ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1526301.0,District of Columbia,10.0,State,1.0,Call 3,0.909882009029388,Kerry,Male,Other,50-59,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Other,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1505303.0,District of Columbia,31.0,State,1.0,Call 2,1.07480847835541,Kerry,Male,White,60-64,Democrat,Liberal,"$150,000-$199,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1526299.0,District of Columbia,31.0,State,1.0,Call 3,0.874270021915436,Kerry,Male,Black,40-44,Democrat,Conservative,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Not too worried,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1526294.0,District of Columbia,22.0,State,1.0,Call 3,1.05259001255035,Kerry,Female,Black,25-29,Democrat,Moderate,"Under $15,000",Worse today,None,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477297.0,District of Columbia,23.0,State,1.0,Call 1,1.2052059173584,Kerry,Female,Black,25-29,Independent,Conservative,"$30,000-$49,999",Better today,Protestant,No,Sometime last week,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1502958.0,District of Columbia,16.0,State,1.0,Call 2,1.05041599273682,Kerry,Male,White,30-39,Republican,Moderate,"$200,000 or more",Better today,Catholic,,Just today,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1529786.0,District of Columbia,38.0,State,1.0,Call 3,0.971411108970642,Kerry,Male,Black,30-39,Independent,,"$30,000-$49,999",Worse today,None,,Just today,Omit,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1477750.0,District of Columbia,9.0,State,1.0,Call 1,1.27594578266144,Bush,Female,White,50-59,Republican,Moderate,"$200,000 or more",About the same,Catholic,,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1477745.0,District of Columbia,16.0,State,1.0,Call 1,1.21005094051361,Kerry,Female,White,75 or over,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477284.0,District of Columbia,28.0,State,1.0,Call 1,1.28932917118073,Kerry,Male,Black,65-74,Independent,Moderate,"Under $15,000",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1502945.0,District of Columbia,17.0,State,1.0,Call 2,1.39476430416107,Kerry,Female,Black,65-74,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1502944.0,District of Columbia,38.0,State,1.0,Call 2,1.11903941631317,Kerry,Female,Black,60-64,Democrat,Moderate,"$100,000-$149,999",Worse today,Something else,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1526272.0,District of Columbia,5.0,State,1.0,Call 3,1.02666616439819,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1477276.0,District of Columbia,10.0,State,1.0,Call 1,1.06615328788757,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1528600.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,40-44,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1477273.0,District of Columbia,16.0,State,1.0,Call 1,0.661996603012085,Bush,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Catholic,,Before that,For your candidate,Strongly approve,Strongly approve,Very worried,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1504874.0,District of Columbia,5.0,State,1.0,Call 2,1.13908791542053,Kerry,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1477265.0,District of Columbia,22.0,State,1.0,Call 1,0.809648752212524,Kerry,Female,Black,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1526256.0,District of Columbia,22.0,State,1.0,Call 3,1.05259001255035,Kerry,Female,Black,18-24,Democrat,Moderate,,About the same,None,,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,18-29,18-24,18-64,Democrat,,,None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1477261.0,District of Columbia,15.0,State,1.0,Call 1,1.00613963603973,Kerry,Female,Black,,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,,,,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1505256.0,District of Columbia,31.0,State,1.0,Call 2,1.02442502975464,Kerry,Female,Black,18-24,Democrat,Moderate,"$75,000-$99,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Very worried,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1479589.0,District of Columbia,26.0,State,1.0,Call 1,0.602602958679199,Kerry,Female,Black,18-24,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1504863.0,District of Columbia,10.0,State,1.0,Call 2,0.909882009029388,Kerry,Male,White,30-39,Democrat,Liberal,"$150,000-$199,999",Better today,Protestant,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1526243.0,District of Columbia,31.0,State,1.0,Call 3,1.09325969219208,Kerry,Male,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Somewhat worried,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
