ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOK04,SENOK04,QST711OK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,EXTOKSEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,CARSEXTR,COBUEXTR,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481612.0,Oklahoma,66.0,State,1.0,Call 1,Complete,1.17555701732635,Kerry,Carson,No,Female,White,65-74,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,No,,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Tom Coburn is too extreme,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Coburn/Both too extreme,White,Tulsa area,Rural,Small cities and Rural,3.0,74020.0
1483944.0,Oklahoma,50.0,State,1.0,Call 1,Complete,0.991496980190277,Bush,Coburn,Yes,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,Against his opponent,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73120.0
1509086.0,Oklahoma,23.0,State,1.0,Call 2,Complete,0.804683685302734,Kerry,Carson,No,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Better today,None,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Tom Coburn is too extreme,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
1530600.0,Oklahoma,86.0,State,1.0,Call 3,Complete,1.26549768447876,Bush,Coburn,Yes,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74135.0
1506396.0,Oklahoma,79.0,State,1.0,Call 2,Complete,1.92449593544006,Kerry,Carson,Yes,Male,White,65-74,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Tom Coburn is too extreme,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Coburn/Neither too extreme,Coburn/Both too extreme,White,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74115.0
1530597.0,Oklahoma,7.0,State,1.0,Call 3,Complete,0.838256299495697,Kerry,Carson,Did not vote,Male,Black,40-44,Democrat,,"$15,000-$29,999",Worse today,None,Yes,,Omit,For your candidate,Omit,Omit,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Omit,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Omit,Omit,Black,West,"City: 10,000 to 49,999",Small cities and Rural,4.0,73401.0
1488719.0,Oklahoma,61.0,State,1.0,Call 1,Complete,0.928763568401337,Bush,Coburn,Yes,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,Omit,Omit,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Omit,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Omit,Omit,White,Oklahoma City area,Suburbs,Suburbs,5.0,73084.0
1529437.0,Oklahoma,23.0,State,1.0,Call 3,Complete,1.00456750392914,Bush,Coburn,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
1486629.0,Oklahoma,17.0,State,1.0,Call 1,Complete,0.965930283069611,Bush,Coburn,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73601.0
1483931.0,Oklahoma,72.0,State,1.0,Call 1,Complete,1.92920935153961,Kerry,Other,No,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,No,No,Just today,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Both are too extreme,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Carson/Both too extreme,Coburn/Both too extreme,White,Tulsa area,Suburbs,Suburbs,2.0,74017.0
1532923.0,Oklahoma,60.0,State,1.0,Call 3,Complete,0.416460186243057,Kerry,Carson,Yes,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,No,Before that,Against his opponent,Omit,Will bring about needed change,Somewhat approve,Strongly disapprove,Less safe from terrorism,Neither of them,Tom Coburn is too extreme,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1484187.0,Oklahoma,60.0,State,1.0,Call 1,Complete,0.493652403354645,Bush,Coburn,Yes,Female,Asian,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,Asian,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1486259.0,Oklahoma,2.0,State,1.0,Call 1,Complete,1.20758938789368,Kerry,Coburn,No,Male,Other,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,During the last month,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Brad Carson is too extreme,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,Carson/Both too extreme,Carson/Neither too extreme,American Indian,East,Rural,Small cities and Rural,2.0,74960.0
1507255.0,Oklahoma,30.0,National,2.0,Call 2,Complete,0.597361505031586,Bush,Coburn,Yes,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1483924.0,Oklahoma,23.0,State,1.0,Call 1,Complete,1.47798454761505,Bush,Coburn,Yes,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,West,"City: 10,000 to 49,999",Small cities and Rural,3.0,73703.0
1506381.0,Oklahoma,58.0,State,1.0,Call 2,Complete,0.852418303489685,Bush,Coburn,No,Male,White,45-49,Republican,Conservative,"Under $15,000",Worse today,Other Christian,No,No,Before that,For your candidate,Iraq,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1484179.0,Oklahoma,58.0,State,1.0,Call 1,Complete,1.21048879623413,Bush,Coburn,Yes,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,No,,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1488919.0,Oklahoma,98.0,State,1.0,Call 1,Not complete,0.463363707065582,Bush,Coburn,No,Male,White,50-59,,,,,,,,Before that,For your candidate,Omit,Is honest and trustworthy,Strongly approve,,,,,White male,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,White,Tulsa area,"City: 10,000 to 49,999",Small cities and Rural,1.0,74003.0
1484176.0,Oklahoma,91.0,State,1.0,Call 1,Complete,1.95648336410522,Kerry,Carson,No,Female,White,18-24,Independent,Liberal,"$30,000-$49,999",Better today,Protestant,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Neither of them,Neither is too extreme,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74133.0
1507246.0,Oklahoma,85.0,State,1.0,Call 2,Complete,2.21170663833618,Bush,Coburn,Yes,Male,Black,60-64,Republican,Liberal,"Under $15,000",Better today,None,No,No,Before that,Against his opponent,Economy/Jobs,Has strong religious faith,Strongly disapprove,Strongly approve,Less safe from terrorism,Both of them,Both are too extreme,Non-white male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Carson/Both too extreme,Coburn/Both too extreme,Black,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74135.0
1529418.0,Oklahoma,58.0,State,1.0,Call 3,Complete,0.883070468902588,Bush,Coburn,No,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",About the same,Something else,No,,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Both of them,Brad Carson is too extreme,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
