ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521435.0,Indiana,52.0,State,1.0,Call 3,Complete,0.739905059337616,Bush,Bayh,Daniels,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,No,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1474773.0,Indiana,34.0,State,1.0,Call 1,Complete,0.586468100547791,Kerry,,,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",About the same,Catholic,Yes,No,Just today,For your candidate,Omit,Omit,Strongly approve,Strongly disapprove,Only John Kerry,Poor,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1523761.0,Indiana,29.0,State,1.0,Call 3,Complete,1.72962820529938,Bush,Scott,Daniels,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47220.0
1472432.0,Indiana,30.0,National,2.0,Call 1,Complete,0.416365295648575,Bush,Scott,Daniels,Male,White,18-24,Republican,,"$200,000 or more",Better today,Something else,,No,Before that,,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1472428.0,Indiana,82.0,State,1.0,Call 1,Complete,0.631271362304688,Kerry,Bayh,Kernan,Male,Black,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Neither of them,Not so good,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Black,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1521416.0,Indiana,34.0,State,1.0,Call 3,Complete,0.701915323734283,Kerry,Bayh,Kernan,Male,Hispanic/Latino,45-49,Democrat,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly approve,Strongly approve,Only John Kerry,Good,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1472421.0,Indiana,47.0,State,1.0,Call 1,Complete,0.920692205429077,Kerry,Bayh,Kernan,Female,White,50-59,Independent,Moderate,,Worse today,Protestant,No,Yes,Before that,Omit,Iraq,Omit,Somewhat disapprove,Strongly disapprove,Omit,Not so good,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Married women,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1522796.0,Indiana,88.0,National,1.0,Call 3,Complete,0.929351270198822,Kerry,Bayh,Kernan,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,Yes,Before that,,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Married women,White,South,Suburbs,Suburbs,8.0,47610.0
1472417.0,Indiana,87.0,State,1.0,Call 1,Complete,0.645859658718109,Bush,Scott,Daniels,Male,,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Not so good,,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,,North,Rural,Small cities and Rural,5.0,46962.0
1472414.0,Indiana,52.0,State,1.0,Call 1,Complete,0.89336633682251,Bush,Scott,Daniels,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Poor,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1493409.0,Indiana,9.0,State,1.0,Call 2,Complete,0.784483730792999,Kerry,Bayh,Kernan,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,9.0,47172.0
1473017.0,Indiana,30.0,National,3.0,Call 1,Complete,0.377196460962296,Bush,Scott,Daniels,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",,Protestant,Yes,Yes,,For your candidate,,,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,,,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1523183.0,Indiana,88.0,National,3.0,Call 3,Complete,0.879572629928589,Kerry,Bayh,Kernan,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",,None,No,Yes,,For your candidate,,,,,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,,,,,,,Married women,White,South,Suburbs,Suburbs,8.0,47610.0
1474739.0,Indiana,74.0,National,4.0,Call 1,Complete,0.540083050727844,Bush,Scott,Kernan,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",,,,No,During the last month,,,,,,Only George W. Bush,,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1498067.0,Indiana,74.0,National,3.0,Call 2,Complete,0.716679394245148,Bush,Bayh,Kernan,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",,Other Christian,No,Yes,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,,,Married women,White,East central,Suburbs,Suburbs,5.0,46126.0
1472403.0,Indiana,66.0,State,1.0,Call 1,Complete,0.652523219585419,Kerry,Bayh,Kernan,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Yes,During the last month,For your candidate,Health care,Is a strong leader,Somewhat disapprove,Somewhat approve,Both of them,Not so good,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1521395.0,Indiana,70.0,National,3.0,Call 3,Complete,0.840387642383575,Bush,Scott,Daniels,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",,Protestant,Yes,No,,For your candidate,,,,,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,,,All others,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1472400.0,Indiana,26.0,National,3.0,Call 1,Complete,0.606167435646057,Kerry,Bayh,Kernan,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",,None,No,Yes,,For your candidate,,,,,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,,,,,,,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1471983.0,Indiana,66.0,State,1.0,Call 1,Complete,1.15923881530762,Bush,Bayh,Kernan,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,Yes,Sometime last week,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Omit,Good,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Omit,Omit,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1519055.0,Indiana,3.0,State,1.0,Call 3,Complete,0.756913483142853,Bush,Scott,Daniels,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Omit,Omit,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Suburbs,Suburbs,3.0,46804.0
1521386.0,Indiana,52.0,State,1.0,Call 3,Complete,0.862960815429688,Bush,Bayh,Daniels,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Yes,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1495722.0,Indiana,70.0,National,3.0,Call 2,Complete,0.840387642383575,Bush,Scott,Daniels,Female,White,50-59,Democrat,Conservative,"$50,000-$74,999",,Something else,No,Yes,,For your candidate,,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,,,,,,,Married women,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1473570.0,Indiana,45.0,State,1.0,Call 1,Complete,1.09592163562775,Bush,Bayh,Kernan,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Iraq,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Not so good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1521382.0,Indiana,30.0,National,1.0,Call 3,Complete,0.452005594968796,Kerry,Bayh,Kernan,Female,White,18-24,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1472388.0,Indiana,33.0,State,1.0,Call 1,Complete,2.26172709465027,Kerry,Bayh,Kernan,Male,White,40-44,,Liberal,"$100,000-$149,999",Worse today,Catholic,No,No,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Not so good,White male,30-44,40-49,18-64,,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Northwest,Suburbs,Suburbs,1.0,46307.0
1523713.0,Indiana,33.0,State,1.0,Call 3,Complete,1.93921113014221,Kerry,Bayh,Kernan,Female,Other,40-44,Democrat,Liberal,"$75,000-$99,999",About the same,Other Christian,No,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Neither of them,Good,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,Other,Northwest,Suburbs,Suburbs,1.0,46307.0
1472994.0,Indiana,18.0,State,1.0,Call 1,Complete,0.929270923137665,Bush,Scott,Daniels,Male,White,50-59,Republican,Moderate,"$200,000 or more",About the same,Protestant,No,Yes,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
