ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1529472.0,Delaware,59.0,State,1.0,Call 3,1.66960573196411,Other,Castle,Other,Female,Black,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1481214.0,Delaware,64.0,State,1.0,Call 1,1.67817401885986,Bush,Castle,Minner,Male,White,65-74,Democrat,Moderate,"$200,000 or more",Better today,Jewish,During the last month,Against his opponent,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1477644.0,Delaware,83.0,State,1.0,Call 1,1.68010449409485,Bush,Castle,Minner,Female,White,65-74,Republican,Conservative,"$200,000 or more",About the same,Protestant,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1477753.0,Delaware,59.0,State,1.0,Call 1,1.69126713275909,Kerry,Donnelly,Other,Female,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Something else,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1533488.0,Delaware,75.0,National,1.0,Call 3,1.71304762363434,Bush,Castle,Minner,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Before that,,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1479215.0,Delaware,81.0,State,1.0,Call 2,1.74045789241791,Bush,Castle,Minner,Male,White,65-74,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,Just today,Against his opponent,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1478801.0,Delaware,26.0,State,1.0,Call 1,1.74275159835815,Bush,Castle,Lee,Female,White,45-49,Something Else,Moderate,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1505657.0,Delaware,26.0,State,1.0,Call 2,1.74275159835815,Bush,Castle,Lee,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506882.0,Delaware,26.0,State,1.0,Call 2,1.74275159835815,Bush,Castle,Lee,Female,White,40-44,Republican,Conservative,,Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1505946.0,Delaware,26.0,State,1.0,Call 2,1.74275159835815,Bush,Castle,Lee,Female,White,40-44,Republican,Conservative,,About the same,Protestant,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506549.0,Delaware,26.0,State,1.0,Call 2,1.75571405887604,Kerry,Castle,Lee,Male,White,60-64,Democrat,Conservative,"$100,000-$149,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1531899.0,Delaware,17.0,State,1.0,Call 3,1.7601615190506,Bush,Did not vote,Minner,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1477575.0,Delaware,83.0,State,1.0,Call 1,1.77392816543579,Bush,Castle,Minner,Male,White,65-74,Independent,Conservative,"$100,000-$149,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1477720.0,Delaware,80.0,State,1.0,Call 1,1.78296804428101,Bush,Castle,Minner,Female,White,75 or over,Independent,Moderate,,About the same,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1477653.0,Delaware,80.0,State,1.0,Call 1,1.78296804428101,Bush,Castle,Minner,Female,White,60-64,Republican,Liberal,"Under $15,000",About the same,Protestant,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1482966.0,Delaware,34.0,National,4.0,Call 1,1.78419530391693,Kerry,Castle,Other,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",,,Before that,,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1506610.0,Delaware,26.0,State,1.0,Call 2,1.84007382392883,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,,Better today,,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1479896.0,Delaware,25.0,State,1.0,Call 1,1.85416376590729,Kerry,Castle,Other,Male,Other,30-39,,Conservative,"$50,000-$74,999",About the same,Muslim,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,New Castle county,Suburbs,Suburbs,1.0,19713.0
1480176.0,Delaware,64.0,State,1.0,Call 1,1.85956680774689,Bush,Castle,Lee,Female,White,65-74,Independent,Conservative,"$30,000-$49,999",Better today,Other Christian,Before that,Against his opponent,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1503707.0,Delaware,64.0,State,1.0,Call 2,1.85956680774689,Bush,Castle,Lee,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1503201.0,Delaware,17.0,State,1.0,Call 2,1.86882376670837,Kerry,Donnelly,Minner,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1479044.0,Delaware,43.0,State,1.0,Call 1,1.883664727211,Bush,Castle,Minner,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1531076.0,Delaware,17.0,State,1.0,Call 3,1.89610719680786,Kerry,Donnelly,Lee,Male,Black,18-24,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,Before that,Omit,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19805.0
1480473.0,Delaware,64.0,State,1.0,Call 1,1.90551710128784,Bush,Donnelly,Lee,Male,White,65-74,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,During the last month,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1507847.0,Delaware,34.0,National,4.0,Call 2,1.92973923683167,Bush,Castle,Lee,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",,,Before that,,,,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1480692.0,Delaware,64.0,State,1.0,Call 1,1.96341252326965,Bush,Castle,Lee,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1480388.0,Delaware,64.0,State,1.0,Call 1,1.96341252326965,Bush,Castle,Lee,Male,White,75 or over,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
