ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESCA04,SENCA04,PROP71CA,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECCA,COUNTACC,ARNLDJOB,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1542017.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.7725989818573,Bush,Jones,No,Female,White,45-49,Republican,Liberal,No,"$50,000-$74,999",Better today,Other Christian,More than once a week,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Moral values,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Disapprove,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542018.0,California,20.0,National,4.0,Call 3,Complete,Exit poll,1.00408816337585,Kerry,Boxer,Yes,Male,White,30-39,Democrat,Moderate,,"$150,000-$199,999",,,,College graduate,No one does,No,During the last month,,,,,,,Both of them,Only John Kerry,,,,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542019.0,California,67.0,State,1.0,Call 3,Complete,Exit poll,0.802800953388214,Bush,Jones,No,Male,White,50-59,Republican,Liberal,No,"$50,000-$74,999",Better today,Other Christian,Once a week,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Not very confident,Disapprove,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542020.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.913716375827789,Bush,Boxer,Yes,Female,White,45-49,Republican,Conservative,No,"$100,000-$149,999",About the same,Other Christian,A few times a year,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1542021.0,California,67.0,State,1.0,Call 3,Not complete,Exit poll,0.714085221290588,Bush,Jones,Yes,Male,White,18-24,,,,,,,,,,,Before that,Omit,Terrorism,Is a strong leader,Strongly approve,,,,,,Good,,,White male,18-29,18-24,18-64,,,,,,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,White,,Inland/Valley,Suburbs,Suburbs,3.0,95843.0
1542023.0,California,20.0,National,4.0,Call 3,Complete,Exit poll,1.15495216846466,Kerry,Boxer,Yes,Female,Hispanic/Latino,60-64,Democrat,Liberal,,"$50,000-$74,999",,,,Some college/associate degree,"Yes, I do",Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Hispanic/Latino,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542027.0,California,42.0,National,1.0,Call 3,Complete,Exit poll,0.775939285755157,Kerry,Boxer,No,Male,Hispanic/Latino,30-39,Republican,Moderate,No,"$100,000-$149,999",Better today,Other Christian,Once a week,College graduate,"Yes, I do",Yes,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,Hispanic/Latino,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
1542030.0,California,20.0,National,4.0,Call 3,Complete,Exit poll,1.51971757411957,Bush,Jones,No,Female,White,60-64,Republican,Conservative,,"$75,000-$99,999",,,,College graduate,No one does,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542033.0,California,105.0,National,4.0,Call 3,Complete,Exit poll,0.983819484710693,Kerry,Boxer,Yes,Male,Hispanic/Latino,50-59,Democrat,Conservative,,"$100,000-$149,999",,,,High school graduate,"Yes, I do",No,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Hispanic/Latino,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1542037.0,California,42.0,National,1.0,Call 3,Complete,Exit poll,1.21577405929565,Bush,Jones,No,Female,Hispanic/Latino,65-74,Republican,Conservative,No,"$150,000-$199,999",Better today,Other Christian,More than once a week,High school graduate,No one does,Yes,During the last month,,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,Non-white female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
1542038.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.670082271099091,Kerry,Boxer,Yes,Female,White,25-29,Independent,Liberal,Yes,"$50,000-$74,999",Worse today,None,Never,Some college/associate degree,No one does,No,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Both of them,Very badly,Not so good,Somewhat confident,Approve,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1542042.0,California,105.0,National,4.0,Call 3,Complete,Exit poll,1.16962230205536,Kerry,Boxer,No,Female,Hispanic/Latino,40-44,Democrat,Moderate,,"$50,000-$74,999",,,,Some college/associate degree,No one does,Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Bay Area,"City over 500,000","City over 50,000",16.0,95123.0
1542043.0,California,42.0,National,1.0,Call 3,Complete,Exit poll,1.05696523189545,Bush,Jones,No,Male,Other,30-39,Independent,Moderate,Yes,"$200,000 or more",Better today,None,A few times a year,High school graduate,No one does,No,During the last month,,Terrorism,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",None,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Other,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
1542044.0,California,20.0,National,3.0,Call 3,Complete,Exit poll,1.15631675720215,Kerry,Boxer,Yes,Male,White,18-24,Independent,Moderate,,"$75,000-$99,999",,Protestant,Never,,,No,,For your candidate,,,,,,,,,,Very confident,,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,,,White,English,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542046.0,California,42.0,National,1.0,Call 3,Complete,Exit poll,0.558281898498535,Kerry,Did not vote,Yes,Female,White,50-59,Independent,Moderate,No,"$50,000-$74,999",About the same,Other Christian,A few times a month,Postgraduate study,"Yes, I do",No,During the last month,,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
1542048.0,California,41.0,State,1.0,Call 3,Complete,Exit poll,0.696276724338531,Kerry,Boxer,Yes,Male,Hispanic/Latino,25-29,Independent,Moderate,Yes,"Under $15,000",Worse today,Jewish,A few times a month,Some college/associate degree,No one does,Yes,Just today,Against his opponent,Terrorism,Cares about people like me,Somewhat disapprove,Strongly approve,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Good,Somewhat confident,Approve,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Jewish,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Spanish,Los Angeles County,"City over 500,000","City over 50,000",27.0,91316.0
1542051.0,California,20.0,National,3.0,Call 3,Complete,Exit poll,1.15495216846466,Kerry,Boxer,Yes,Female,White,60-64,Democrat,Liberal,,"$100,000-$149,999",,Protestant,Once a week,,,,,For your candidate,,,,,,,,,,Somewhat confident,,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,,,White,,Los Angeles County,Suburbs,Suburbs,38.0,91745.0
1542053.0,California,42.0,National,1.0,Call 3,Complete,Exit poll,0.775939285755157,Kerry,Boxer,No,Male,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,A few times a month,Some college/associate degree,"Yes, I do",No,Before that,,Economy/Jobs,Cares about people like me,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,White,English,Los Angeles County,"City over 500,000","City over 50,000",36.0,90732.0
