ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1497881.0,Virginia,21.0,National,1.0,Call 2,Complete,0.66836154460907,Bush,Female,White,50-59,Republican,Moderate,"$200,000 or more",Better today,Protestant,A few times a month,No,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1472217.0,Virginia,21.0,National,2.0,Call 1,Complete,0.525521993637085,Kerry,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Worse today,Protestant,Once a week,Yes,Before that,,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1472828.0,Virginia,25.0,State,1.0,Call 1,Complete,0.722442924976349,Kerry,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,More than once a week,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Neither of them,Not too worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,20170.0
1530538.0,Virginia,51.0,National,1.0,Call 3,Complete,0.761705756187439,Kerry,Male,Black,45-49,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,Once a week,Yes,Before that,,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat approve,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,Black,East/Richmond,Suburbs,Suburbs,3.0,23231.0
1523536.0,Virginia,33.0,National,3.0,Call 3,Complete,0.971073269844055,Kerry,Female,Hispanic/Latino,45-49,Independent,Liberal,"$30,000-$49,999",,Catholic,A few times a year,,,For your candidate,,,,,,,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,,,,,,,,Hispanic/Latino,North,Suburbs,Suburbs,10.0,20121.0
1497872.0,Virginia,11.0,National,1.0,Call 2,Complete,0.413286060094833,Kerry,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,Once a week,No,Before that,,Education,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,,,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1472208.0,Virginia,69.0,State,1.0,Call 1,Complete,1.01951718330383,Bush,Female,White,45-49,Something Else,Moderate,"$75,000-$99,999",Worse today,Catholic,A few times a year,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Very worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,6.0,22821.0
1525864.0,Virginia,11.0,National,4.0,Call 3,Complete,0.36553281545639,Kerry,Male,White,40-44,Democrat,Conservative,"Under $15,000",,,,,Before that,,,,,,Only John Kerry,Very worried,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1472204.0,Virginia,19.0,National,4.0,Call 1,Not complete,0.979495346546173,Bush,Female,White,40-44,,,,,,,,Before that,,,,,,Only George W. Bush,,White female,30-44,40-49,18-64,,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,North,"City: 50,000 to 500,000","City over 50,000",11.0,22203.0
1521699.0,Virginia,19.0,National,2.0,Call 3,Complete,1.18578779697418,Bush,Male,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,None,Never,No,Before that,,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,"City: 50,000 to 500,000","City over 50,000",11.0,22203.0
1521194.0,Virginia,60.0,State,1.0,Call 3,Complete,1.13004577159882,Bush,Female,White,18-24,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,Once a week,No,During the last month,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Neither of them,Not at all worried,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1523525.0,Virginia,11.0,National,2.0,Call 3,Complete,0.443032920360565,Kerry,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Once a week,No,Before that,,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1497861.0,Virginia,25.0,State,1.0,Call 2,Complete,0.699240624904633,Kerry,Male,Black,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,A few times a year,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,Black,North,Suburbs,Suburbs,10.0,20170.0
1472195.0,Virginia,60.0,State,1.0,Call 1,Complete,1.21138250827789,Bush,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",Worse today,Other Christian,More than once a week,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat worried,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1472193.0,Virginia,90.0,State,1.0,Call 1,Complete,1.29475235939026,Kerry,Male,Black,30-39,Democrat,,"$50,000-$74,999",About the same,Other Christian,Once a week,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1523885.0,Virginia,33.0,National,1.0,Call 3,Complete,1.0409677028656,Kerry,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,Never,Yes,Sometime last week,,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,10.0,20121.0
1472191.0,Virginia,106.0,State,1.0,Call 1,Complete,1.49035966396332,Bush,Female,White,18-24,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,A few times a year,No,During the last month,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Not too worried,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
1497689.0,Virginia,60.0,State,1.0,Call 2,Complete,1.50916159152985,Kerry,Male,White,65-74,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,Never,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1521182.0,Virginia,72.0,State,1.0,Call 3,Complete,0.778885304927826,Kerry,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,A few times a year,Yes,Sometime last week,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not too worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,Black,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1474521.0,Virginia,58.0,National,1.0,Call 1,Complete,2.10920023918152,Bush,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,A few times a year,No,Just today,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,White,East/Richmond,Rural,Small cities and Rural,7.0,23024.0
1477324.0,Virginia,51.0,National,2.0,Call 1,Complete,0.710561990737915,Kerry,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,None,Once a week,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,East/Richmond,Suburbs,Suburbs,3.0,23231.0
1472184.0,Virginia,72.0,State,1.0,Call 1,Complete,1.43923473358154,Bush,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Once a week,No,Just today,For your candidate,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Both of them,Very worried,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1521176.0,Virginia,37.0,State,1.0,Call 3,Complete,1.09289848804474,Bush,Male,White,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Never,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24124.0
1523508.0,Virginia,106.0,State,1.0,Call 3,Complete,1.49035966396332,Bush,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Once a week,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
