ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMO04,SENMO04,GOVMO04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECMO,ISS04MO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1502087.0,Missouri,112.0,State,1.0,Call 2,Complete,0.863466084003448,Kerry,Farmer,Blunt,Male,White,30-39,Something Else,Moderate,No,"$30,000-$49,999",Worse today,Catholic,No,High school graduate,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Economy/Jobs,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,St. Louis city,"City: 50,000 to 500,000","City over 50,000",3.0,63139.0
1502084.0,Missouri,15.0,State,1.0,Call 2,Complete,1.32840156555176,Bush,Bond,Blunt,Female,White,50-59,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Yes,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Same-sex marriage,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,4.0,65020.0
1502083.0,Missouri,39.0,State,1.0,Call 2,Complete,0.960576236248016,Bush,Bond,Blunt,Male,White,75 or over,Republican,Conservative,No,"$200,000 or more",About the same,Catholic,Yes,Did not complete high school,No one does,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Very well,Poor,Same-sex marriage,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
1477776.0,Missouri,53.0,State,1.0,Call 1,Complete,0.746971309185028,Kerry,Farmer,McCaskill,Male,White,50-59,Democrat,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Yes,High school graduate,"Yes, I do",Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Economy/Jobs,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,North/Southeast,Rural,Small cities and Rural,4.0,64040.0
1477775.0,Missouri,26.0,State,1.0,Call 1,Complete,1.03562021255493,Kerry,Farmer,McCaskill,Female,White,45-49,Something Else,Moderate,No,"$50,000-$74,999",Better today,Something else,No,Some college/associate degree,No one does,Yes,In the last three days,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Both of them,Somewhat badly,Good,Health care,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Kansas City area,"City: 50,000 to 500,000","City over 50,000",6.0,64118.0
1531243.0,Missouri,66.0,State,1.0,Call 3,Complete,1.06474304199219,Bush,Bond,Blunt,Male,White,50-59,Independent,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,College graduate,No one does,Yes,Sometime last week,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Economy/Jobs,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Southeast,Rural,Small cities and Rural,9.0,63353.0
1477771.0,Missouri,47.0,State,1.0,Call 1,Not complete,1.18609833717346,Kerry,Farmer,McCaskill,Male,White,50-59,,,,,,,,,,,Before that,For your candidate,Omit,Is intelligent,Strongly disapprove,,,,,,Good,,White male,45-59,50-64,18-64,,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Kansas City area,Suburbs,Suburbs,5.0,64030.0
1503684.0,Missouri,22.0,National,1.0,Call 2,Complete,1.26193344593048,Bush,Bond,Blunt,Male,White,65-74,Independent,Conservative,No,"$15,000-$29,999",About the same,Other Christian,No,High school graduate,"Yes, I do",No,Before that,,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,Someone in household is union member,Voter is union member,All others,White,Kansas City area,Suburbs,Suburbs,5.0,64083.0
1526378.0,Missouri,28.0,State,1.0,Call 3,Complete,0.993986845016479,Kerry,Did not vote,Did not vote,Female,White,75 or over,,,,"$15,000-$29,999",Worse today,,,,No one does,,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,Both of them,Very well,Not so good,Economy/Jobs,White female,60 or over,65 or over,65 or over,,"Under $50,000","Under $100,000",,,All others,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,Kansas City area,Rural,Small cities and Rural,6.0,64429.0
1536099.0,Missouri,74.0,State,1.0,Call 3,Complete,1.17523515224457,Bush,Bond,Blunt,Female,White,65-74,Republican,Moderate,No,"$50,000-$74,999",Better today,Catholic,Yes,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Education,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63304.0
1498966.0,Missouri,12.0,National,3.0,Call 2,Complete,0.952195584774017,Bush,Farmer,Blunt,Male,White,50-59,Republican,Moderate,,"$100,000-$149,999",,Protestant,Yes,,,Yes,,Against his opponent,,,,,,,,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,,,,,,,All others,White,Kansas City area,"City: 50,000 to 500,000","City over 50,000",6.0,64507.0
1502066.0,Missouri,94.0,State,1.0,Call 2,Complete,0.82570618391037,Bush,Bond,Blunt,Male,White,40-44,Independent,Conservative,No,"$100,000-$149,999",About the same,Catholic,No,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Economy/Jobs,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
1502065.0,Missouri,111.0,State,1.0,Call 2,Not complete,0.309931397438049,Kerry,Farmer,McCaskill,Female,Black,25-29,,,,,,,,,,,During the last month,Against his opponent,Omit,Cares about people like me,Strongly disapprove,,,,,,Not so good,,Non-white female,18-29,25-29,18-64,,,,,All others,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,Black,St. Louis city,"City: 50,000 to 500,000","City over 50,000",3.0,63118.0
1526367.0,Missouri,107.0,State,1.0,Call 3,Complete,1.00784194469452,Bush,Bond,Blunt,Male,White,25-29,Republican,Conservative,No,"$200,000 or more",Better today,Catholic,No,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Abortion,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63017.0
1531226.0,Missouri,29.0,State,1.0,Call 3,Complete,0.778718173503876,Bush,Bond,Blunt,Female,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Catholic,Yes,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Abortion,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,4.0,65109.0
1492337.0,Missouri,95.0,State,1.0,Call 1,Complete,0.250399351119995,Kerry,,,Female,Black,50-59,Democrat,,No,,Worse today,Catholic,,Some college/associate degree,,No,Before that,Omit,Omit,Omit,Strongly approve,Strongly disapprove,Omit,Omit,Omit,Very badly,Omit,Omit,Non-white female,45-59,50-64,18-64,Democrat,,,Catholic,All others,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Omit,Omit,Omit,,,All others,Black,St. Louis suburbs,Suburbs,Suburbs,1.0,63121.0
1503668.0,Missouri,114.0,State,1.0,Call 2,Complete,1.36714851856232,Bush,Bond,Blunt,Female,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,No one does,Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Economy/Jobs,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,North/Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63801.0
1531948.0,Missouri,12.0,National,4.0,Call 3,Complete,0.966593742370605,Bush,Bond,Blunt,Female,White,18-24,Republican,,,"Under $15,000",,,,High school graduate,"Yes, someone else does",No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Kansas City area,"City: 50,000 to 500,000","City over 50,000",6.0,64507.0
