ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1532887.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No one is,No,In the last three days,For your candidate,Somewhat disapprove,Strongly approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1483891.0,,69.0,State,1.0,Call 1,0.817253828048706,Kerry,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Hispanic/Latino,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1481553.0,,25.0,State,1.0,Call 1,1.0108550786972,Kerry,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1516546.0,,100.0,National,2.0,Call 2,0.943615674972534,Bush,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",About the same,Other Christian,No one is,No,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1514212.0,,54.0,State,1.0,Call 2,0.915201365947723,Bush,Female,,,,,"Under $15,000",Omit,,,,Omit,Omit,Omit,Omit,,,,,,"Under $50,000","Under $100,000",,,,Omit,Omit,Omit,Omit,,,,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1532875.0,,57.0,National,2.0,Call 3,0.718274593353271,Bush,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,"Yes, someone else is",No,Before that,,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1479212.0,,53.0,State,1.0,Call 1,0.842050015926361,Kerry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1514205.0,,8.0,State,1.0,Call 2,0.89322417974472,Bush,Male,Hispanic/Latino,40-44,Republican,Moderate,"$30,000-$49,999",Worse today,Other Christian,No one is,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,Hispanic/Latino,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1514204.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No one is,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1516532.0,,69.0,State,1.0,Call 2,0.847817122936249,Kerry,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1514193.0,,38.0,State,1.0,Call 2,1.4917778968811,Other,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,Omit,Strongly disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1479196.0,,69.0,State,1.0,Call 1,0.943615674972534,Bush,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Better today,None,No one is,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1516523.0,,48.0,State,1.0,Call 2,1.42339813709259,Bush,Male,White,60-64,Republican,Moderate,"$150,000-$199,999",About the same,Protestant,No one is,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1535184.0,,48.0,State,1.0,Call 3,0.892921984195709,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,,"Yes, someone else is",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1535180.0,,100.0,National,2.0,Call 3,0.97580486536026,Kerry,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No one is,No,Before that,,Strongly disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1483852.0,,93.0,State,1.0,Call 1,1.1441844701767,Bush,Male,White,50-59,Republican,Conservative,,Better today,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1479183.0,,53.0,State,1.0,Call 1,1.06051671504974,Bush,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1514177.0,,93.0,State,1.0,Call 2,0.875732004642487,Kerry,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Worse today,Something else,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1481513.0,,93.0,State,1.0,Call 1,1.1441844701767,Bush,Male,White,30-39,Republican,Moderate,"$200,000 or more",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1481512.0,,42.0,State,1.0,Call 1,1.18821310997009,Bush,Female,White,50-59,Republican,Conservative,"$200,000 or more",About the same,Catholic,No one is,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1486175.0,,48.0,State,1.0,Call 1,0.892921984195709,Kerry,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,No one is,No,Sometime last week,For your candidate,Strongly disapprove,Somewhat approve,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1479953.0,,42.0,State,1.0,Call 1,1.11157810688019,Kerry,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Worse today,Other Christian,"Yes, I am",No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1514158.0,,16.0,State,1.0,Call 2,1.00495529174805,Kerry,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Catholic,No one is,No,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1516490.0,,48.0,State,1.0,Call 2,0.892921984195709,Kerry,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1532818.0,,82.0,State,1.0,Call 2,0.876064896583557,Bush,Male,White,25-29,Independent,Conservative,,Better today,Other Christian,"Yes, I am",No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
