ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSC04,SENSC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,ISS04SC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522627.0,South Carolina,92.0,State,1.0,Call 3,Complete,1.19372415542603,Bush,DeMint,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Rural,Small cities and Rural,3.0,29325.0
1474016.0,South Carolina,115.0,National,1.0,Call 1,Complete,1.18863642215729,Kerry,Tenenbaum,Female,Hispanic/Latino,,Something Else,Liberal,,About the same,Other Christian,Yes,No,Just today,,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,,,Non-white female,,,,Independent,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,Black,Midlands,"City: 10,000 to 49,999",Small cities and Rural,6.0,29115.0
1522624.0,South Carolina,98.0,State,1.0,Call 3,Complete,1.30014050006866,Bush,DeMint,Male,White,40-44,Republican,Liberal,"$50,000-$74,999",Better today,Protestant,No,,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Taxes,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1522623.0,South Carolina,135.0,State,1.0,Call 3,Complete,1.60974490642548,Bush,DeMint,Male,White,65-74,Republican,Moderate,,Better today,Protestant,No,Yes,Before that,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Both of them,Taxes,White male,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,4.0,29306.0
1498317.0,South Carolina,23.0,State,1.0,Call 2,Complete,1.10368072986603,Kerry,Tenenbaum,Male,Black,18-24,Independent,Liberal,"$15,000-$29,999",Worse today,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Education,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1498313.0,South Carolina,120.0,National,3.0,Call 2,Complete,1.47822988033295,Bush,DeMint,Female,White,18-24,Republican,Moderate,"Under $15,000",,Other Christian,Yes,,,For your candidate,,,,,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,White,Piedmont,Suburbs,Suburbs,3.0,29642.0
1522617.0,South Carolina,44.0,State,1.0,Call 3,Complete,1.39797031879425,Kerry,Tenenbaum,Female,Black,50-59,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Neither of them,Economy/Jobs,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Pee Dee,Rural,Small cities and Rural,5.0,29069.0
1524532.0,South Carolina,9.0,State,1.0,Call 3,Complete,0.750428080558777,Kerry,,Male,Hispanic/Latino,45-49,Republican,Moderate,"$100,000-$149,999",About the same,,No,No,Sometime last week,Against his opponent,Education,Omit,Somewhat approve,Strongly disapprove,Neither of them,Omit,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,Piedmont,Suburbs,Suburbs,3.0,29673.0
1522613.0,South Carolina,97.0,State,1.0,Call 3,Complete,1.41383981704712,Bush,DeMint,Female,White,30-39,Republican,,"$50,000-$74,999",Better today,Catholic,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1498305.0,South Carolina,55.0,National,3.0,Call 2,Complete,0.989093422889709,Bush,Tenenbaum,Male,White,50-59,Republican,Moderate,"$15,000-$29,999",,Catholic,No,,,For your candidate,,,,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,White,Pee Dee,"City: 10,000 to 49,999",Small cities and Rural,6.0,29505.0
1473999.0,South Carolina,98.0,State,1.0,Call 1,Complete,1.66406798362732,Bush,DeMint,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Social Security,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1498303.0,South Carolina,113.0,State,1.0,Call 2,Complete,0.801280856132507,Kerry,Tenenbaum,Female,White,18-24,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Both of them,Economy/Jobs,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29678.0
1500026.0,South Carolina,32.0,State,1.0,Call 2,Complete,0.966852486133575,Kerry,Tenenbaum,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Taxes,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29407.0
1522605.0,South Carolina,115.0,National,4.0,Call 3,Complete,1.38991808891296,Kerry,DeMint,Female,Black,18-24,Independent,Liberal,"$75,000-$99,999",,,,,Before that,,,,,,Neither of them,,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,Black,Midlands,"City: 10,000 to 49,999",Small cities and Rural,6.0,29115.0
1522603.0,South Carolina,24.0,State,1.0,Call 3,Complete,1.24619078636169,Bush,DeMint,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Taxes,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29406.0
1498297.0,South Carolina,80.0,State,1.0,Call 2,Complete,0.797661900520325,Kerry,Tenenbaum,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Omit,Taxes,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29646.0
1498293.0,South Carolina,92.0,State,1.0,Call 2,Not complete,1.0459930896759,Kerry,Tenenbaum,Female,Black,40-44,,,,,,,,Just today,For your candidate,Omit,Omit,Somewhat approve,,,,Non-white female,30-44,40-49,18-64,,,,,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,Black,Piedmont,Rural,Small cities and Rural,3.0,29325.0
1498291.0,South Carolina,48.0,State,1.0,Call 2,Complete,1.46833205223083,Bush,Tenenbaum,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Education,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Education,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Low Country,Suburbs,Suburbs,1.0,29485.0
1473981.0,South Carolina,23.0,State,1.0,Call 1,Complete,1.14264380931854,Kerry,Tenenbaum,Male,Black,40-44,Democrat,Conservative,"$50,000-$74,999",About the same,,Yes,No,During the last month,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1498285.0,South Carolina,96.0,State,1.0,Call 2,Complete,1.30299484729767,Kerry,DeMint,Male,White,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No,No,Sometime last week,For your candidate,Education,Is honest and trustworthy,Somewhat approve,Somewhat approve,Only John Kerry,Economy/Jobs,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1476440.0,South Carolina,57.0,National,4.0,Call 1,Complete,1.2046617269516,Bush,Tenenbaum,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",,,,,Before that,,,,,,Only George W. Bush,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1478839.0,South Carolina,90.0,State,1.0,Call 1,Complete,0.732547223567963,Bush,DeMint,Female,,65-74,Independent,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Economy/Jobs,,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,,Low Country,Rural,Small cities and Rural,2.0,29936.0
1498282.0,South Carolina,131.0,State,1.0,Call 2,Complete,0.308351337909698,Kerry,Tenenbaum,Female,White,50-59,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Education,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29223.0
1473976.0,South Carolina,97.0,State,1.0,Call 1,Complete,1.39927709102631,Bush,Tenenbaum,Female,White,65-74,Something Else,Conservative,"$30,000-$49,999",Better today,Catholic,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Taxes,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1522585.0,South Carolina,120.0,National,2.0,Call 3,Complete,1.6325159072876,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Piedmont,Suburbs,Suburbs,3.0,29642.0
1498279.0,South Carolina,24.0,State,1.0,Call 2,Complete,0.89264327287674,Kerry,Tenenbaum,Female,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Education,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29406.0
