ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOH04,SENOH04,ISS1OH,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECOH,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1526564.0,Ohio,91.0,State,1.0,Call 3,Complete,0.865365922451019,Kerry,Voinovich,Yes,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",About the same,,Omit,,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Omit,Will bring about needed change,Strongly approve,Strongly approve,Omit,Both of them,Omit,Somewhat well,Worse today,Poor,Somewhat confident,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,All others,Omit,Omit,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Omit,Omit,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,17.0,44288.0
1502256.0,Ohio,94.0,State,1.0,Call 2,Complete,1.07251930236816,Kerry,Fingerhut,No,Female,White,75 or over,Democrat,Liberal,No,"$150,000-$199,999",Better today,Protestant,A few times a month,No,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only John Kerry,Somewhat badly,Worse today,Not so good,Very confident,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Northwest,Rural,Small cities and Rural,5.0,45856.0
1492530.0,Ohio,67.0,State,1.0,Call 1,Complete,0.823895514011383,Kerry,Fingerhut,No,Female,White,30-39,Democrat,Liberal,No,"$50,000-$74,999",About the same,Something else,Never,No,College graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",14.0,44060.0
1491638.0,Ohio,67.0,State,1.0,Call 1,Complete,1.14856934547424,Bush,Voinovich,Yes,Male,Asian,40-44,Independent,Conservative,No,"$30,000-$49,999",About the same,Something else,A few times a year,No,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Somewhat confident,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Asian,Northeast,"City: 50,000 to 500,000","City over 50,000",14.0,44060.0
1502247.0,Ohio,9.0,State,1.0,Call 2,Complete,0.716418266296387,Bush,Voinovich,No,Female,White,25-29,Independent,Liberal,No,"$30,000-$49,999",Better today,None,Never,No,High school graduate,No one does,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Somewhat confident,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45106.0
1503849.0,Ohio,33.0,State,1.0,Call 2,Complete,0.959939241409302,Bush,Voinovich,Yes,Male,Black,30-39,Democrat,Liberal,Yes,"$15,000-$29,999",Worse today,Catholic,Once a week,Yes,High school graduate,"Yes, someone else does",No,Before that,For your candidate,Education,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Good,Somewhat confident,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,Black,Central,"City over 500,000","City over 50,000",15.0,43229.0
1502237.0,Ohio,51.0,State,1.0,Call 2,Complete,0.633885979652405,Kerry,Fingerhut,No,Female,Black,18-24,Something Else,Liberal,Yes,"Under $15,000",Worse today,None,More than once a week,No,Did not complete high school,"Yes, someone else does",No,In the last three days,Against his opponent,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,Black,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,45223.0
1477930.0,Ohio,88.0,National,1.0,Call 1,Complete,0.436082094907761,Bush,Fingerhut,No,Female,White,45-49,Democrat,Liberal,No,"$30,000-$49,999",About the same,Other Christian,Never,No,High school graduate,No one does,Yes,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat well,,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Married women,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1475556.0,Ohio,41.0,National,1.0,Call 1,Complete,1.52978348731995,Bush,Voinovich,Yes,Male,White,18-24,Republican,Conservative,Yes,"$15,000-$29,999",About the same,Catholic,Once a week,No,High school graduate,No one does,No,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,Central,Suburbs,Suburbs,12.0,43081.0
1502227.0,Ohio,120.0,State,1.0,Call 2,Complete,0.821983516216278,Kerry,Fingerhut,Yes,Female,White,45-49,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,Never,No,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,5.0,43460.0
1477921.0,Ohio,33.0,State,1.0,Call 1,Complete,0.909284055233002,Bush,Voinovich,Yes,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,Yes,College graduate,No one does,No,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Very confident,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Central,"City over 500,000","City over 50,000",15.0,43229.0
1502220.0,Ohio,26.0,State,1.0,Call 2,Complete,0.795212745666504,Kerry,Fingerhut,Yes,Male,White,30-39,Independent,Moderate,No,"$75,000-$99,999",Worse today,Other Christian,More than once a week,Yes,Postgraduate study,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Central,Suburbs,Suburbs,12.0,43032.0
1523633.0,Ohio,21.0,State,1.0,Call 3,Complete,1.74521505832672,Kerry,Voinovich,No,Female,White,25-29,Democrat,Liberal,Yes,"$150,000-$199,999",Worse today,Catholic,A few times a year,No,College graduate,No one does,No,Before that,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,Somewhat confident,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Cuyahoga County,Suburbs,Suburbs,10.0,44130.0
1502210.0,Ohio,55.0,National,2.0,Call 1,Complete,2.63579249382019,Bush,Voinovich,Yes,Female,White,30-39,Republican,Moderate,Yes,"$30,000-$49,999",Better today,Other Christian,A few times a year,Yes,High school graduate,No one does,No,Before that,,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",2.0,45227.0
1499452.0,Ohio,76.0,National,4.0,Call 2,Complete,0.978375911712646,Kerry,Fingerhut,No,Female,Asian,40-44,Democrat,Moderate,,"$30,000-$49,999",,,,,High school graduate,No one does,Yes,Sometime last week,,,,,,,Both of them,Only John Kerry,,Better today,,,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Asian,Northeast,Suburbs,Suburbs,17.0,44405.0
1492483.0,Ohio,88.0,National,3.0,Call 1,Complete,0.440958142280579,Kerry,Fingerhut,No,Female,White,50-59,Democrat,Liberal,,"$30,000-$49,999",,Other Christian,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,,,,,,,Very/somewhat confident,,,,,,,Married women,White,Southwest,Suburbs,Suburbs,8.0,45431.0
