ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSD04,SENSD04,HOUSD04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECSD,DROUGHT,FAIRSHRE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,FAIRDASC,FAIRTHUN,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1493377.0,South Dakota,62.0,State,1.0,Call 1,Complete,0.409946441650391,Kerry,Daschle,Herseth,Male,White,30-39,Independent,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,College graduate,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Hurt your state,Only Tom Daschle would,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57105.0
1513766.0,South Dakota,38.0,State,1.0,Call 2,Complete,1.24847078323364,Kerry,Daschle,Herseth,Male,White,18-24,Independent,Liberal,No,"Under $15,000",Worse today,Protestant,Some college/associate degree,During the last month,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,Good,Hurt your state,Both candidates would,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,West,"City: 10,000 to 49,999",Small cities and Rural,1.0,57783.0
1491219.0,South Dakota,54.0,State,1.0,Call 1,Complete,1.25391161441803,Kerry,Daschle,Herseth,Male,White,75 or over,Democrat,Moderate,No,"Under $15,000",Worse today,Protestant,Did not complete high school,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly approve,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Not affected your state,Only Tom Daschle would,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57106.0
1491101.0,South Dakota,71.0,State,1.0,Call 1,Complete,0.919643521308899,Kerry,Daschle,Herseth,Female,White,45-49,Democrat,Liberal,No,"Under $15,000",Worse today,Something else,Postgraduate study,Before that,Omit,Iraq,Omit,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Poor,Hurt your state,Both candidates would,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,West,"City: 50,000 to 500,000","City over 50,000",1.0,57701.0
1486434.0,South Dakota,36.0,State,1.0,Call 1,Complete,1.33965110778809,Bush,Thune,Herseth,Male,White,60-64,Republican,Liberal,No,"$75,000-$99,999",Worse today,Protestant,High school graduate,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Helped your state,Only John Thune would,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Southeast,Rural,Small cities and Rural,1.0,57042.0
1486616.0,South Dakota,70.0,State,1.0,Call 1,Complete,2.56896281242371,Bush,Did not vote,Diedrich,Male,White,60-64,Republican,Moderate,No,"$200,000 or more",Better today,Protestant,Postgraduate study,Just today,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,Not affected your state,Neither candidate would,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Tom Daschle would/Neither candidate would,White,West,"City: 50,000 to 500,000","City over 50,000",1.0,57702.0
1516024.0,South Dakota,18.0,State,1.0,Call 2,Complete,0.806022942066193,Kerry,Thune,Herseth,Male,White,45-49,Democrat,Liberal,No,"$100,000-$149,999",About the same,Protestant,,In the last three days,For your candidate,Terrorism,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Good,Hurt your state,Only Tom Daschle would,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,57301.0
1512094.0,South Dakota,81.0,State,1.0,Call 2,Complete,3.81810402870178,Bush,Daschle,Herseth,Female,White,18-24,Independent,Moderate,Yes,"Under $15,000",About the same,Catholic,Some college/associate degree,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Helped your state,Only Tom Daschle would,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,West,Rural,Small cities and Rural,1.0,57564.0
1519092.0,South Dakota,39.0,State,1.0,Call 2,Complete,1.04914724826813,Bush,Thune,Herseth,Female,White,30-39,,,,,Omit,,,Before that,For your candidate,Iraq,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Omit,Omit,Omit,Good,Omit,Neither candidate would,White female,30-44,30-39,18-64,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Omit,Omit,Omit,Only John Thune would/Neither candidate would,Tom Daschle would/Neither candidate would,White,West,Rural,Small cities and Rural,1.0,57793.0
1488873.0,South Dakota,55.0,State,1.0,Call 1,Complete,0.553585886955261,Bush,Daschle,Herseth,Female,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,College graduate,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Hurt your state,Only Tom Daschle would,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57110.0
1488758.0,South Dakota,41.0,State,1.0,Call 1,Complete,1.23431885242462,Bush,Thune,Diedrich,Female,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Some college/associate degree,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Helped your state,Only John Thune would,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57103.0
1535417.0,South Dakota,46.0,State,1.0,Call 3,Complete,0.7413250207901,Bush,Daschle,Diedrich,Female,White,45-49,Democrat,Conservative,No,"$75,000-$99,999",Better today,Protestant,College graduate,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Not so good,Helped your state,Both candidates would,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Southeast,Rural,Small cities and Rural,1.0,57012.0
1488756.0,South Dakota,40.0,State,1.0,Call 1,Complete,0.690675795078278,Bush,Thune,Diedrich,Female,White,50-59,Republican,Moderate,No,"$200,000 or more",Better today,Protestant,College graduate,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Omit,Only John Thune would,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57108.0
1536375.0,South Dakota,41.0,State,1.0,Call 3,Complete,0.818846583366394,Kerry,Daschle,Herseth,Female,White,25-29,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,Postgraduate study,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Hurt your state,Only Tom Daschle would,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57103.0
1537746.0,South Dakota,30.0,State,1.0,Call 3,Complete,0.883177816867828,Kerry,Daschle,Herseth,Female,Other,50-59,Democrat,Moderate,No,"$100,000-$149,999",Worse today,Catholic,College graduate,Before that,Against his opponent,Economy/Jobs,Is intelligent,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Hurt your state,Only Tom Daschle would,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,Other,Northeast,Rural,Small cities and Rural,1.0,57362.0
1512082.0,South Dakota,51.0,State,1.0,Call 2,Complete,0.797410786151886,Bush,Daschle,Herseth,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",About the same,Other Christian,College graduate,Before that,For your candidate,Education,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Hurt your state,Both candidates would,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Southeast,Rural,Small cities and Rural,1.0,57349.0
