ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESMI04,PROP2MI,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECMI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513813.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.382905215024948,Kerry,,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",About the same,None,Never,No,Some college/associate degree,"Yes, someone else does",Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513827.0,Michigan,113.0,National,1.0,Call 2,Complete,Exit poll,0.712540030479431,Kerry,No,Male,White,45-49,Democrat,,No,"$30,000-$49,999",Worse today,Catholic,A few times a month,No,College graduate,"Yes, someone else does",Yes,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,5.0,48604.0
1513831.0,Michigan,33.0,National,3.0,Call 2,Complete,Exit poll,0.762745678424835,Kerry,Yes,Male,Black,30-39,Democrat,,,,,,A few times a month,No,,,No,,For your candidate,,,,,,,,,,,Non-white male,30-44,30-39,18-64,Democrat,,,,All others,All others,All others,Occasionally,All others,All others,,,,,,,,,,,,,All others,Black,University Belt,"City: 50,000 to 500,000","City over 50,000",5.0,48504.0
1513841.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.872340440750122,Kerry,No,Male,Black,18-24,Democrat,Liberal,No,"$100,000-$149,999",Better today,Catholic,A few times a year,No,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,Black,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1513913.0,Michigan,144.0,National,4.0,Call 2,Complete,Exit poll,0.977642059326172,Bush,Yes,Male,,18-24,Independent,Conservative,,"$50,000-$74,999",,,,,College graduate,"Yes, I do",No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Better today,,,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,,Wayne County,Suburbs,Suburbs,11.0,48167.0
1513914.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.572959065437317,Kerry,Yes,Male,White,30-39,Democrat,Moderate,Yes,"$50,000-$74,999",Worse today,Catholic,A few times a year,No,College graduate,"Yes, I do",Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Poor,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1513923.0,Michigan,100.0,State,1.0,Call 2,Complete,Exit poll,0.820344865322113,Kerry,No,Female,White,18-24,Democrat,Liberal,Yes,"$15,000-$29,999",Worse today,Jewish,A few times a year,No,High school graduate,"Yes, someone else does",No,Before that,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Worse today,Poor,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,12.0,48237.0
1513924.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.966489017009735,Bush,No,Male,White,25-29,Republican,Moderate,No,"$50,000-$74,999",Better today,Catholic,A few times a year,No,College graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,13.0,48225.0
1513929.0,Michigan,19.0,National,3.0,Call 2,Complete,Exit poll,0.803722620010376,Bush,Yes,Male,White,50-59,Republican,Conservative,,"Under $15,000",,Catholic,A few times a year,No,,,No,,For your candidate,,,,,,,,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,,,,,,,,,,,,,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,48625.0
1513977.0,Michigan,113.0,National,1.0,Call 2,Complete,Exit poll,0.993604302406311,Bush,Yes,Male,White,25-29,Republican,Moderate,No,"$15,000-$29,999",Better today,Other Christian,More than once a week,Yes,Did not complete high school,"Yes, someone else does",Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,Someone in household is union member,Voter is not union member,All others,White,University Belt,Suburbs,Suburbs,5.0,48604.0
1513979.0,Michigan,58.0,State,1.0,Call 2,Complete,Exit poll,1.30139672756195,Kerry,No,Male,White,50-59,Independent,Liberal,No,"$100,000-$149,999",About the same,None,A few times a year,No,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Worse today,Not so good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",3.0,49504.0
1514013.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.629369676113129,Kerry,No,Female,White,18-24,Independent,Liberal,No,"$30,000-$49,999",Worse today,Other Christian,A few times a year,No,High school graduate,"Yes, someone else does",No,During the last month,Against his opponent,Moral values,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Good,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
1514018.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.678731977939606,Kerry,No,Female,Hispanic/Latino,18-24,Independent,Moderate,Yes,"Under $15,000",Worse today,Other Christian,A few times a year,Yes,Some college/associate degree,No one does,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly approve,Strongly disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Worse today,Not so good,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1514023.0,Michigan,33.0,National,3.0,Call 2,Complete,Exit poll,0.718216776847839,Kerry,Yes,Female,Black,40-44,Democrat,Moderate,,"$30,000-$49,999",,None,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,,,,,,,,,,,,,Married women,Black,University Belt,"City: 50,000 to 500,000","City over 50,000",5.0,48504.0
1514072.0,Michigan,144.0,National,4.0,Call 2,Complete,Exit poll,1.23027765750885,Bush,No,Female,White,75 or over,Republican,Conservative,,"$150,000-$199,999",,,,,Some college/associate degree,No one does,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,About the same,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,11.0,48167.0
1514089.0,Michigan,100.0,State,1.0,Call 2,Complete,Exit poll,0.810929715633392,Kerry,No,Female,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Something else,A few times a year,Yes,High school graduate,No one does,No,Before that,For your candidate,Health care,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,12.0,48237.0
1514092.0,Michigan,140.0,State,1.0,Call 2,Complete,Exit poll,0.561746537685394,Kerry,,Male,White,30-39,Democrat,Moderate,No,,About the same,None,Never,No,College graduate,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,About the same,Not so good,White male,30-44,30-39,18-64,Democrat,,,None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,13.0,48225.0
1514102.0,Michigan,22.0,State,1.0,Call 2,Complete,Exit poll,0.340943247079849,Nader,Yes,Male,White,25-29,Something Else,Moderate,Yes,"$15,000-$29,999",Worse today,None,Never,No,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Taxes,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Worse today,Poor,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,University Belt,Rural,Small cities and Rural,1.0,49807.0
