ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1514163.0,Minnesota,14.0,State,1.0,Call 2,Complete,1.64332830905914,Bush,Male,White,60-64,Independent,Moderate,No,"$50,000-$74,999",Worse today,Protestant,A few times a year,High school graduate,"Yes, I do",Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Twin Cities Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,55122.0
1493436.0,Minnesota,48.0,State,1.0,Call 1,Complete,1.03639268875122,Kerry,Female,White,65-74,Independent,Moderate,No,"$15,000-$29,999",About the same,Protestant,A few times a year,Some college/associate degree,No one does,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Not so good,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,East,Rural,Small cities and Rural,8.0,56649.0
1532322.0,Minnesota,75.0,State,1.0,Call 3,Complete,0.78460693359375,Kerry,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",About the same,Other Christian,A few times a year,Postgraduate study,No one does,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Somewhat badly,Somewhat worried,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1512874.0,Minnesota,50.0,State,1.0,Call 2,Complete,0.752340197563171,Kerry,Female,White,50-59,Independent,Conservative,No,"$50,000-$74,999",Worse today,None,Never,Some college/associate degree,"Yes, I do",Yes,During the last month,For your candidate,Omit,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not too worried,Not so good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,East,Rural,Small cities and Rural,8.0,55616.0
1495300.0,Minnesota,72.0,State,1.0,Call 1,Complete,0.841417372226715,Bush,Female,White,40-44,Independent,Conservative,No,"$15,000-$29,999",Worse today,Other Christian,A few times a month,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Somewhat worried,Good,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,55332.0
1490586.0,Minnesota,49.0,State,1.0,Call 1,Complete,1.42466819286346,Bush,Female,White,65-74,Independent,Moderate,No,"Under $15,000",Better today,Other Christian,More than once a week,High school graduate,No one does,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,8.0,56660.0
1493415.0,Minnesota,11.0,State,1.0,Call 1,Complete,1.2864910364151,Bush,Male,White,50-59,Independent,Moderate,No,"$100,000-$149,999",About the same,Protestant,A few times a year,Postgraduate study,No one does,Yes,Before that,For your candidate,Education,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55124.0
1498275.0,Minnesota,74.0,State,1.0,Call 1,Complete,0.849990963935852,Bush,Male,White,40-44,Independent,Moderate,No,"$30,000-$49,999",About the same,Other Christian,Once a week,College graduate,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55811.0
1493412.0,Minnesota,40.0,State,1.0,Call 1,Complete,1.02414274215698,Kerry,Female,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,A few times a month,High school graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55441.0
1493411.0,Minnesota,25.0,State,1.0,Call 1,Complete,1.45550870895386,Bush,Female,White,60-64,Republican,Moderate,No,"$30,000-$49,999",Omit,Protestant,Once a week,Some college/associate degree,No one does,No,Just today,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Somewhat worried,Good,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55344.0
1492469.0,Minnesota,31.0,State,1.0,Call 1,Complete,0.886312067508698,Kerry,Male,White,30-39,Independent,Liberal,No,"$15,000-$29,999",About the same,None,Never,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not at all worried,Not so good,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55408.0
1493405.0,Minnesota,63.0,State,1.0,Call 1,Complete,0.777466714382172,Kerry,Male,White,45-49,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Protestant,A few times a year,Postgraduate study,No one does,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,Suburbs,Suburbs,4.0,55109.0
1489811.0,Minnesota,12.0,State,1.0,Call 1,Not complete,1.26076126098633,Bush,Male,White,45-49,,,,,,,,,,,Before that,Against his opponent,Taxes,Has clear stands on the issues,Somewhat approve,,,,,,,Good,White male,45-59,40-49,18-64,,,,,,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55306.0
1512846.0,Minnesota,17.0,National,4.0,Call 2,Complete,2.14476656913757,Bush,Female,White,65-74,Republican,Conservative,,"$15,000-$29,999",,,,College graduate,No one does,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Somewhat worried,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,4.0,55118.0
1493400.0,Minnesota,33.0,State,1.0,Call 1,Complete,1.10995161533356,Kerry,Male,White,60-64,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,A few times a month,Postgraduate study,No one does,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55408.0
1532287.0,Minnesota,57.0,National,1.0,Call 3,Complete,1.21090960502625,Bush,Female,White,40-44,Independent,Moderate,No,"$75,000-$99,999",Worse today,Other Christian,Once a week,College graduate,No one does,Yes,Before that,,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Less safe from terrorism,,,Somewhat well,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,55901.0
