ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWI04,SENWI04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,VETVOTER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1487659.0,Wisconsin,8.0,State,1.0,Call 1,Complete,1.13701891899109,Bush,,Female,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,Once a week,Some college/associate degree,No one is,No,Yes,Just today,Against his opponent,Omit,Has strong religious faith,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,7.0,54724.0
1511963.0,Wisconsin,21.0,State,1.0,Call 2,Complete,0.799510776996613,Bush,Michels,Male,White,18-24,Republican,Conservative,No,"$200,000 or more",Better today,Other Christian,Never,College graduate,No one is,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,54751.0
1489699.0,Wisconsin,60.0,National,4.0,Call 1,Complete,0.718054056167603,Kerry,Feingold,Male,White,50-59,Democrat,Moderate,,"$15,000-$29,999",,,,Some college/associate degree,No one is,,Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,7.0,52524.0
1536254.0,Wisconsin,19.0,State,1.0,Call 3,Complete,0.418634861707687,Bush,Michels,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",About the same,Something else,A few times a year,High school graduate,"Yes, I am",No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,53098.0
1511948.0,Wisconsin,56.0,State,1.0,Call 2,Complete,1.22254252433777,Bush,Feingold,Female,White,65-74,Independent,Moderate,No,,About the same,Protestant,Once a week,High school graduate,No one is,No,Yes,During the last month,Against his opponent,Moral values,Omit,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Both of them,Neither of them,Somewhat badly,Not so good,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northeast,Rural,Small cities and Rural,8.0,54153.0
1492502.0,Wisconsin,69.0,State,1.0,Call 1,Complete,1.32010114192963,Kerry,,Female,White,45-49,Republican,Moderate,No,"$30,000-$49,999",Better today,None,A few times a month,Some college/associate degree,No one is,No,No,Before that,For your candidate,Taxes,Cares about people like me,Somewhat disapprove,Strongly approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Not so good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,7.0,54843.0
1511943.0,Wisconsin,15.0,National,3.0,Call 2,Complete,1.27206742763519,Bush,Michels,Female,White,75 or over,Republican,Moderate,,"$50,000-$74,999",,Catholic,More than once a week,,,,Yes,,For your candidate,,,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,,,,,,,Married women,White,South,"City: 50,000 to 500,000","City over 50,000",2.0,53711.0
1487635.0,Wisconsin,17.0,State,1.0,Call 1,Complete,0.82260662317276,Bush,Michels,Female,White,50-59,Republican,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Once a week,College graduate,No one is,No,Yes,Before that,Against his opponent,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Milwaukee vicinity,Rural,Small cities and Rural,6.0,53059.0
1487631.0,Wisconsin,52.0,State,1.0,Call 1,Complete,1.21135759353638,Bush,Michels,Male,White,30-39,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,A few times a month,Some college/associate degree,"Yes, I am",Yes,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Omit,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Milwaukee,Suburbs,Suburbs,4.0,53172.0
1536240.0,Wisconsin,85.0,National,2.0,Call 3,Complete,1.00378060340881,Kerry,Feingold,Female,White,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,A few times a year,Some college/associate degree,No one is,No,No,Before that,,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,6.0,54952.0
1487628.0,Wisconsin,9.0,State,1.0,Call 1,Complete,0.837827861309052,Bush,Feingold,Male,White,40-44,,Moderate,No,"$30,000-$49,999",About the same,Other Christian,A few times a month,High school graduate,No one is,No,Yes,During the last month,Against his opponent,Omit,Is a strong leader,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Only George W. Bush,Neither of them,Somewhat well,Not so good,White male,30-44,40-49,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,3.0,54456.0
1511932.0,Wisconsin,7.0,State,1.0,Call 2,Complete,0.534449636936188,Nader,Michels,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",About the same,None,Never,Some college/associate degree,No one is,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,7.0,54748.0
1536235.0,Wisconsin,15.0,National,3.0,Call 3,Complete,0.640292227268219,Kerry,Feingold,Female,Black,18-24,Democrat,Moderate,,"$30,000-$49,999",,None,A few times a year,,,,No,,Against his opponent,,,,,,,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,,,,,,,,,,,,,All others,Black,South,"City: 50,000 to 500,000","City over 50,000",2.0,53711.0
1511193.0,Wisconsin,56.0,State,1.0,Call 2,Complete,1.1044305562973,Bush,Michels,Male,White,30-39,Republican,Conservative,Yes,"$75,000-$99,999",Better today,Other Christian,Once a week,High school graduate,No one is,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northeast,Rural,Small cities and Rural,8.0,54153.0
1487623.0,Wisconsin,76.0,State,1.0,Call 1,Complete,1.10639214515686,Bush,Michels,Male,White,30-39,Republican,Conservative,No,"$100,000-$149,999",Better today,Something else,A few times a month,Postgraduate study,No one is,No,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53045.0
1489664.0,Wisconsin,31.0,State,1.0,Call 1,Complete,1.04007399082184,Bush,Michels,,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,More than once a week,Postgraduate study,No one is,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South,Suburbs,Suburbs,1.0,53143.0
1492475.0,Wisconsin,31.0,State,1.0,Call 1,Not complete,0.759782016277313,Kerry,Feingold,Male,White,65-74,,,,,,,,,,,,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,,,,,,Poor,White male,60 or over,65 or over,65 or over,,,,,,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,South,Suburbs,Suburbs,1.0,53143.0
1511918.0,Wisconsin,73.0,State,1.0,Call 2,Complete,0.875307381153107,Bush,Michels,Female,White,45-49,Democrat,Liberal,No,"$30,000-$49,999",Better today,Something else,A few times a year,High school graduate,No one is,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,8.0,54568.0
