ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1519119.0,Utah,52.0,State,1.0,Call 2,1.11076366901398,Bush,2.0,Huntsman,Yes,Female,Hispanic/Latino,18-24,Republican,Conservative,"Under $15,000",About the same,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1540115.0,Utah,56.0,State,1.0,Call 3,1.34513652324677,Bush,2.0,Huntsman,Yes,Male,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1519117.0,Utah,29.0,State,1.0,Call 2,0.96599006652832,Bush,2.0,Huntsman,Yes,Female,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1493451.0,Utah,52.0,State,1.0,Call 1,1.21774661540985,Bush,2.0,Huntsman,Yes,Female,White,25-29,Republican,Conservative,"Under $15,000",Worse today,Mormon/LDS,No,Before that,Omit,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1540110.0,Utah,26.0,State,1.0,Call 3,0.620902478694916,Bush,2.0,Huntsman,Yes,Male,White,40-44,Independent,Moderate,"$100,000-$149,999",About the same,Mormon/LDS,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519111.0,Utah,13.0,State,1.0,Call 2,1.00041890144348,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1539498.0,Utah,52.0,State,1.0,Call 3,1.22779953479767,Bush,2.0,Huntsman,Yes,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1491111.0,Utah,20.0,State,1.0,Call 1,0.937211275100708,Bush,2.0,Huntsman,Yes,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1540102.0,Utah,39.0,State,1.0,Call 3,0.862880945205688,Kerry,1.0,Matheson,Yes,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540101.0,Utah,13.0,State,1.0,Call 3,1.24078404903412,Bush,2.0,Huntsman,Yes,Female,White,60-64,Independent,Conservative,"Under $15,000",About the same,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Omit,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540100.0,Utah,36.0,State,1.0,Call 3,0.985309898853302,Bush,2.0,Huntsman,Yes,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1495768.0,Utah,26.0,State,1.0,Call 1,0.682431638240814,Kerry,1.0,Matheson,No,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1493433.0,Utah,26.0,State,1.0,Call 1,0.688065350055695,Kerry,1.0,Matheson,No,Male,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540084.0,Utah,56.0,State,1.0,Call 3,0.772431313991547,Bush,2.0,Huntsman,No,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1521419.0,Utah,35.0,National,4.0,Call 2,0.794604778289795,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",,,,Before that,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540081.0,Utah,26.0,State,1.0,Call 3,0.615818679332733,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519082.0,Utah,36.0,State,1.0,Call 2,0.985309898853302,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1491085.0,Utah,9.0,National,1.0,Call 1,0.887663841247559,Bush,1.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1493387.0,Utah,52.0,State,1.0,Call 1,1.22779953479767,Bush,2.0,Huntsman,Yes,Male,White,25-29,Republican,Conservative,"Under $15,000",Worse today,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1495749.0,Utah,16.0,State,1.0,Call 1,1.5520806312561,Bush,2.0,Huntsman,Yes,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1540074.0,Utah,36.0,State,1.0,Call 3,0.993443965911865,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1519076.0,Utah,29.0,State,1.0,Call 2,1.03266251087189,Bush,2.0,Matheson,Yes,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1519075.0,Utah,26.0,State,1.0,Call 2,0.991196036338806,Bush,2.0,Huntsman,No,Female,White,65-74,Republican,Moderate,,About the same,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519073.0,Utah,52.0,State,1.0,Call 2,1.08454990386963,Bush,2.0,Huntsman,No,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1493379.0,Utah,9.0,National,4.0,Call 1,1.18071019649506,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",,,No,Before that,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1493350.0,Utah,13.0,State,1.0,Call 1,1.0118887424469,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1493406.0,Utah,48.0,State,1.0,Call 1,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1521401.0,Utah,9.0,National,3.0,Call 2,0.960556924343109,Kerry,2.0,Matheson,No,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",,Mormon/LDS,No,,Against his opponent,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
