ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1538514.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.420901268720627,Kerry,Starky,Yes,Male,White,45-49,Democrat,Liberal,No,"$30,000-$49,999",Better today,Other Christian,Some college/associate degree,No,,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,White,,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538520.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.548499405384064,Bush,McCain,Yes,Female,White,30-39,Republican,Moderate,No,"$75,000-$99,999",Better today,Catholic,College graduate,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538533.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.784868597984314,Kerry,McCain,No,Female,White,45-49,Independent,Moderate,No,"$50,000-$74,999",Better today,None,College graduate,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Excellent,Kept about the same,Had no effect on your vote for president,I was born in Arizona,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
1538545.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.532820165157318,Kerry,McCain,Yes,Female,White,30-39,Democrat,Liberal,Yes,"$30,000-$49,999",About the same,Catholic,,No,No,Before that,For your candidate,Omit,Omit,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538548.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.682084560394287,Kerry,Starky,Yes,Male,White,50-59,Independent,Moderate,No,"$200,000 or more",About the same,None,College graduate,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Kept about the same,Less likely to vote for Bush,I moved to AZ 5-10 years ago,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538563.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.476366639137268,Kerry,Starky,No,Male,White,45-49,Democrat,,No,"$30,000-$49,999",Better today,Other Christian,Some college/associate degree,No,,Sometime last week,Omit,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Omit,Somewhat well,Omit,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Only Bush/Both,Only Bush/Neither,White,,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538585.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.574929535388947,Kerry,McCain,Yes,Male,White,25-29,Republican,Conservative,Yes,"$100,000-$149,999",Better today,Other Christian,College graduate,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Very well,Excellent,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538587.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.784868597984314,Kerry,McCain,No,Female,White,40-44,Independent,Moderate,No,"$30,000-$49,999",Better today,Catholic,Postgraduate study,No,No,Just today,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
1538588.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.566694796085358,Kerry,McCain,No,Female,White,18-24,Independent,Liberal,Yes,,About the same,None,High school graduate,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,18-29,18-24,18-64,Independent,,,None,White None,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538609.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.58789473772049,Bush,McCain,No,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Better today,None,High school graduate,No,No,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only John Kerry,Very well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538623.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.776808202266693,Bush,Other,Yes,Female,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Postgraduate study,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Very well,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538628.0,Arizona,89.0,State,1.0,Call 3,Complete,Exit poll,0.506327271461487,Kerry,McCain,Yes,Male,Hispanic/Latino,25-29,Independent,Liberal,Yes,"$30,000-$49,999",Better today,None,Did not complete high school,No,Yes,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Neither of them,Somewhat badly,Omit,Kept about the same,Had no effect on your vote for president,I was born in Arizona,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1538632.0,Arizona,49.0,State,1.0,Call 3,Complete,Exit poll,0.604924857616425,Bush,McCain,No,Female,Hispanic/Latino,18-24,Independent,Moderate,Yes,"$100,000-$149,999",About the same,Catholic,Some college/associate degree,No,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Maricopa County,Suburbs,Suburbs,6.0,85296.0
1538642.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.784868597984314,Kerry,McCain,No,Female,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,College graduate,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
1538658.0,Arizona,2.0,State,1.0,Call 3,Complete,Exit poll,0.474565774202347,Bush,Starky,No,Male,Hispanic/Latino,40-44,Something Else,Conservative,No,"$30,000-$49,999",Worse today,Catholic,Some college/associate degree,No,Yes,During the last month,Omit,Taxes,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat well,Good,Decreased,Omit,I was born in Arizona,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Asian,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,8.0,85650.0
1538662.0,Arizona,40.0,State,1.0,Call 3,Complete,Exit poll,0.593838095664978,Kerry,Starky,No,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Something else,College graduate,No,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Increased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1538690.0,Arizona,74.0,State,1.0,Call 3,Complete,Exit poll,0.584614872932434,Bush,McCain,Yes,Male,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,High school graduate,No,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I was born in Arizona,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,8.0,85737.0
