ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESCO04,SENCO04,AMND36CO,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,MARRIED,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECCO,QUAL04CO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1537053.0,Colorado,77.0,State,1.0,Call 3,Complete,Exit poll,0.480495184659958,Kerry,Salazar,Yes,Male,White,25-29,Republican,Moderate,No,"Under $15,000",About the same,Catholic,No,Some college/associate degree,No,No,Just today,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Worse today,Poor,He is my party's candidate,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,West,"City: 50,000 to 500,000","City over 50,000",4.0,80538.0
1537058.0,Colorado,73.0,State,1.0,Call 3,Complete,Exit poll,0.519459187984467,Bush,Coors,Yes,Male,White,30-39,Independent,Conservative,No,"$50,000-$74,999",Worse today,Catholic,No,High school graduate,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Omit,Somewhat well,Better today,Good,He is my party's candidate,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Only Bush/Both,Only Bush/Neither,All others,White,English,West,Rural,Small cities and Rural,3.0,81122.0
1537071.0,Colorado,58.0,State,1.0,Call 3,Complete,Exit poll,0.334968209266663,Bush,Coors,Yes,Male,White,30-39,Republican,Moderate,No,"$30,000-$49,999",Better today,None,No,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,He cares about people like me,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Central,Rural,Small cities and Rural,3.0,81224.0
1537072.0,Colorado,27.0,National,4.0,Call 3,Not complete,Exit poll,0.401988238096237,Kerry,Salazar,Yes,Female,Hispanic/Latino,40-44,,,,,,,,,,Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,Non-white female,30-44,40-49,18-64,,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,Denver/Adams/Boulder,"City over 500,000","City over 50,000",1.0,80211.0
1537077.0,Colorado,28.0,State,1.0,Call 3,Complete,Exit poll,1.09055590629578,Kerry,Coors,No,Male,White,50-59,Republican,Conservative,No,,Better today,,No,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,He shares my values,White male,45-59,50-64,18-64,Republican,,,,,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Denver/Adams/Boulder,"City over 500,000","City over 50,000",1.0,80237.0
1537080.0,Colorado,9.0,National,4.0,Call 3,Complete,Exit poll,0.903915047645569,Bush,Coors,No,Female,White,25-29,Republican,Moderate,,"$50,000-$74,999",,,,High school graduate,No,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Worse today,,,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Arapahoe/Jefferson,"City: 50,000 to 500,000","City over 50,000",7.0,80017.0
1537089.0,Colorado,20.0,State,1.0,Call 3,Complete,Exit poll,0.51107519865036,Bush,Coors,No,Male,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,He has the right experience,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Denver/Adams/Boulder,Suburbs,Suburbs,4.0,80501.0
1537090.0,Colorado,71.0,State,1.0,Call 3,Complete,Exit poll,0.736195802688599,Kerry,Salazar,No,Male,White,65-74,Independent,Moderate,No,"$30,000-$49,999",About the same,Protestant,No,Postgraduate study,Yes,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Good,He shares my values,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,English,East,Rural,Small cities and Rural,4.0,80815.0
1537102.0,Colorado,51.0,State,1.0,Call 3,Complete,Exit poll,0.579115688800812,Kerry,Salazar,No,Female,Hispanic/Latino,25-29,Democrat,Liberal,No,"$30,000-$49,999",About the same,Catholic,No,Postgraduate study,No,Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,He has the right experience,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Other,English,East,"City: 50,000 to 500,000","City over 50,000",5.0,80907.0
1537106.0,Colorado,74.0,State,1.0,Call 3,Complete,Exit poll,0.592740476131439,Kerry,Salazar,Yes,Female,White,30-39,Democrat,Liberal,No,"$75,000-$99,999",Better today,Catholic,No,Postgraduate study,Yes,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,He shares my values,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,English,West,"City: 50,000 to 500,000","City over 50,000",4.0,80525.0
1537109.0,Colorado,77.0,State,1.0,Call 3,Complete,Exit poll,0.480495184659958,Kerry,Salazar,Yes,Male,White,18-24,Something Else,Moderate,Yes,"Under $15,000",Better today,Other Christian,Yes,High school graduate,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Somewhat approve,Safer from terrorism,Neither of them,Only John Kerry,Somewhat badly,Worse today,Not so good,He is my party's candidate,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,English,West,"City: 50,000 to 500,000","City over 50,000",4.0,80538.0
1537112.0,Colorado,78.0,State,1.0,Call 3,Complete,Exit poll,0.564547896385193,Bush,Coors,No,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Yes,Some college/associate degree,No,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,He shares my values,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,East,"City: 10,000 to 49,999",Small cities and Rural,4.0,80751.0
1537116.0,Colorado,89.0,State,1.0,Call 3,Complete,Exit poll,0.363048523664474,Kerry,Salazar,Yes,Male,Hispanic/Latino,50-59,Independent,Moderate,No,"$30,000-$49,999",About the same,Other Christian,Yes,Some college/associate degree,Yes,No,During the last month,For your candidate,Taxes,Cares about people like me,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Worse today,Good,He is my party's candidate,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,Hispanic/Latino,English,Central,"City: 50,000 to 500,000","City over 50,000",3.0,81001.0
1537133.0,Colorado,95.0,State,1.0,Call 3,Complete,Exit poll,0.420325845479965,Bush,Coors,No,Female,White,18-24,Republican,Conservative,No,"$15,000-$29,999",About the same,Other Christian,Yes,Some college/associate degree,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,He shares my values,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,West,"City: 50,000 to 500,000","City over 50,000",4.0,80634.0
1537136.0,Colorado,61.0,State,1.0,Call 3,Complete,Exit poll,0.692875444889069,Kerry,Salazar,No,Female,Other,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,No,Postgraduate study,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,He is a strong leader,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Other,English,Arapahoe/Jefferson,Suburbs,Suburbs,7.0,80005.0
1537141.0,Colorado,25.0,State,1.0,Call 3,Complete,Exit poll,0.558224439620972,Kerry,Salazar,Yes,Male,Black,30-39,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Protestant,No,Postgraduate study,Yes,No,Before that,For your candidate,Education,Cares about people like me,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Not so good,He cares about people like me,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,Black,English,Denver/Adams/Boulder,"City over 500,000","City over 50,000",1.0,80239.0
1537142.0,Colorado,34.0,State,1.0,Call 3,Complete,Exit poll,0.953019201755524,Bush,Coors,No,Female,White,75 or over,Republican,Conservative,No,,About the same,Protestant,,Some college/associate degree,No,No,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,He shares my values,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,East,Suburbs,Suburbs,6.0,80129.0
1537158.0,Colorado,73.0,State,1.0,Call 3,Complete,Exit poll,0.532901644706726,Bush,Coors,Yes,Female,White,30-39,Republican,Conservative,No,"$150,000-$199,999",Better today,Other Christian,Yes,Postgraduate study,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,He shares my values,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,West,Rural,Small cities and Rural,3.0,81122.0
1537160.0,Colorado,8.0,State,1.0,Call 3,Complete,Exit poll,0.897118806838989,Bush,Coors,Yes,Male,White,25-29,Republican,Moderate,No,"$30,000-$49,999",About the same,Other Christian,No,College graduate,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,He shares my values,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Arapahoe/Jefferson,"City: 50,000 to 500,000","City over 50,000",7.0,80013.0
