ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,wgt,PRESMA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,FAVKERY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1525126.0,Massachusetts,77.0,State,1.0,Call 3,Complete,0.980297684669495,Kerry,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Favorable,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1502815.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.907180786132813,Kerry,Female,White,65-74,Independent,Liberal,"$200,000 or more",About the same,None,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Favorable,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,1254.0
1526139.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.397687554359436,Bush,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1474811.0,Massachusetts,79.0,National,1.0,Call 1,Complete,2.16400742530823,Kerry,Female,Hispanic/Latino,25-29,Independent,Moderate,"$100,000-$149,999",Better today,Jewish,No,Yes,During the last month,,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,,,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Hispanic/Latino,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1527377.0,Massachusetts,27.0,National,4.0,Call 3,Complete,0.48630091547966,Bush,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",,,,No,Before that,,,,,,,Only George W. Bush,Unfavorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1500470.0,Massachusetts,8.0,State,1.0,Call 2,Complete,1.07832741737366,Kerry,Male,Hispanic/Latino,45-49,Democrat,Moderate,"Under $15,000",Worse today,Protestant,Yes,Yes,Before that,Against his opponent,Iraq,Has strong religious faith,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1500223.0,Massachusetts,27.0,National,4.0,Call 2,Complete,0.446138501167297,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",,,,No,Before that,,,,,,,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1500463.0,Massachusetts,79.0,National,2.0,Call 1,Complete,1.77292668819427,Kerry,Male,White,40-44,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,No,Before that,,Moral values,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1528454.0,Massachusetts,2.0,State,1.0,Call 3,Complete,0.90630841255188,Bush,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1526119.0,Massachusetts,15.0,National,2.0,Call 3,Complete,1.15455269813538,Kerry,Female,Hispanic/Latino,25-29,Independent,Liberal,"$15,000-$29,999",About the same,Jewish,No,Yes,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1474792.0,Massachusetts,93.0,State,1.0,Call 1,Complete,0.988847315311432,Kerry,Male,Asian,65-74,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Favorable,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Asian,West,Suburbs,Suburbs,1.0,1254.0
1526117.0,Massachusetts,8.0,State,1.0,Call 3,Complete,1.21805703639984,Kerry,Male,Black,40-44,Independent,Moderate,"$30,000-$49,999",Worse today,None,Yes,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly approve,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1502786.0,Massachusetts,2.0,State,1.0,Call 2,Complete,0.831458568572998,Bush,Female,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Other Christian,No,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1475325.0,Massachusetts,93.0,State,1.0,Call 1,Complete,0.907180786132813,Kerry,Female,White,75 or over,Independent,Liberal,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Omit,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,1254.0
1482415.0,Massachusetts,82.0,National,3.0,Call 1,Complete,1.62650489807129,Kerry,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",,Protestant,,No,,For your candidate,,,,,,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1474782.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.899337232112885,Kerry,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Jewish,No,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1474780.0,Massachusetts,103.0,State,1.0,Call 1,Complete,0.794293582439423,Kerry,Female,Hispanic/Latino,60-64,Democrat,Liberal,"$75,000-$99,999",About the same,Catholic,No,Yes,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,East,Suburbs,Suburbs,5.0,1876.0
1500439.0,Massachusetts,32.0,State,1.0,Call 2,Complete,0.364843487739563,Bush,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1474774.0,Massachusetts,15.0,National,4.0,Call 1,Not complete,1.28542876243591,Kerry,Male,White,75 or over,,,,,,,No,Before that,,,,,,,Only John Kerry,,White male,60 or over,65 or over,65 or over,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1474767.0,Massachusetts,86.0,National,3.0,Call 1,Complete,1.79112637042999,Kerry,Female,,60-64,Democrat,Moderate,"$30,000-$49,999",,,,No,,For your candidate,,,,,,,,,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,,,,,,,,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1474764.0,Massachusetts,32.0,State,1.0,Call 1,Complete,0.333097815513611,Kerry,Female,Hispanic/Latino,50-59,Independent,Moderate,"$150,000-$199,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1528415.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.333097815513611,Kerry,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,No,No,Just today,Against his opponent,Iraq,Cares about people like me,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Favorable,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1528408.0,Massachusetts,82.0,National,2.0,Call 3,Complete,2.35881638526917,Kerry,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",Better today,Catholic,No,No,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1526074.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.540435910224915,Bush,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1500410.0,Massachusetts,90.0,National,3.0,Call 2,Complete,0.662094473838806,Kerry,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",,Catholic,,No,,Against his opponent,,,,,,,,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1477076.0,Massachusetts,2.0,State,1.0,Call 1,Complete,0.618294358253479,Kerry,Female,White,50-59,Democrat,Liberal,,Better today,Catholic,No,No,Just today,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1500405.0,Massachusetts,98.0,State,1.0,Call 2,Complete,0.821947395801544,Kerry,Male,Black,40-44,Democrat,Conservative,"$30,000-$49,999",About the same,Muslim,No,No,Sometime last week,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
