ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAR04,SENAR04,AMEND3AR,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513213.0,Arkansas,72.0,State,1.0,Call 2,Complete,1.2395327091217,Bush,Lincoln,No,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1515406.0,Arkansas,26.0,State,1.0,Call 2,Complete,0.826588809490204,Bush,Holt,No,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,4.0,71655.0
1491217.0,Arkansas,48.0,State,1.0,Call 1,Complete,0.839334666728973,Kerry,Lincoln,Yes,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,,Yes,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Little Rock area,Suburbs,Suburbs,1.0,72007.0
1484178.0,Arkansas,87.0,State,1.0,Call 1,Complete,0.822132110595703,Bush,Holt,Yes,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Little Rock area,"City: 10,000 to 49,999",Small cities and Rural,2.0,72143.0
1537836.0,Arkansas,36.0,State,1.0,Call 3,Complete,2.26090335845947,Kerry,Lincoln,Yes,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72501.0
1533168.0,Arkansas,75.0,State,1.0,Call 3,Complete,0.831207156181335,Bush,Lincoln,Yes,Female,White,40-44,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1530833.0,Arkansas,50.0,State,1.0,Call 3,Complete,0.892285168170929,Bush,Lincoln,Yes,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",Better today,Other Christian,,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1514500.0,Arkansas,26.0,State,1.0,Call 2,Complete,0.80815315246582,Kerry,Lincoln,Yes,Male,White,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,4.0,71655.0
1486503.0,Arkansas,26.0,State,1.0,Call 1,Complete,0.544362843036652,Bush,Holt,Yes,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,4.0,71655.0
1482157.0,Arkansas,85.0,State,1.0,Call 1,Complete,0.865798652172089,Bush,Holt,Yes,Male,White,40-44,Independent,Moderate,"$100,000-$149,999",Better today,Other Christian,Yes,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72762.0
1513197.0,Arkansas,79.0,State,1.0,Call 2,Complete,0.748402237892151,Bush,Holt,Yes,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1514494.0,Arkansas,2.0,State,1.0,Call 2,Complete,0.891689598560333,Kerry,Lincoln,Yes,Male,White,40-44,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,No,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1530824.0,Arkansas,72.0,State,1.0,Call 3,Complete,1.07041382789612,Bush,Lincoln,No,Female,Hispanic/Latino,30-39,Something Else,Moderate,"$15,000-$29,999",About the same,Something else,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Both of them,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,Hispanic/Latino,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1514492.0,Arkansas,87.0,State,1.0,Call 2,Complete,1.11715817451477,Bush,Lincoln,No,Male,White,40-44,Independent,Liberal,"$15,000-$29,999",About the same,None,Yes,No,Just today,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 10,000 to 49,999",Small cities and Rural,2.0,72143.0
1518347.0,Arkansas,35.0,State,1.0,Call 2,Complete,1.43002665042877,Nader,Lincoln,No,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Yes,Just today,Against his opponent,Omit,Omit,Somewhat approve,Somewhat disapprove,Safer from terrorism,Neither of them,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,4.0,71852.0
1482150.0,Arkansas,58.0,State,1.0,Call 1,Complete,1.05561912059784,Kerry,Lincoln,Yes,Male,Black,30-39,Democrat,,"$100,000-$149,999",Worse today,Something else,,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,Rural,Small cities and Rural,1.0,72342.0
1514731.0,Arkansas,58.0,State,1.0,Call 2,Complete,0.707968413829803,Kerry,Did not vote,Did not vote,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,Rural,Small cities and Rural,1.0,72342.0
1486492.0,Arkansas,9.0,State,1.0,Call 1,Complete,0.76696252822876,Bush,Holt,Yes,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,72756.0
1486491.0,Arkansas,30.0,State,1.0,Call 1,Complete,0.763255774974823,Kerry,Lincoln,Yes,Male,White,30-39,Something Else,Moderate,"$15,000-$29,999",Worse today,Other Christian,Yes,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1484645.0,Arkansas,72.0,State,1.0,Call 1,Complete,1.09276473522186,Bush,Lincoln,Yes,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1482145.0,Arkansas,79.0,State,1.0,Call 1,Complete,0.662967622280121,Bush,Holt,Yes,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1514484.0,Arkansas,79.0,State,1.0,Call 2,Complete,0.751185357570648,Bush,Lincoln,Yes,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,No,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
