ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVT04,SENVT04,HOUVT04,GOVVT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,GAYMRRGE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522113.0,Vermont,8.0,State,1.0,Call 3,Complete,0.622488796710968,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,None,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522122.0,Vermont,56.0,State,1.0,Call 3,Complete,1.13401126861572,Kerry,Leahy,Drown,Douglas,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No,Just today,For your candidate,Moral values,Is intelligent,Somewhat disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1522133.0,Vermont,71.0,State,1.0,Call 3,Complete,0.691190361976624,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Civil unions,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522162.0,Vermont,56.0,State,1.0,Call 3,Complete,0.877341389656067,Kerry,Leahy,Drown,Clavelle,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",About the same,Protestant,Yes,Before that,For your candidate,Education,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1522168.0,Vermont,63.0,State,1.0,Call 3,Complete,0.769827306270599,Bush,McMullen,Parke,Douglas,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1522188.0,Vermont,8.0,State,1.0,Call 3,Complete,1.01760613918304,Kerry,Leahy,Sanders,Douglas,Male,White,60-64,Something Else,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,During the last month,Omit,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Civil unions,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522193.0,Vermont,71.0,State,1.0,Call 3,Complete,1.04608142375946,,,Sanders,,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,Against his opponent,Iraq,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Omit,Legally marry,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522218.0,Vermont,11.0,National,1.0,Call 3,Complete,0.590408861637115,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Something else,Yes,Before that,,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Married women,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1522235.0,Vermont,63.0,State,1.0,Call 3,Complete,0.610885739326477,Bush,McMullen,Drown,Douglas,Male,White,40-44,Something Else,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1522244.0,Vermont,56.0,State,1.0,Call 3,Complete,1.05603814125061,Kerry,Leahy,Sanders,Douglas,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",About the same,None,Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Only John Kerry,Civil unions,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Green Mountains,Suburbs,Suburbs,1.0,05482
1522252.0,Vermont,71.0,State,1.0,Call 3,Complete,0.691190361976624,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Democrat,Conservative,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522254.0,Vermont,41.0,State,1.0,Call 3,Complete,0.404801994562149,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Something Else,,"$15,000-$29,999",Worse today,Something else,No,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Civil unions,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1522266.0,Vermont,8.0,State,1.0,Call 3,Complete,0.323071122169495,Nader,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Worse today,None,Yes,Before that,Omit,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522314.0,Vermont,11.0,National,1.0,Call 3,Complete,1.55378842353821,Bush,Leahy,Sanders,Douglas,Male,White,30-39,Republican,Moderate,"$150,000-$199,999",Better today,Catholic,Yes,During the last month,,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1522317.0,Vermont,71.0,State,1.0,Call 3,Complete,1.13478469848633,Kerry,Leahy,Sanders,Douglas,Male,White,60-64,Independent,Liberal,"$75,000-$99,999",Worse today,Protestant,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522321.0,Vermont,41.0,State,1.0,Call 3,Complete,0.404301702976227,Kerry,Leahy,Sanders,Clavelle,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1522342.0,Vermont,8.0,State,1.0,Call 3,Complete,0.719232618808746,Kerry,Leahy,Sanders,Douglas,Female,,45-49,Independent,Moderate,"$30,000-$49,999",Better today,,Yes,Before that,Omit,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Legally marry,,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522412.0,Vermont,41.0,State,1.0,Call 3,Complete,0.573711335659027,Kerry,Leahy,Sanders,Clavelle,Female,Hispanic/Latino,18-24,,Moderate,"$200,000 or more",About the same,Catholic,No,In the last three days,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Neither of them,Legally marry,Non-white female,18-29,18-24,18-64,,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,Hispanic/Latino,Burlington/Winooski River Valley,Rural,Small cities and Rural,1.0,05602
1522419.0,Vermont,72.0,State,1.0,Call 3,Complete,0.467426180839539,Kerry,Leahy,Sanders,,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,Against his opponent,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Legally marry,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05158
1522426.0,Vermont,11.0,National,1.0,Call 3,Complete,0.782046794891357,Bush,McMullen,Parke,Douglas,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,Burlington/Winooski River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05401
1522430.0,Vermont,71.0,State,1.0,Call 3,Complete,0.874172508716583,Kerry,Leahy,Sanders,Clavelle,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1522431.0,Vermont,8.0,State,1.0,Call 3,Complete,0.621719479560852,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",About the same,None,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05443
1522455.0,Vermont,69.0,State,1.0,Call 3,Complete,1.35548830032349,Kerry,Leahy,Sanders,Douglas,Female,White,25-29,Republican,Liberal,"$75,000-$99,999",About the same,Catholic,No,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Neither of them,Legally marry,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05674
