ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESKY04,SENKY04,AMEND1KY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1521735.0,Kentucky,40.0,State,1.0,Call 3,Complete,0.866270482540131,Bush,Bunning,Yes,Female,White,30-39,Republican,Moderate,,About the same,Protestant,A few times a month,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat disapprove,Neither of them,White female,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1496071.0,Kentucky,25.0,National,3.0,Call 1,Complete,2.15680599212646,Bush,Bunning,Yes,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",,Catholic,Once a week,No,,For your candidate,,,,,,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1521730.0,Kentucky,3.0,State,1.0,Call 3,Complete,0.306270927190781,Nader,Did not vote,Yes,Female,White,40-44,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,A few times a year,Yes,During the last month,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat approve,Neither of them,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1472731.0,Kentucky,49.0,State,1.0,Call 1,Complete,0.578567087650299,Kerry,Mongiardo,No,Female,White,50-59,Democrat,Liberal,,Worse today,Other Christian,Never,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Only John Kerry,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1495950.0,Kentucky,88.0,State,1.0,Call 2,Complete,1.60051000118256,Kerry,Mongiardo,Yes,Male,White,45-49,Democrat,Conservative,"Under $15,000",Worse today,Catholic,A few times a month,Yes,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1472729.0,Kentucky,64.0,State,1.0,Call 1,Complete,1.1081622838974,Bush,Bunning,Yes,Female,White,30-39,Republican,Conservative,,Better today,,Once a week,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,White female,30-44,30-39,18-64,Republican,,,,,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1495947.0,Kentucky,46.0,State,1.0,Call 2,Complete,0.35526317358017,Kerry,Mongiardo,No,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,A few times a year,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1472726.0,Kentucky,3.0,State,1.0,Call 1,Complete,0.949967980384827,Bush,Bunning,Yes,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,A few times a month,Yes,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1496053.0,Kentucky,88.0,State,1.0,Call 2,Complete,2.03747272491455,Bush,Mongiardo,Yes,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Better today,Other Christian,Once a week,Yes,Before that,For your candidate,Terrorism,Is intelligent,Strongly approve,Somewhat approve,Only George W. Bush,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
1519382.0,Kentucky,46.0,State,1.0,Call 3,Not complete,0.955127477645874,Bush,Bunning,Yes,Male,White,65-74,,,,,,,,Just today,For your candidate,Terrorism,Omit,Somewhat approve,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,,,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1521714.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.495501279830933,Kerry,Mongiardo,Yes,Female,Black,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Something else,More than once a week,,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1518563.0,Kentucky,49.0,State,1.0,Call 3,Complete,1.23658728599548,Bush,Bunning,No,Female,White,75 or over,Republican,,,About the same,Other Christian,Omit,,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Omit,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1519379.0,Kentucky,71.0,State,1.0,Call 3,Complete,0.752795577049255,Bush,,Yes,Female,White,40-44,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,Once a week,,Before that,For your candidate,Omit,Has strong religious faith,Somewhat approve,Somewhat approve,Omit,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,White,South-central,Rural,Small cities and Rural,2.0,40051.0
1519378.0,Kentucky,64.0,State,1.0,Call 3,Complete,1.17104065418243,Bush,Bunning,Yes,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,Never,Yes,Just today,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Never,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1472716.0,Kentucky,81.0,State,1.0,Call 1,Complete,1.06856048107147,Bush,Bunning,Yes,Male,White,25-29,Independent,Moderate,"Under $15,000",About the same,Other Christian,A few times a year,No,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41203.0
1472715.0,Kentucky,40.0,State,1.0,Call 1,Complete,0.915423691272736,Bush,Bunning,Yes,Male,White,45-49,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,A few times a month,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1493634.0,Kentucky,64.0,State,1.0,Call 2,Complete,1.1081622838974,Bush,Bunning,Yes,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Once a week,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41094.0
1472711.0,Kentucky,44.0,State,1.0,Call 1,Complete,0.529132425785065,Bush,Bunning,Yes,Male,White,45-49,Democrat,Moderate,"$15,000-$29,999",Better today,Protestant,A few times a year,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1475041.0,Kentucky,8.0,State,1.0,Call 1,Complete,0.949967980384827,Bush,Bunning,Yes,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,A few times a year,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1521697.0,Kentucky,40.0,State,1.0,Call 3,Complete,0.680499851703644,Kerry,Bunning,No,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Worse today,Other Christian,More than once a week,Yes,Just today,Against his opponent,Economy/Jobs,Omit,Somewhat disapprove,Somewhat disapprove,Neither of them,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1472702.0,Kentucky,26.0,State,1.0,Call 1,Complete,1.14295852184296,Bush,Bunning,Yes,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,A few times a month,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1498013.0,Kentucky,50.0,National,4.0,Call 2,Complete,0.522445857524872,Kerry,Mongiardo,No,Female,Other,25-29,Independent,Moderate,"$100,000-$149,999",,,,,During the last month,,,,,,Only John Kerry,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Other,Jefferson county,Suburbs,Suburbs,3.0,40241.0
