ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNY04,SENNY04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNY,HRCPRES,RUDYPRES,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1505024.0,New York,108.0,State,1.0,Call 2,Complete,1.45714890956879,Bush,Schumer,Female,White,65-74,Democrat,Conservative,No,"Under $15,000",Better today,Protestant,High school graduate,No one does,No,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Not so good,No,No,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,25.0,14542.0
1533019.0,New York,7.0,State,1.0,Call 3,Complete,1.00871348381042,Kerry,Schumer,Female,Hispanic/Latino,30-39,Democrat,Conservative,No,"$50,000-$74,999",Better today,Catholic,College graduate,"Yes, I do",Yes,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Both of them,Very badly,Very worried,Not so good,Omit,Omit,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Hispanic/Latino,English,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1472359.0,New York,15.0,State,1.0,Call 1,Complete,0.841462671756744,Kerry,Schumer,Female,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,High school graduate,No one does,No,During the last month,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Somewhat worried,Not so good,No,Yes,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,27.0,14136.0
1505019.0,New York,51.0,State,1.0,Call 2,Complete,0.836499392986298,Kerry,Schumer,Male,White,60-64,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,Some college/associate degree,No one does,No,Before that,Against his opponent,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not too worried,Good,Yes,No,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Long Island,Suburbs,Suburbs,3.0,11801.0
1505016.0,New York,89.0,State,1.0,Call 2,Complete,0.782201588153839,Kerry,Schumer,Male,Black,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Catholic,Some college/associate degree,No one does,No,Just today,For your candidate,Taxes,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Omit,Very worried,Good,Yes,Yes,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Omit,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,English,Lower Hudson Valley,Suburbs,Suburbs,18.0,10956.0
1472352.0,New York,108.0,State,1.0,Call 1,Complete,0.787306070327759,Did not vote,Did not vote,Female,White,50-59,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,College graduate,No one does,No,Just today,For your candidate,Health care,Is intelligent,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not too worried,Poor,No,Yes,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,25.0,14542.0
1505011.0,New York,18.0,State,1.0,Call 2,Complete,0.707018733024597,Kerry,Schumer,Female,Hispanic/Latino,25-29,Democrat,Liberal,Yes,"$50,000-$74,999",Worse today,Catholic,Some college/associate degree,No one does,Yes,In the last three days,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Somewhat worried,Not so good,Yes,No,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Hispanic/Latino,English,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1540005.0,New York,23.0,National,2.0,Call 3,Complete,0.918779134750366,Bush,Schumer,Female,White,40-44,Republican,Liberal,No,"$75,000-$99,999",Worse today,Protestant,College graduate,No one does,No,Before that,,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,26.0,14228.0
1475219.0,New York,58.0,National,1.0,Call 1,Complete,1.01866841316223,Kerry,Schumer,Male,White,50-59,Democrat,Liberal,No,"$200,000 or more",About the same,None,College graduate,No one does,No,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1533004.0,New York,78.0,State,1.0,Call 3,Complete,0.558665215969086,Kerry,Schumer,Male,Black,50-59,Democrat,Conservative,,"$75,000-$99,999",Worse today,Protestant,High school graduate,"Yes, I do",,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Somewhat approve,Omit,Neither of them,Neither of them,Somewhat well,Not too worried,Excellent,Yes,No,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Black,,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1533003.0,New York,1.0,State,1.0,Call 3,Complete,1.89000642299652,Kerry,Schumer,Female,White,50-59,Democrat,Conservative,No,"$30,000-$49,999",About the same,Catholic,College graduate,,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Very worried,Not so good,Yes,No,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,,,White,English,Upstate Urban,"City: 50,000 to 500,000","City over 50,000",21.0,12208.0
1504266.0,New York,46.0,State,1.0,Call 2,Not complete,1.74022150039673,Bush,Mills,Female,White,30-39,,,,,,,,,No,Before that,Against his opponent,Iraq,Omit,Somewhat approve,,,,,,Somewhat worried,Not so good,,,White female,30-44,30-39,18-64,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,,,,,,,White,English,Long Island,Suburbs,Suburbs,4.0,11554.0
1505005.0,New York,52.0,State,1.0,Call 2,Complete,0.916932046413422,Kerry,Schumer,Male,White,65-74,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Jewish,Postgraduate study,No one does,No,Before that,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Very worried,Not so good,Yes,No,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Long Island,Suburbs,Suburbs,4.0,11510.0
1472952.0,New York,106.0,National,3.0,Call 1,Not complete,1.37752306461334,Kerry,Schumer,Female,White,30-39,,,,,,,,,No,,Against his opponent,,,,,,,,,,,,,White female,30-44,30-39,18-64,,,,,,All others,,,,,,,,,,,,,,White,English,Rural Upstate,Suburbs,Suburbs,20.0,12804.0
1475720.0,New York,44.0,State,1.0,Call 1,Complete,1.37196171283722,Kerry,Schumer,Female,,65-74,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,Postgraduate study,No one does,,Just today,Omit,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Not so good,Yes,No,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,,,Upstate Urban,Suburbs,Suburbs,28.0,14445.0
1505002.0,New York,104.0,National,3.0,Call 2,Complete,0.824354410171509,Kerry,Schumer,Male,Asian,45-49,Independent,Moderate,,"$50,000-$74,999",,None,,,No,,Against his opponent,,,,,,,,,,,,,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,,,,,,,,,,,,,,Asian,English,Lower Hudson Valley,Rural,Small cities and Rural,22.0,12561.0
1505001.0,New York,15.0,State,1.0,Call 2,Complete,1.52691519260406,Bush,O'Grady,Male,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Catholic,High school graduate,No one does,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Neither of them,Very badly,Very worried,Poor,Yes,No,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,27.0,14136.0
1502667.0,New York,33.0,State,1.0,Call 2,Complete,0.42010772228241,Kerry,Schumer,Female,Black,60-64,Independent,Moderate,No,"$50,000-$74,999",Worse today,Something else,High school graduate,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Neither of them,Very badly,Not too worried,Poor,No,No,Non-white female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1532994.0,New York,104.0,National,4.0,Call 3,Complete,0.825339794158936,Kerry,Schumer,Male,Other,18-24,Democrat,Moderate,,,,,College graduate,"Yes, someone else does",,Before that,,,,,,,Only John Kerry,Only John Kerry,,Not too worried,,,,Non-white male,18-29,18-24,18-64,Democrat,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Other,,Lower Hudson Valley,Rural,Small cities and Rural,22.0,12561.0
1535326.0,New York,52.0,State,1.0,Call 3,Complete,0.847571790218353,Kerry,Schumer,Female,Black,30-39,Democrat,Liberal,No,"$150,000-$199,999",About the same,Catholic,Postgraduate study,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Yes,Yes,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,Long Island,Suburbs,Suburbs,4.0,11510.0
