ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1512427.0,North Dakota,43.0,State,1.0,Call 2,Complete,1.43957352638245,Bush,Liffrig,Sand,Hoeven,No,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1512426.0,North Dakota,25.0,State,1.0,Call 2,Complete,0.732200384140015,Bush,Dorgan,Pomeroy,Hoeven,,Male,White,18-24,Something Else,Moderate,"$15,000-$29,999",About the same,Other Christian,No,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1513406.0,North Dakota,53.0,State,1.0,Call 2,Complete,0.808887958526611,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,No,In the last three days,For your candidate,Somewhat approve,Omit,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,White,East,Rural,Small cities and Rural,1.0,58054.0
1512302.0,North Dakota,53.0,State,1.0,Call 2,Complete,1.33899796009064,Bush,Dorgan,Sand,Satrom,No,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",Omit,,,Before that,For your candidate,Omit,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1513402.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.823065578937531,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1495307.0,North Dakota,49.0,State,1.0,Call 1,Complete,1.38477516174316,Kerry,Dorgan,Pomeroy,Satrom,Yes,,White,75 or over,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1478103.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.09742069244385,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1536408.0,North Dakota,43.0,State,1.0,Call 3,Complete,1.22963130474091,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,60-64,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58647.0
1514554.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.864516973495483,Bush,Liffrig,Sand,Hoeven,No,Female,White,18-24,Independent,Moderate,"Under $15,000",About the same,Protestant,Yes,During the last month,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1531664.0,North Dakota,48.0,State,1.0,Call 3,Complete,1.19793748855591,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,65-74,Democrat,Conservative,"Under $15,000",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58784.0
1532143.0,North Dakota,75.0,State,1.0,Call 3,Complete,1.20584142208099,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,45-49,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1531038.0,North Dakota,11.0,State,1.0,Call 3,Complete,0.693231880664825,Bush,Dorgan,Sand,Hoeven,,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1532140.0,North Dakota,55.0,State,1.0,Call 3,Complete,0.708723723888397,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1484710.0,North Dakota,48.0,State,1.0,Call 1,Complete,0.902200162410736,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1531657.0,North Dakota,10.0,State,1.0,Call 3,Complete,1.16999638080597,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1511751.0,North Dakota,53.0,State,1.0,Call 2,Complete,1.13488352298737,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,65-74,Democrat,Moderate,,Worse today,Protestant,Yes,In the last three days,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1512281.0,North Dakota,65.0,State,1.0,Call 2,Complete,1.25121772289276,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,65-74,Republican,Conservative,,Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1539855.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.704761266708374,Other,Dorgan,Pomeroy,Hoeven,Yes,Male,Other,18-24,Something Else,Moderate,"$15,000-$29,999",Better today,Catholic,No,Sometime last week,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,American Indian,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1532132.0,North Dakota,58.0,State,1.0,Call 3,Not complete,1.16184508800507,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,65-74,,,,,,,Before that,For your candidate,,,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1532130.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.859968304634094,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Something else,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1493523.0,North Dakota,49.0,State,1.0,Call 1,Complete,0.952392935752869,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1511168.0,North Dakota,15.0,State,1.0,Call 2,Complete,0.808887958526611,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Better today,Something else,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1511323.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.933541417121887,Bush,Liffrig,Pomeroy,Hoeven,Yes,Male,Other,45-49,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,No,During the last month,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,South,Rural,Small cities and Rural,1.0,58647.0
1486899.0,North Dakota,25.0,State,1.0,Call 1,Complete,1.21895384788513,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,75 or over,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1481383.0,North Dakota,11.0,State,1.0,Call 1,Complete,0.855988204479218,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1516656.0,North Dakota,33.0,State,1.0,Call 2,Not complete,2.96808242797852,Kerry,Dorgan,Pomeroy,Satrom,No,Male,White,18-24,,,,,,,Before that,Against his opponent,,,White male,18-29,18-24,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,Rural,Small cities and Rural,1.0,58621.0
