ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMT04,HOUMT04,GOVMT04,CI96MT,I148MT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1540031.0,Montana,3.0,State,1.0,Call 3,Complete,0.793984830379486,Bush,Rehberg,Brown,No,Yes,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1540032.0,Montana,32.0,National,2.0,Call 3,Complete,1.21804416179657,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No,Before that,,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1540033.0,Montana,50.0,State,1.0,Call 3,Complete,0.555198431015015,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540036.0,Montana,69.0,State,1.0,Call 3,Complete,1.11387598514557,Bush,Rehberg,Brown,No,Yes,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,59102.0
1540040.0,Montana,10.0,State,1.0,Call 3,Complete,0.66592276096344,Bush,Rehberg,Brown,No,Yes,Female,White,45-49,Republican,,,Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White female,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1540041.0,Montana,61.0,State,1.0,Call 3,Complete,1.68235409259796,Kerry,Rehberg,Schweitzer,Yes,Yes,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,Yes,Just today,Omit,Somewhat disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59353.0
1540052.0,Montana,27.0,State,1.0,Call 3,Complete,1.23443865776062,Bush,Rehberg,Brown,No,Yes,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1540054.0,Montana,50.0,State,1.0,Call 3,Complete,0.927875995635986,Bush,Did not vote,Schweitzer,No,Yes,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540059.0,Montana,3.0,State,1.0,Call 3,Complete,0.491785675287247,,,,,Yes,Female,White,60-64,Democrat,Liberal,,Omit,None,No,Before that,For your candidate,Omit,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,,,None,White None,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59014.0
1540067.0,Montana,10.0,State,1.0,Call 3,Complete,0.894350051879883,Kerry,Rehberg,Brown,Yes,Yes,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1540068.0,Montana,32.0,National,2.0,Call 3,Complete,1.42641580104828,Bush,Velazquez,Schweitzer,Yes,Yes,Female,White,40-44,Democrat,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,During the last month,,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1540077.0,Montana,50.0,State,1.0,Call 3,Complete,0.555198431015015,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Democrat,Moderate,"$200,000 or more",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540079.0,Montana,49.0,National,2.0,Call 3,Complete,0.914085149765015,Kerry,Velazquez,Schweitzer,Yes,Yes,Male,White,65-74,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1540080.0,Montana,50.0,State,1.0,Call 3,Complete,0.555198431015015,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Democrat,Moderate,"$200,000 or more",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540086.0,Montana,27.0,State,1.0,Call 3,Complete,1.75215458869934,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Sometime last week,Against his opponent,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59427.0
1540097.0,Montana,3.0,State,1.0,Call 3,Complete,0.800869107246399,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59014.0
1540106.0,Montana,50.0,State,1.0,Call 3,Complete,0.256019651889801,Kerry,Rehberg,Brown,Yes,Yes,Female,White,25-29,Democrat,Moderate,"$150,000-$199,999",Worse today,Catholic,Yes,Just today,For your candidate,Somewhat approve,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540108.0,Montana,10.0,State,1.0,Call 3,Complete,0.473314374685287,Bush,Rehberg,Brown,Yes,Yes,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1540109.0,Montana,32.0,National,2.0,Call 3,Complete,0.519025862216949,Bush,Rehberg,Brown,Yes,Yes,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Before that,,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1540114.0,Montana,49.0,National,2.0,Call 3,Not complete,1.12473607063293,Bush,Rehberg,Schweitzer,No,Yes,Female,White,30-39,,,,,,,Before that,,Somewhat approve,,White female,30-44,30-39,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1540123.0,Montana,50.0,State,1.0,Call 3,Complete,0.489979237318039,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",Worse today,None,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540132.0,Montana,27.0,State,1.0,Call 3,Complete,1.49593389034271,Bush,Rehberg,Brown,Yes,Yes,Female,Other,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Strongly approve,Non-white female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,American Indian,Rural west,Rural,Small cities and Rural,1.0,59427.0
1540140.0,Montana,10.0,State,1.0,Call 3,Complete,0.761103510856628,Bush,Rehberg,Schweitzer,Yes,Yes,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",Better today,Something else,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1540144.0,Montana,32.0,National,2.0,Call 3,Complete,1.28648149967194,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No,Before that,,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1540146.0,Montana,50.0,State,1.0,Call 3,Complete,0.469890803098679,Kerry,Velazquez,Schweitzer,,Yes,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59802.0
1540155.0,Montana,49.0,National,2.0,Call 3,Complete,0.301724284887314,Kerry,Did not vote,Did not vote,No,Yes,Male,White,18-24,Democrat,Moderate,,Better today,None,No,Sometime last week,,Somewhat disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,,,None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1540161.0,Montana,10.0,State,1.0,Call 3,Complete,0.724965453147888,Kerry,Velazquez,Schweitzer,Yes,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
