ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESLA04,SENLA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECLA,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1507729.0,Louisiana,25.0,State,1.0,Call 2,Complete,0.913028419017792,Kerry,John,Male,White,30-39,Something Else,Moderate,No,"$50,000-$74,999",Better today,Catholic,Once a week,No,Some college/associate degree,Just today,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Both of them,Somewhat badly,Better today,Not so good,Somewhat confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70815.0
1507727.0,Louisiana,77.0,State,1.0,Call 2,Complete,2.44181752204895,Bush,John,Male,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,Once a week,No,Some college/associate degree,Before that,For your candidate,Taxes,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only John Kerry,Somewhat badly,Better today,Good,Very confident,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70394.0
1511791.0,Louisiana,42.0,State,1.0,Call 2,Complete,0.885426938533783,Bush,Vitter,Male,White,45-49,Democrat,Moderate,No,"$30,000-$49,999",Better today,Catholic,Once a week,No,Some college/associate degree,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Somewhat confident,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Rural,Small cities and Rural,5.0,70586.0
1478551.0,Louisiana,130.0,State,1.0,Call 1,Complete,0.913028419017792,Kerry,John,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",About the same,None,A few times a year,No,Some college/associate degree,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Neither of them,Somewhat badly,Worse today,Good,Somewhat confident,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,White,Protestant North,Suburbs,Suburbs,1.0,70458.0
1507714.0,Louisiana,119.0,State,1.0,Call 2,Complete,0.638466060161591,Kerry,Kennedy,Female,Black,45-49,Democrat,Moderate,No,,Worse today,Other Christian,More than once a week,Yes,College graduate,Before that,For your candidate,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Good,Very confident,Non-white female,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Suburbs,Suburbs,3.0,70076.0
1478544.0,Louisiana,33.0,National,1.0,Call 1,Complete,0.686096906661987,Kerry,Kennedy,Female,White,40-44,Independent,Moderate,No,"$150,000-$199,999",About the same,Catholic,A few times a year,No,Postgraduate study,Before that,,Education,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1536869.0,Louisiana,132.0,State,1.0,Call 3,Complete,0.788208901882172,Bush,Vitter,Male,White,40-44,Republican,Moderate,No,"$30,000-$49,999",About the same,Other Christian,A few times a year,No,Some college/associate degree,During the last month,Against his opponent,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Better today,Not so good,Very confident,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 10,000 to 49,999",Small cities and Rural,1.0,70451.0
1478536.0,Louisiana,60.0,State,1.0,Call 1,Complete,0.762976706027985,Bush,Vitter,Male,White,30-39,Republican,Moderate,No,"$30,000-$49,999",Better today,Protestant,A few times a year,No,Some college/associate degree,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Not so good,Somewhat confident,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70003.0
1478533.0,Louisiana,109.0,National,1.0,Call 1,Complete,0.628893256187439,Bush,Vitter,Female,White,25-29,Republican,Moderate,No,"$30,000-$49,999",About the same,Something else,A few times a year,No,High school graduate,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat badly,,,,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,White,Protestant North,Rural,Small cities and Rural,4.0,71034.0
1536864.0,Louisiana,100.0,State,1.0,Call 3,Complete,0.767008185386658,Kerry,John,Male,Other,25-29,Democrat,Moderate,No,"$30,000-$49,999",About the same,None,Never,No,Postgraduate study,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Other,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1507697.0,Louisiana,79.0,National,4.0,Call 2,Complete,1.63342416286469,Bush,Vitter,Male,White,65-74,Republican,Conservative,,"$30,000-$49,999",,,,,High school graduate,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Worse today,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",2.0,70126.0
1478530.0,Louisiana,111.0,State,1.0,Call 1,Complete,0.504194676876068,Kerry,Vitter,Male,White,25-29,Republican,Liberal,No,"$150,000-$199,999",About the same,Catholic,A few times a month,No,College graduate,In the last three days,Against his opponent,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Good,Somewhat confident,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,New Orleans Area,Suburbs,Suburbs,3.0,70043.0
1507692.0,Louisiana,60.0,State,1.0,Call 2,Complete,0.562038242816925,Kerry,Vitter,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",About the same,Something else,A few times a year,No,Postgraduate study,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70003.0
1507689.0,Louisiana,65.0,State,1.0,Call 2,Not complete,0.747816979885101,Kerry,John,Female,White,40-44,,,,,,,,,,Sometime last week,For your candidate,Taxes,Cares about people like me,Strongly disapprove,,,,,,,Excellent,,White female,30-44,40-49,18-64,,,,,,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,,,,,,White,New Orleans Area,Suburbs,Suburbs,3.0,70094.0
1478518.0,Louisiana,138.0,State,1.0,Call 1,Complete,1.37616860866547,Bush,Vitter,Male,White,60-64,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,More than once a week,Yes,College graduate,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Somewhat confident,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1507682.0,Louisiana,34.0,National,3.0,Call 2,Complete,0.969536304473877,Kerry,John,Female,Black,50-59,Democrat,Liberal,,"$50,000-$74,999",,Protestant,Once a week,Yes,,,For your candidate,,,,,,,,,,,Somewhat confident,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,,,,,,,Very/somewhat confident,,,,,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70820.0
1478512.0,Louisiana,114.0,State,1.0,Call 1,Complete,0.582460284233093,Kerry,Kennedy,Female,Black,50-59,Democrat,Moderate,No,"Under $15,000",About the same,Other Christian,Once a week,Yes,High school graduate,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1507677.0,Louisiana,6.0,National,3.0,Call 2,Complete,0.997344017028809,Kerry,John,Male,Black,40-44,Democrat,Moderate,,"Under $15,000",,,Once a week,Yes,,,Against his opponent,,,,,,,,,,,Somewhat confident,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Weekly,All others,All others,,,,,,,Very/somewhat confident,,,,,Black,Protestant North,Rural,Small cities and Rural,4.0,71028.0
1507673.0,Louisiana,56.0,State,1.0,Call 2,Not complete,0.711073994636536,Kerry,Kennedy,Male,Black,40-44,,,,,,,,,,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,,,,,,,Not so good,,Non-white male,30-44,40-49,18-64,,,,,All others,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
