ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMD04,SENMD04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,COUNT2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479644.0,Maryland,73.0,National,2.0,Call 1,Complete,1.38291394710541,Bush,Mikulski,Male,White,30-39,Republican,Liberal,,Better today,Catholic,"Yes, someone else does",During the last month,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,,White male,30-44,30-39,18-64,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,Someone in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1476909.0,Maryland,101.0,State,1.0,Call 1,Complete,1.32733678817749,Kerry,Mikulski,Male,White,60-64,Democrat,Liberal,"$200,000 or more",Worse today,Jewish,No one does,Before that,For your candidate,Health care,Is intelligent,Somewhat approve,Somewhat approve,Both of them,Somewhat worried,Very confident,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1531673.0,Maryland,7.0,National,4.0,Call 3,Complete,0.509417235851288,Kerry,Mikulski,Female,White,18-24,Independent,Liberal,"$75,000-$99,999",,,"Yes, someone else does",Before that,,,,,,Only John Kerry,Somewhat worried,,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1483905.0,Maryland,30.0,State,1.0,Call 1,Complete,0.810937702655792,Kerry,Mikulski,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No one does,Before that,For your candidate,Iraq,Cares about people like me,Somewhat disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21136.0
1476903.0,Maryland,31.0,State,1.0,Call 1,Complete,0.88717657327652,Bush,Pipkin,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No one does,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Not at all worried,Very confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
1515832.0,Maryland,89.0,State,1.0,Call 2,Not complete,0.800212025642395,Bush,,Female,White,75 or over,,,,,,,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1527142.0,Maryland,26.0,National,3.0,Call 3,Complete,0.9033562541008,Kerry,Mikulski,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",,Protestant,,,For your candidate,,,,,,,Somewhat confident,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Suburban Baltimore,Suburbs,Suburbs,2.0,21133.0
1502254.0,Maryland,14.0,State,1.0,Call 2,Complete,0.870362281799316,Kerry,Mikulski,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,"Yes, I do",Just today,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not too worried,Very confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1500227.0,Maryland,89.0,State,1.0,Call 1,Complete,0.974425673484802,Bush,Pipkin,Male,Hispanic/Latino,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,"Yes, someone else does",Sometime last week,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Very worried,Not very confident,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Hispanic/Latino,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1479228.0,Maryland,87.0,National,3.0,Call 1,Complete,1.4544460773468,Bush,Mikulski,Female,Black,50-59,Republican,Conservative,"$100,000-$149,999",,Other Christian,,,For your candidate,,,,,,,Very confident,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,,,,,,Very/somewhat confident,,,,,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1504887.0,Maryland,26.0,National,1.0,Call 2,Complete,0.986410617828369,Kerry,Mikulski,Male,White,50-59,Democrat,Moderate,"Under $15,000",About the same,Jewish,"Yes, I do",Just today,,Omit,Omit,Strongly disapprove,Strongly approve,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,2.0,21133.0
1476886.0,Maryland,109.0,State,1.0,Call 1,Complete,1.35405993461609,Kerry,Mikulski,Female,Black,40-44,Democrat,Conservative,"$100,000-$149,999",About the same,Other Christian,No one does,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1502240.0,Maryland,6.0,National,1.0,Call 2,Complete,0.978289365768433,Bush,Pipkin,Female,Asian,40-44,Republican,Moderate,"$50,000-$74,999",Better today,None,No one does,Before that,,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,,,,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,Asian,Suburban Baltimore,Suburbs,Suburbs,3.0,21403.0
1502545.0,Maryland,14.0,State,1.0,Call 2,Complete,1.18750607967377,Bush,Pipkin,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Better today,None,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Somewhat worried,Very confident,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1479213.0,Maryland,135.0,State,1.0,Call 1,Complete,0.921410381793976,Bush,Pipkin,Female,White,60-64,Republican,Conservative,"Under $15,000",Worse today,Protestant,No one does,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,Not very confident,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21740.0
1516537.0,Maryland,48.0,State,1.0,Call 2,Not complete,1.20916378498077,Kerry,Mikulski,Female,Black,45-49,,,,,,,Sometime last week,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,,,,,Non-white female,45-59,40-49,18-64,,,,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,,,,,,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1479610.0,Maryland,6.0,National,3.0,Call 1,Complete,1.13190829753876,Bush,Pipkin,Female,White,65-74,Republican,Moderate,"$75,000-$99,999",,Protestant,,,For your candidate,,,,,,,Very confident,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21403.0
1530487.0,Maryland,134.0,National,3.0,Call 3,Complete,0.959933280944824,Bush,Pipkin,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",,Other Christian,,,For your candidate,,,,,,,Very confident,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1479607.0,Maryland,52.0,State,1.0,Call 1,Complete,1.00872206687927,Bush,Pipkin,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No one does,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,Very confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
1509532.0,Maryland,30.0,State,1.0,Call 2,Complete,0.989094138145447,Kerry,Mikulski,Male,Black,65-74,Democrat,Moderate,"$150,000-$199,999",About the same,Other Christian,No one does,Before that,Omit,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Somewhat worried,Somewhat confident,Non-white male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Suburban Baltimore,Suburbs,Suburbs,3.0,21136.0
1479199.0,Maryland,60.0,State,1.0,Call 1,Complete,0.837518453598022,Kerry,Mikulski,Male,White,40-44,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,No one does,Just today,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very worried,Very confident,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1530521.0,Maryland,135.0,State,1.0,Call 3,Complete,0.848262369632721,Bush,Pipkin,Female,White,18-24,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,No one does,Before that,For your candidate,Education,Omit,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,Very confident,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21740.0
1500188.0,Maryland,52.0,State,1.0,Call 2,Complete,1.39904022216797,Bush,Mikulski,Female,White,50-59,Democrat,Conservative,"$150,000-$199,999",Better today,Catholic,No one does,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not too worried,Very confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
