ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNM04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,MARRIED,SPANISH,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECNM,LANDBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1516634.0,New Mexico,86.0,State,1.0,Call 2,Complete,Exit poll,0.720846593379974,Kerry,Male,Hispanic/Latino,60-64,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Other Christian,A few times a year,Some college/associate degree,No,Yes,Sometime last week,For your candidate,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Good,Hurt your state,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,English,Northwest,Rural,Small cities and Rural,3.0,87562.0
1516670.0,New Mexico,20.0,State,1.0,Call 2,Complete,Exit poll,0.588552474975586,Bush,Female,White,30-39,Independent,Conservative,No,"$50,000-$74,999",Better today,Protestant,Once a week,College graduate,Yes,No,Just today,Against his opponent,Moral values,Has strong religious faith,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Not so good,Not affected your state,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Married women,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87112.0
1516679.0,New Mexico,17.0,State,1.0,Call 2,Complete,Exit poll,0.441905915737152,Kerry,Male,Hispanic/Latino,25-29,Democrat,Liberal,Yes,"$30,000-$49,999",About the same,Catholic,A few times a year,College graduate,No,Yes,In the last three days,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Good,Not affected your state,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,Albuquerque area,Suburbs,Suburbs,1.0,87105.0
1516702.0,New Mexico,15.0,State,1.0,Call 1,Complete,Exit poll,0.420115262269974,Bush,Female,White,65-74,Independent,Moderate,No,"$30,000-$49,999",About the same,Protestant,More than once a week,Some college/associate degree,Yes,,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,Omit,Only George W. Bush,Both of them,Somewhat badly,About the same,Not so good,Omit,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Married women,White,,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87110.0
1516709.0,New Mexico,86.0,State,1.0,Call 2,Complete,Exit poll,0.481766313314438,Kerry,Male,Hispanic/Latino,50-59,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Catholic,Once a week,College graduate,Yes,Yes,Sometime last week,For your candidate,Iraq,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Good,Hurt your state,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,Northwest,Rural,Small cities and Rural,3.0,87562.0
1516717.0,New Mexico,25.0,State,1.0,Call 2,Complete,Exit poll,0.736987233161926,Kerry,Female,White,60-64,Democrat,Liberal,No,"$200,000 or more",Better today,Catholic,A few times a year,Postgraduate study,Yes,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,About the same,Good,Hurt your state,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Married women,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87111.0
1516729.0,New Mexico,40.0,State,1.0,Call 2,Not complete,Exit poll,0.630954563617706,Bush,Male,White,30-39,,,,,,,,,,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,,,,,,,Good,Helped your state,White male,30-44,30-39,18-64,,,,,,All others,,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,All others,White,English,South/East,"City: 50,000 to 500,000","City over 50,000",2.0,88001.0
1516748.0,New Mexico,20.0,State,1.0,Call 2,Complete,Exit poll,0.586464762687683,Bush,Female,Hispanic/Latino,18-24,Republican,Moderate,Yes,"Under $15,000",Better today,None,Never,High school graduate,No,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Very well,Better today,Good,Helped your state,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87112.0
1516779.0,New Mexico,86.0,State,1.0,Call 2,Complete,Exit poll,0.720846593379974,Kerry,Male,White,60-64,Independent,Moderate,No,"$15,000-$29,999",Worse today,Something else,A few times a year,Some college/associate degree,No,No,Before that,Against his opponent,Omit,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Not so good,Hurt your state,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,All others,White,English,Northwest,Rural,Small cities and Rural,3.0,87562.0
1516814.0,New Mexico,17.0,State,1.0,Call 2,Complete,Exit poll,0.455111443996429,Kerry,Female,Other,18-24,Democrat,Conservative,Yes,"$50,000-$74,999",About the same,None,Never,Some college/associate degree,No,No,Before that,Against his opponent,Health care,Cares about people like me,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,About the same,Not so good,Hurt your state,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,All others,American Indian,English,Albuquerque area,Suburbs,Suburbs,1.0,87105.0
1516821.0,New Mexico,20.0,State,1.0,Call 2,Complete,Exit poll,0.571474969387054,Bush,Male,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,None,A few times a year,College graduate,Yes,No,During the last month,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Better today,Good,Helped your state,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87112.0
1516834.0,New Mexico,25.0,State,1.0,Call 2,Complete,Exit poll,0.897893369197845,Bush,Female,White,65-74,Independent,Moderate,No,"$200,000 or more",Better today,Protestant,A few times a year,Some college/associate degree,Yes,No,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Helped your state,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87111.0
1516837.0,New Mexico,15.0,State,1.0,Call 1,Complete,Exit poll,0.334823310375214,Kerry,Male,Hispanic/Latino,65-74,Independent,Moderate,No,,Worse today,,A few times a year,Some college/associate degree,,,Before that,Omit,Iraq,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,,Not so good,Hurt your state,Non-white male,60 or over,65 or over,65 or over,Independent,,,,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",1.0,87110.0
1516842.0,New Mexico,86.0,State,1.0,Call 2,Complete,Exit poll,0.720846593379974,Kerry,Male,White,60-64,Independent,Moderate,No,"$75,000-$99,999",Worse today,None,Never,Some college/associate degree,Yes,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,Very badly,Worse today,Not so good,Hurt your state,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Omit,Omit,Omit,Omit,All others,White,English,Northwest,Rural,Small cities and Rural,3.0,87562.0
1516885.0,New Mexico,40.0,State,1.0,Call 2,Complete,Exit poll,0.972282528877258,Bush,Female,White,60-64,Independent,Moderate,No,"$75,000-$99,999",Better today,Protestant,A few times a year,High school graduate,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,About the same,Good,Not affected your state,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,South/East,"City: 50,000 to 500,000","City over 50,000",2.0,88001.0
1516909.0,New Mexico,86.0,State,1.0,Call 2,Complete,Exit poll,0.593595147132874,Bush,Male,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",Better today,Something else,Never,Did not complete high school,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Helped your state,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Northwest,Rural,Small cities and Rural,3.0,87562.0
1516940.0,New Mexico,17.0,State,1.0,Call 2,Complete,Exit poll,0.456731557846069,Kerry,Female,Hispanic/Latino,30-39,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,Once a week,High school graduate,Yes,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,Hurt your state,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,Hispanic/Latino,English,Albuquerque area,Suburbs,Suburbs,1.0,87105.0
