ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNJ04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,MARRIED,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNJ,MCGREEVY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1500714.0,New Jersey,50.0,State,1.0,Call 2,Complete,1.03193020820618,Kerry,Female,White,60-64,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,,"Yes, someone else does",No,No,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Served out his full term in office,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,English,Central,Suburbs,Suburbs,4.0,7719.0
1472717.0,New Jersey,26.0,National,4.0,Call 1,Complete,1.84926676750183,Bush,Male,White,40-44,Republican,Conservative,,"Under $15,000",,,High school graduate,No one does,Yes,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Somewhat worried,,,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,1.0,8096.0
1526375.0,New Jersey,74.0,State,1.0,Call 3,Complete,0.732720911502838,Kerry,Male,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Catholic,High school graduate,"Yes, I do",No,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Very worried,Good,Served out his full term in office,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,English,Northwest,Suburbs,Suburbs,7.0,7063.0
1472713.0,New Jersey,4.0,State,1.0,Call 1,Complete,1.24380552768707,Kerry,Female,,50-59,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Jewish,Some college/associate degree,"Yes, I do",Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Somewhat worried,Good,Served out his full term in office,,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,,English,Bergen/Passaic,Suburbs,Suburbs,9.0,7010.0
1472712.0,New Jersey,71.0,National,2.0,Call 1,Complete,0.674397528171539,Kerry,Female,White,18-24,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Something else,Some college/associate degree,"Yes, someone else does",No,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,2.0,8069.0
1526370.0,New Jersey,25.0,State,1.0,Call 3,Complete,0.980952560901642,Bush,Female,White,25-29,Republican,Moderate,No,"$15,000-$29,999",Better today,Catholic,Some college/associate degree,No one does,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,Served out his full term in office,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,1.0,8066.0
1498373.0,New Jersey,68.0,State,1.0,Call 2,Complete,1.27431035041809,Kerry,Female,White,60-64,,Moderate,No,"Under $15,000",Worse today,Catholic,Some college/associate degree,No one does,Yes,No,Just today,For your candidate,Omit,Cares about people like me,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Not too worried,Poor,Resigned,White female,60 or over,50-64,18-64,,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,Bergen/Passaic,Suburbs,Suburbs,5.0,7456.0
1472709.0,New Jersey,70.0,National,3.0,Call 1,Complete,1.19935083389282,Kerry,Female,White,75 or over,Democrat,Conservative,,,,Catholic,,,,No,,For your candidate,,,,,,,,,,,,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,,,,,,,,,,,,,,All others,White,English,Bergen/Passaic,Suburbs,Suburbs,8.0,7424.0
1531033.0,New Jersey,12.0,State,1.0,Call 3,Complete,1.31494390964508,Bush,Female,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,High school graduate,"Yes, someone else does",Yes,No,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not at all worried,Excellent,Served out his full term in office,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,English,South,Suburbs,Suburbs,1.0,8106.0
1472707.0,New Jersey,35.0,State,1.0,Call 1,Complete,0.873652458190918,Kerry,Female,Hispanic/Latino,50-59,Democrat,Liberal,No,"$100,000-$149,999",About the same,Something else,Postgraduate study,No one does,Yes,Yes,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Omit,Served out his full term in office,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,Central,Suburbs,Suburbs,12.0,8540.0
1499782.0,New Jersey,28.0,State,1.0,Call 2,Complete,1.54730355739594,Bush,Female,White,30-39,Independent,Moderate,No,"$100,000-$149,999",About the same,Catholic,College graduate,No one does,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,Served out his full term in office,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,English,Northern cities,Suburbs,Suburbs,13.0,7030.0
1528695.0,New Jersey,33.0,National,3.0,Call 3,Complete,0.451370060443878,Kerry,Male,White,25-29,Independent,Conservative,,"$50,000-$74,999",,Something else,,,No,No,,For your candidate,,,,,,,,,,,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,,,,,,,,,,,,,,All others,White,English,Northwest,Suburbs,Suburbs,7.0,8848.0
1498365.0,New Jersey,74.0,State,1.0,Call 2,Complete,1.05751550197601,Kerry,Female,Black,60-64,Independent,Liberal,No,"$150,000-$199,999",About the same,Protestant,Postgraduate study,No one does,Yes,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Resigned,Non-white female,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Black,English,Northwest,Suburbs,Suburbs,7.0,7063.0
1500696.0,New Jersey,70.0,National,4.0,Call 2,Complete,1.24511110782623,Bush,Female,White,18-24,Republican,Conservative,,"$50,000-$74,999",,,Some college/associate degree,No one does,No,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Very worried,,,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,Bergen/Passaic,Suburbs,Suburbs,8.0,7424.0
1498362.0,New Jersey,71.0,National,1.0,Call 2,Complete,0.857698380947113,Bush,Female,White,50-59,Independent,Moderate,No,"$100,000-$149,999",Better today,Protestant,Some college/associate degree,"Yes, I do",Yes,No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Someone in household is union member,Voter is union member,Married women,White,English,South,Suburbs,Suburbs,2.0,8069.0
1472698.0,New Jersey,28.0,State,1.0,Call 1,Complete,0.755403101444244,Kerry,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",Worse today,None,College graduate,No one does,Yes,No,During the last month,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Somewhat worried,Not so good,Served out his full term in office,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,English,Northern cities,Suburbs,Suburbs,13.0,7030.0
1504966.0,New Jersey,21.0,State,1.0,Call 2,Complete,0.768109619617462,Kerry,Female,Black,18-24,Independent,,Yes,"Under $15,000",About the same,None,High school graduate,No one does,No,No,During the last month,Omit,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Good,Served out his full term in office,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,English,Northern cities,"City: 50,000 to 500,000","City over 50,000",10.0,7103.0
1472695.0,New Jersey,9.0,State,1.0,Call 1,Complete,1.01202178001404,Kerry,Male,White,30-39,Independent,Moderate,No,"$100,000-$149,999",Better today,Catholic,Some college/associate degree,No one does,Yes,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Resigned,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,English,Bergen/Passaic,Suburbs,Suburbs,5.0,7661.0
