ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESWA04,SENWA04,GOVWA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWA,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1541073.0,Washington,51.0,State,1.0,Call 3,Complete,Exit poll,0.375412732362747,Kerry,Murray,Gregoire,Male,White,60-64,Democrat,Liberal,No,"$100,000-$149,999",About the same,Protestant,A few times a year,Postgraduate study,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Good,Very confident,Protecting the environment,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City over 500,000","City over 50,000",7.0,98117.0
1541074.0,Washington,82.0,State,1.0,Call 3,Complete,Exit poll,0.256166696548462,Kerry,Murray,Gregoire,Female,Hispanic/Latino,25-29,Democrat,Liberal,No,"Under $15,000",Worse today,Other Christian,A few times a month,Did not complete high school,"Yes, someone else does",Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Somewhat badly,Poor,Somewhat confident,Keeping jobs in your state,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,Urban Puget Sound,Suburbs,Suburbs,2.0,98258.0
1541081.0,Washington,34.0,State,1.0,Call 3,Complete,Exit poll,0.312400579452515,Kerry,Nethercutt,Gregoire,Female,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,More than once a week,Some college/associate degree,"Yes, I do",No,Just today,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Very confident,Keeping jobs in your state,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,King County,"City: 50,000 to 500,000","City over 50,000",8.0,98030.0
1541082.0,Washington,25.0,State,1.0,Call 3,Complete,Exit poll,0.398281931877136,Kerry,Murray,Gregoire,Female,Black,65-74,Democrat,Moderate,No,"$75,000-$99,999",About the same,Protestant,A few times a year,Postgraduate study,No one does,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat well,Good,Very confident,Keeping jobs in your state,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,King County,Suburbs,Suburbs,9.0,98058.0
1541084.0,Washington,96.0,State,1.0,Call 3,Complete,Exit poll,0.39378234744072,Bush,Nethercutt,Rossi,Male,White,25-29,Democrat,Liberal,Yes,"$30,000-$49,999",About the same,Other Christian,Never,Some college/associate degree,No one does,No,Just today,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Not so good,Very confident,Keeping jobs in your state,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,East,Suburbs,Suburbs,5.0,99004.0
1541088.0,Washington,46.0,State,1.0,Call 3,Complete,Exit poll,0.333600640296936,Kerry,Murray,Gregoire,Female,White,65-74,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Jewish,A few times a month,College graduate,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City over 500,000","City over 50,000",7.0,98107.0
1541089.0,Washington,18.0,State,1.0,Call 3,Complete,Exit poll,0.498521119356155,Kerry,Murray,,Female,White,30-39,Democrat,Moderate,No,"Under $15,000",Worse today,Catholic,A few times a year,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Not very confident,Protecting the environment,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",8.0,98006.0
1541094.0,Washington,116.0,State,1.0,Call 3,Complete,Exit poll,0.654090285301209,Bush,Nethercutt,Rossi,Male,White,50-59,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Once a week,High school graduate,"Yes, I do",No,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Somewhat confident,Keeping jobs in your state,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,West,Suburbs,Suburbs,2.0,98248.0
1541096.0,Washington,27.0,State,1.0,Call 3,Complete,Exit poll,0.298412561416626,Kerry,Murray,Gregoire,Male,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Other Christian,A few times a year,College graduate,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Excellent,Somewhat confident,Protecting the environment,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,Suburbs,Suburbs,9.0,98003.0
1541101.0,Washington,79.0,State,1.0,Call 3,Complete,Exit poll,0.550621271133423,Kerry,Murray,Gregoire,Female,White,45-49,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,Never,High school graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Very confident,Protecting the environment,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Urban Puget Sound,Suburbs,Suburbs,1.0,98020.0
1541104.0,Washington,89.0,State,1.0,Call 3,Complete,Exit poll,0.725172817707062,Bush,Nethercutt,Rossi,Male,White,45-49,Republican,Conservative,No,"$150,000-$199,999",Better today,Other Christian,A few times a month,College graduate,No one does,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Urban Puget Sound,Suburbs,Suburbs,2.0,98208.0
1541105.0,Washington,51.0,State,1.0,Call 3,Complete,Exit poll,0.292673856019974,Kerry,Murray,Gregoire,Male,Hispanic/Latino,50-59,Democrat,Liberal,No,"$75,000-$99,999",About the same,None,A few times a year,College graduate,No one does,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Protecting the environment,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Hispanic/Latino,King County,"City over 500,000","City over 50,000",7.0,98117.0
1541106.0,Washington,117.0,State,1.0,Call 3,Complete,Exit poll,0.359498292207718,Bush,Nethercutt,Rossi,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Never,College graduate,"Yes, I do",No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Keeping jobs in your state,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,East,"City: 10,000 to 49,999",Small cities and Rural,5.0,99163.0
1541111.0,Washington,82.0,State,1.0,Call 3,Complete,Exit poll,0.250375479459763,Nader,Murray,Gregoire,Female,White,50-59,Independent,Liberal,No,"Under $15,000",Worse today,Something else,A few times a year,Postgraduate study,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not so good,Somewhat confident,Protecting the environment,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Urban Puget Sound,Suburbs,Suburbs,2.0,98258.0
1541112.0,Washington,34.0,State,1.0,Call 3,Complete,Exit poll,0.287533015012741,Kerry,Murray,Gregoire,Male,Other,30-39,Democrat,Liberal,No,"$30,000-$49,999",About the same,Catholic,A few times a year,Postgraduate study,"Yes, someone else does",,Before that,Against his opponent,Education,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Protecting the environment,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Other,King County,"City: 50,000 to 500,000","City over 50,000",8.0,98030.0
