ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESGA04,SENGA04,AMEND1GA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,COUNT2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479580.0,Georgia,72.0,State,1.0,Call 1,Complete,1.80313658714294,Bush,Isakson,Yes,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,A few times a year,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,6.0,30349.0
1479301.0,Georgia,9.0,State,1.0,Call 1,Not complete,1.50798845291138,Kerry,Majette,Yes,Male,Black,65-74,,,,,,,,,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat disapprove,,,,Non-white male,60 or over,65 or over,65 or over,,,,,All others,All others,All others,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,Black,Atlanta suburbs,Suburbs,Suburbs,8.0,30180.0
1502591.0,Georgia,32.0,State,1.0,Call 2,Complete,1.25798773765564,Bush,Isakson,Yes,Male,White,65-74,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,A few times a year,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Very confident,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30068.0
1489389.0,Georgia,51.0,State,1.0,Call 1,Complete,1.2108154296875,Kerry,Majette,Yes,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,No,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat confident,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,4.0,30033.0
1486573.0,Georgia,50.0,National,2.0,Call 1,Complete,1.02107858657837,Bush,Isakson,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Once a week,Yes,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1488905.0,Georgia,142.0,State,1.0,Call 1,Complete,0.873943746089935,Kerry,Majette,Yes,Female,Black,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,None,A few times a month,No,No,Before that,Omit,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Very confident,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,31545.0
1482223.0,Georgia,25.0,State,1.0,Call 1,Complete,1.47402346134186,Bush,Isakson,Yes,Female,White,50-59,Republican,Conservative,"$200,000 or more",Better today,Catholic,A few times a year,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30067.0
1502283.0,Georgia,5.0,National,4.0,Call 2,Complete,0.997494101524353,Bush,Isakson,Yes,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",,,,,No,Before that,,,,,,Only George W. Bush,,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,31210.0
1526228.0,Georgia,11.0,State,1.0,Call 3,Complete,1.62162709236145,Bush,Isakson,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,More than once a week,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30755.0
1500318.0,Georgia,62.0,State,1.0,Call 2,Complete,0.890305042266846,Bush,Isakson,Yes,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Very confident,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30165.0
1489108.0,Georgia,50.0,National,4.0,Call 1,Complete,0.890977442264557,Kerry,Majette,Yes,Male,Hispanic/Latino,40-44,Independent,Moderate,"$100,000-$149,999",,,,,Yes,In the last three days,,,,,,Both of them,,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,Only Bush/Both,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1481897.0,Georgia,14.0,National,2.0,Call 1,Complete,0.678906559944153,Bush,Isakson,Yes,Female,Black,45-49,Independent,Conservative,"$15,000-$29,999",Worse today,Other Christian,Once a week,Yes,No,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,,,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,Black,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1479562.0,Georgia,24.0,State,1.0,Call 1,Complete,1.25602030754089,Kerry,Majette,Yes,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,Once a week,Yes,No,Before that,Against his opponent,Iraq,Omit,Somewhat disapprove,Strongly disapprove,Neither of them,Very confident,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30101.0
1523888.0,Georgia,9.0,State,1.0,Call 3,Complete,1.19968569278717,Kerry,Majette,Yes,Male,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Better today,Protestant,More than once a week,Yes,No,During the last month,Against his opponent,Economy/Jobs,Is honest and trustworthy,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat confident,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,Black,Atlanta suburbs,Suburbs,Suburbs,8.0,30180.0
1520671.0,Georgia,117.0,State,1.0,Call 3,Complete,0.732659995555878,Bush,Isakson,Yes,Female,White,45-49,Independent,Conservative,"$75,000-$99,999",About the same,Something else,More than once a week,Yes,No,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat confident,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,9.0,30677.0
1500555.0,Georgia,72.0,State,1.0,Call 2,Complete,1.28698742389679,Kerry,Majette,No,Male,White,50-59,Democrat,Liberal,"Under $15,000",About the same,Protestant,A few times a month,No,,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat confident,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,6.0,30349.0
1523884.0,Georgia,51.0,State,1.0,Call 3,Complete,0.994248926639557,Bush,Majette,No,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,None,A few times a year,No,No,Before that,For your candidate,Omit,Omit,Somewhat approve,Strongly approve,Only George W. Bush,Very confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,4.0,30033.0
1484222.0,Georgia,116.0,National,4.0,Call 1,Complete,0.707338690757751,Bush,,Yes,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",,,,,No,Before that,,,,,,Only George W. Bush,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30705.0
1505217.0,Georgia,117.0,State,1.0,Call 2,Complete,0.920943558216095,Bush,Isakson,Yes,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Worse today,Catholic,Once a week,No,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly approve,Strongly approve,Only George W. Bush,Not very confident,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,9.0,30677.0
1483062.0,Georgia,39.0,State,1.0,Call 1,Complete,1.16632175445557,Kerry,Majette,Yes,Female,Black,25-29,Democrat,Moderate,"Under $15,000",About the same,Other Christian,A few times a year,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta suburbs,Suburbs,Suburbs,8.0,30277.0
1502882.0,Georgia,21.0,State,1.0,Call 2,Complete,1.38397514820099,Bush,Majette,Yes,Female,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,More than once a week,Yes,,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Neither of them,Somewhat confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
1522925.0,Georgia,43.0,State,1.0,Call 3,Complete,0.932656824588776,Bush,Isakson,Yes,Male,White,40-44,Independent,Moderate,"$150,000-$199,999",Better today,Protestant,A few times a month,No,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Very confident,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,4.0,30030.0
