ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNH04,SENNH04,GOVNH04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNH,MATONH,GOVTDO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1489653.0,New Hampshire,2.0,State,1.0,Call 1,Complete,1.35681176185608,Bush,Gregg,Benson,Male,White,60-64,Independent,Conservative,No,"$75,000-$99,999",Better today,Catholic,A few times a year,Postgraduate study,Yes,Before that,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,I moved to NH from another state,Government is doing too many things...,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,2.0,3031.0
1484306.0,New Hampshire,2.0,State,1.0,Call 1,Complete,1.35681176185608,Bush,Gregg,Benson,Male,White,60-64,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Once a week,College graduate,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,I moved to NH from another state,Government is doing too many things...,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,2.0,3031.0
1527589.0,New Hampshire,2.0,State,1.0,Call 3,Complete,1.35681176185608,Bush,Gregg,Benson,Male,White,60-64,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,A few times a month,High school graduate,Yes,Before that,For your candidate,Omit,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,I was born in NH,Government is doing too many things...,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,South,Suburbs,Suburbs,2.0,3031.0
1483363.0,New Hampshire,2.0,State,1.0,Call 1,Complete,1.35681176185608,Bush,Gregg,Benson,Male,Hispanic/Latino,60-64,Independent,Conservative,No,"$150,000-$199,999",About the same,Catholic,A few times a year,Postgraduate study,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,I moved to NH from another state,Government is doing too many things...,Non-white male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,Hispanic/Latino,South,Suburbs,Suburbs,2.0,3031.0
1484180.0,New Hampshire,55.0,State,1.0,Call 1,Complete,1.35684013366699,Bush,Gregg,Lynch,Female,White,60-64,Independent,Moderate,No,,About the same,Protestant,Omit,High school graduate,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,I moved to NH from MA,Government is doing too many things...,White female,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,South,Suburbs,Suburbs,1.0,3053.0
1495547.0,New Hampshire,39.0,State,1.0,Call 1,Complete,1.35890400409698,Bush,Gregg,,Male,White,25-29,,,,,Omit,,Omit,,,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Strongly disapprove,Safer from terrorism,Omit,Omit,Omit,Not so good,,Omit,White male,18-29,25-29,18-64,,,,,,All others,Omit,Omit,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,Omit,Omit,Omit,All others,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,3755.0
1509714.0,New Hampshire,50.0,State,1.0,Call 2,Complete,1.36040806770325,Bush,Gregg,Lynch,Female,White,65-74,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,Once a week,College graduate,Yes,Before that,Against his opponent,Terrorism,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Good,I moved to NH from MA,Government is doing too many things...,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Married women,White,Rural North,"City: 10,000 to 49,999",Small cities and Rural,1.0,3246.0
1485069.0,New Hampshire,6.0,State,1.0,Call 1,Not complete,1.36141383647919,Kerry,Gregg,Lynch,Male,White,60-64,,,,,,,,,,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,,,,,,Good,,,White male,60 or over,50-64,18-64,,,,,,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,All others,White,South,Suburbs,Suburbs,1.0,3825.0
1489890.0,New Hampshire,74.0,State,1.0,Call 1,Complete,1.36245536804199,Kerry,Haddock,Lynch,Male,White,60-64,Independent,Conservative,No,"$100,000-$149,999",Worse today,Catholic,A few times a year,Postgraduate study,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,I moved to NH from another state,Government is doing too many things...,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",2.0,3060.0
1492259.0,New Hampshire,74.0,State,1.0,Call 1,Complete,1.36491882801056,Bush,Gregg,Benson,Female,White,65-74,Republican,Moderate,No,"$30,000-$49,999",About the same,Protestant,Never,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,I moved to NH from MA,Government is doing too many things...,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",2.0,3060.0
1526605.0,New Hampshire,8.0,State,1.0,Call 3,Complete,1.3650975227356,Bush,Gregg,Lynch,Male,White,30-39,Republican,Liberal,No,"$50,000-$74,999",Worse today,Protestant,A few times a year,Some college/associate degree,Yes,Just today,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,Not so good,I was born in NH,Government should do more to solve problems,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,Rural North,"City: 10,000 to 49,999",Small cities and Rural,2.0,3570.0
1510911.0,New Hampshire,94.0,State,1.0,Call 2,Complete,1.36591160297394,Bush,Gregg,Benson,Male,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,A few times a month,Some college/associate degree,Yes,Before that,For your candidate,Omit,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,I moved to NH from another state,Government is doing too many things...,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,3773.0
1482421.0,New Hampshire,94.0,State,1.0,Call 1,Complete,1.36591160297394,Bush,Gregg,Benson,Male,White,65-74,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,A few times a year,High school graduate,No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,I moved to NH from another state,Government is doing too many things...,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,3773.0
1529522.0,New Hampshire,20.0,National,4.0,Call 3,Complete,1.36618566513062,Kerry,Gregg,Lynch,Female,White,60-64,Independent,Moderate,,"$75,000-$99,999",,,,College graduate,Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,Government should do more to solve problems,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,South,Suburbs,Suburbs,1.0,3038.0
1485606.0,New Hampshire,35.0,National,1.0,Call 1,Complete,1.37046658992767,Kerry,Gregg,Benson,Female,White,65-74,Independent,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,High school graduate,Yes,Before that,,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Married women,White,Concord/CT Valley,Suburbs,Suburbs,2.0,3047.0
1510467.0,New Hampshire,51.0,State,1.0,Call 2,Complete,1.37230038642883,Kerry,Haddock,Lynch,Female,White,45-49,Independent,Moderate,No,,Worse today,Catholic,Once a week,College graduate,No,Before that,For your candidate,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,I was born in NH,Government should do more to solve problems,White female,45-59,40-49,18-64,Independent,,,Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Rural North,"City: 10,000 to 49,999",Small cities and Rural,1.0,3246.0
1483117.0,New Hampshire,51.0,State,1.0,Call 1,Complete,1.37230038642883,Kerry,Haddock,Lynch,Female,White,30-39,Democrat,Moderate,No,"$75,000-$99,999",Better today,Catholic,Never,Some college/associate degree,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Not so good,I moved to NH from another state,Government should do more to solve problems,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Married women,White,Rural North,"City: 10,000 to 49,999",Small cities and Rural,1.0,3246.0
