ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESME04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,GUNOWNER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1488722.0,Maine,46.0,State,1.0,Call 1,Complete,0.278267502784729,Kerry,Male,White,75 or over,Independent,Moderate,"$15,000-$29,999",About the same,Mormon/LDS,Yes,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1503302.0,Maine,57.0,National,3.0,Call 2,Complete,0.886893451213837,Bush,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",,Catholic,,Yes,,For your candidate,,,,,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1503300.0,Maine,53.0,State,1.0,Call 2,Complete,0.504590392112732,Kerry,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1503298.0,Maine,42.0,State,1.0,Call 2,Complete,1.0597528219223,Kerry,Male,Black,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,CD 2,Rural,Small cities and Rural,2.0,4463.0
1508157.0,Maine,78.0,State,1.0,Call 2,Complete,0.447593182325363,Kerry,Male,White,40-44,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,Yes,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1527599.0,Maine,50.0,State,1.0,Call 3,Complete,1.13780176639557,Kerry,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",About the same,Protestant,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4472.0
1527596.0,Maine,35.0,State,1.0,Call 3,Complete,0.801816344261169,Other,Male,White,25-29,,Moderate,"$15,000-$29,999",Worse today,Something else,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,White male,18-29,25-29,18-64,,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4027.0
1527595.0,Maine,4.0,State,1.0,Call 3,Complete,2.04959034919739,Bush,Female,White,75 or over,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4330.0
1478982.0,Maine,78.0,State,1.0,Call 1,Complete,0.44196355342865,Kerry,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1527591.0,Maine,44.0,State,1.0,Call 3,Complete,1.2041609287262,Kerry,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4464.0
1503285.0,Maine,39.0,State,1.0,Call 2,Complete,2.05961155891418,Bush,Male,White,50-59,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Suburbs,Suburbs,2.0,4254.0
1515487.0,Maine,5.0,State,1.0,Call 2,Complete,1.15597474575043,Bush,Female,White,18-24,Independent,Conservative,"$15,000-$29,999",About the same,None,No,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1506334.0,Maine,34.0,State,1.0,Call 2,Complete,1.38232064247131,Bush,Male,White,65-74,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,3904.0
1527583.0,Maine,84.0,State,1.0,Call 3,Complete,1.25047481060028,Kerry,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4219.0
1476568.0,Maine,35.0,State,1.0,Call 1,Complete,1.19942891597748,Kerry,Male,Other,75 or over,Democrat,Moderate,"$15,000-$29,999",Better today,Catholic,Yes,,Before that,Omit,Omit,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Other,CD 1,Rural,Small cities and Rural,1.0,4027.0
1478971.0,Maine,34.0,State,1.0,Call 1,Not complete,1.04980945587158,Kerry,Male,White,40-44,,,,,,,,Before that,For your candidate,Health care,Cares about people like me,Somewhat disapprove,,,,White male,30-44,40-49,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,CD 1,Rural,Small cities and Rural,1.0,3904.0
1527580.0,Maine,46.0,State,1.0,Call 3,Complete,0.20610648393631,Kerry,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,No,During the last month,For your candidate,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1503272.0,Maine,27.0,State,1.0,Call 2,Complete,1.07459056377411,Kerry,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1527573.0,Maine,53.0,State,1.0,Call 3,Complete,0.570373117923737,Bush,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1503267.0,Maine,43.0,State,1.0,Call 2,Complete,1.28613543510437,Bush,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,No,Yes,In the last three days,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4259.0
1493542.0,Maine,46.0,State,1.0,Call 1,Complete,0.225247845053673,Bush,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1527568.0,Maine,76.0,State,1.0,Call 3,Complete,1.06597852706909,Kerry,Male,White,50-59,Independent,,,Worse today,Protestant,No,Yes,Before that,Against his opponent,Omit,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4685.0
1527566.0,Maine,83.0,State,1.0,Call 3,Complete,0.813232660293579,Kerry,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,Yes,During the last month,Omit,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4363.0
1503258.0,Maine,62.0,State,1.0,Call 2,Complete,1.27499389648438,Kerry,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4276.0
1527560.0,Maine,43.0,State,1.0,Call 3,Complete,1.13780176639557,Kerry,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4259.0
