ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CHIEF16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVKAINE,FINSIT,GOVTANGR16,GUN16,GUNOWNER12,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,MOVETOVA14,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,BORNINVA14,MOVETOVA10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
208279.0, Virginia,87.0,Call 3,Complete,Election day exit poll,0.89924818277359,Hillary Clinton,Female,Black,30-39,Democrat,,,High school or less,No,Yes,No,,A few times a month,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,Yes,No,,,Terrorism,,,Not so good,,Continue Barack Obama's policies,Can bring needed change,,,,Yes,No,,,,,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,,Not so good or poor,,,,,Only Hillary Clinton,,,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
208296.0, Virginia,8.0,Call 3,Complete,Election day exit poll,1.34972107410431,Donald Trump,Male,White,25-29,Republican,Moderate,,College graduate,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,Worse today,,Oppose,Yes,Donald Trump,Donald Trump,,,,Hurt the country,Deported to the country they came from,,Better than life today,,,,,,,,Minorities are favored over whites,,,,Takes away U.S. jobs,Not much,Yes,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 3,Central/West,24421.0
208314.0, Virginia,87.0,Call 3,Complete,Election day exit poll,1.351726770401,Donald Trump,Male,White,65 or over,Republican,Conservative,"$100,000-$199,999",High school or less,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,The economy,,10+ years but not born here,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,Only Donald Trump,,,Moved to Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Richmond/East,23834.0
208315.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.518668830394745,Donald Trump,Female,White,65 or over,Republican,Moderate,"Under $30,000",College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Did not go far enough,,,,,Terrorism,,I was born in Virginia,,Strongly disapprove,,Has good judgment,No,Yes,,,,Before that,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,Only Donald Trump,,,Born in Virginia,More than 10 years,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 1,Central/West,24216.0
208332.0, Virginia,8.0,Call 3,Complete,Election day exit poll,0.914907455444336,Hillary Clinton,Female,White,30-39,Republican,Moderate,,Postgraduate study,No,,,Hillary Clinton,,Hillary Clinton,Not much,,,,,,,Better today,,Oppose,Yes,Donald Trump,Hillary Clinton,,,,Hurt the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,Not much,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,Not much or not at all,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 3,Central/West,24421.0
208360.0, Virginia,87.0,Call 3,Complete,Election day exit poll,1.31961238384247,Donald Trump,Female,White,25-29,Republican,Moderate,,College graduate,No,Yes,Yes,,Once a week or more,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,The economy,,,Poor,,Change to more conservative policies,Has the right experience,,,,No,Yes,,,,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
208383.0, Virginia,8.0,Call 3,Complete,Election day exit poll,1.31960546970367,Donald Trump,Female,White,60-64,Republican,Conservative,,Postgraduate study,No,,,,,,,,,Omit,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,,,Terrorism,,I was born in Virginia,,Somewhat disapprove,,Can bring needed change,No,No,,,,Before that,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,Neither,,,Born in Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 1,Central/West,24421.0
208384.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.51828521490097,Donald Trump,Female,White,25-29,Republican,Moderate,,College graduate,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,Better today,,Oppose,No,Donald Trump,Donald Trump,,,,Hurt the country,Deported to the country they came from,,Better than life today,,,,,,,,Minorities are favored over whites,,,,Takes away U.S. jobs,Not at all,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 3,Central/West,24216.0
208403.0, Virginia,87.0,Call 3,Complete,Election day exit poll,0.843546748161316,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,Hillary Clinton,Not at all,,,,,,,About the same,,Oppose,No,Hillary Clinton,Donald Trump,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,A lot,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,Richmond/East,23834.0
208411.0, Virginia,8.0,Call 3,Complete,Election day exit poll,1.31862962245941,Donald Trump,Female,White,25-29,Republican,Liberal,,College graduate,No,No,Yes,,A few times a year,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,The economy,,,Not so good,,Change to more liberal policies,Can bring needed change,,,,No,Yes,,,,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A few times a year or less,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,All others,State questionnaire,Suburbs,Suburbs,6.0,South,Version 2,Central/West,24421.0
208441.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.479625165462494,Donald Trump,Male,White,30-39,Democrat,Conservative,,High school or less,No,No,No,,A few times a year,,,I strongly favor my candidate,Favors the wealthy,,,,,,Angry,,,,,,No,Yes,,,The economy,,,Not so good,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,A few times a year or less,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Donald Trump,,,,All others,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 2,Central/West,24216.0
208447.0, Virginia,8.0,Call 3,Not complete,Election day exit poll,1.01196444034576,Hillary Clinton,Female,White,18-24,,,,,No,,,,,Hillary Clinton,,,,,,,,Better today,,,No,,,,,,,,,About the same,,,,,,,,,,,,Creates more U.S. jobs,,No,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 3,Central/West,24421.0
208455.0, Virginia,87.0,Call 3,Complete,Election day exit poll,1.22117960453033,Donald Trump,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,About the same,,Oppose,Yes,Donald Trump,Donald Trump,,,,Hurt the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,Some,Yes,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,Richmond/East,23834.0
208487.0, Virginia,87.0,Call 3,Complete,Election day exit poll,1.27182900905609,Donald Trump,Female,Black,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,,Went too far,,,,,Terrorism,,10+ years but not born here,,Strongly disapprove,,Can bring needed change,No,Yes,,,,In the last week,,,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican women,All others,Black,Black,Non-white,Black,Other,No,,,Only Donald Trump,,,Moved to Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Richmond/East,23834.0
208490.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.479625165462494,Donald Trump,Male,White,50-59,Independent,Conservative,,High school or less,No,No,Yes,,A few times a year,,,I dislike the other candidates,Favors the wealthy,,,,,,Angry,,,,,,No,Yes,,,Immigration,,,Poor,,Change to more liberal policies,Can bring needed change,,,,No,Yes,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A few times a year or less,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,,All others,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 2,Central/West,24216.0
208536.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.530898332595825,Donald Trump,Male,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,About the same,,Oppose,Yes,Donald Trump,Donald Trump,,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,Whites are favored over minorities,,,,Takes away U.S. jobs,A lot,Yes,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 3,Central/West,24216.0
208561.0, Virginia,115.0,Call 3,Complete,Election day exit poll,0.722459018230438,Hillary Clinton,Female,Black,50-59,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Yes,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,Terrorism,,,,Strongly approve,,Has the right experience,,,,,,Before that,,,,Black women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,No,,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,,Before that,Before that,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Tidewater,23464.0
208563.0, Virginia,87.0,Call 3,Complete,Election day exit poll,1.22117960453033,Donald Trump,Male,White,45-49,Republican,Conservative,,High school or less,No,No,Yes,,A few times a month,,,I like my candidate but with reservations,Favors the wealthy,,,,,,Angry,,,,,,No,Yes,,,Immigration,,,Not so good,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Richmond/East,23834.0
208590.0, Virginia,80.0,Call 3,Complete,Election day exit poll,0.359602898359299,Hillary Clinton,Female,Hispanic/Latino,40-44,Democrat,Liberal,,College graduate,Yes,Yes,No,,A few times a year,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,Yes,No,,,The economy,,,Not so good,,Continue Barack Obama's policies,Has the right experience,,,,Yes,No,,,,,Latino women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A few times a year or less,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,,All others,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 2,Central/West,24216.0
