ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWI16,SENWI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,ATTEND16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVRYAN2,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACE3,QRACEAI,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
203065.0,Wisconsin,36.0,Call 2,Complete,Election day exit poll,0.762600421905518,Donald Trump,Ron Johnson,Female,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Once a week or more,Yes,,,Treats blacks unfairly,Unfavorable,Favorable,Favorable,,,,,,,,,,Immigration,,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,No,At least monthly,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 1,Southeast
186225.0,Wisconsin,15.0,Call 1,Complete,Election day exit poll,1.40067780017853,Donald Trump,Ron Johnson,Male,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,Yes,,,,A lot,,,,,,About the same,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Deported to the country they came from,,About the same,Worse than life today,,,,,,,Whites are favored over minorities,,,,Takes away U.S. jobs,Some,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,,,A lot or some,,,,,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 3,Southwest
186195.0,Wisconsin,53.0,Call 1,Complete,Election day exit poll,1.05381751060486,Donald Trump,Ron Johnson,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Donald Trump,,,,I strongly favor my candidate,,,,,,Angry,,,,No,Yes,,,Immigration,,,Poor,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 2,Northwest
186194.0,Wisconsin,53.0,Call 1,Complete,Election day exit poll,1.05381751060486,Donald Trump,Ron Johnson,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Donald Trump,,,,I strongly favor my candidate,,,,,,Angry,,,,No,Yes,,,Immigration,,,Poor,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 2,Northwest
186184.0,Wisconsin,106.0,Call 1,Complete,Election day exit poll,1.16157698631287,Donald Trump,Ron Johnson,Male,White,65 or over,Something else,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,About the same,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,No,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 4,Southeast
203001.0,Wisconsin,100.0,Call 2,Complete,Election day exit poll,0.832385659217834,Donald Trump,Ron Johnson,Male,White,25-29,Republican,Moderate,"$50,000-$99,999",College graduate,No,,,A few times a year,No,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,,,,,The economy,,,,Somewhat disapprove,,Can bring needed change,No,Yes,,,,Before that,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,White suburban men,No,A few times a year or less,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Southeast
202124.0,Wisconsin,15.0,Call 2,Complete,Election day exit poll,1.71875083446503,Donald Trump,Ron Johnson,Male,White,25-29,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,A few times a year,No,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,,,,,The economy,,,,Strongly disapprove,,Has good judgment,No,Yes,,,,Before that,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,No,A few times a year or less,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,Southwest
219833.0,Wisconsin,73.0,Call 3,Complete,Election day exit poll,0.751637578010559,Donald Trump,Ron Johnson,Female,White,18-24,Republican,Moderate,,Postgraduate study,No,,Donald Trump,,,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,,No,Yes,,,The economy,,,Not so good,,Change to more conservative policies,Can bring needed change,,,,No,No,,,,No,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Neither,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,Midwest,Version 2,Milwaukee County
219827.0,Wisconsin,3.0,Call 3,Complete,Election day exit poll,0.996868133544922,Donald Trump,Ron Johnson,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,Once a week or more,Yes,,,Treats all people fairly,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,The economy,,,,Somewhat disapprove,,Can bring needed change,Yes,Yes,,,,Before that,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,No,At least monthly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Both,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 1,Northeast
202964.0,Wisconsin,87.0,Call 2,Complete,Election day exit poll,0.951254427433014,Donald Trump,Ron Johnson,Female,White,25-29,Democrat,Moderate,,Some college/assoc. degree,No,,Donald Trump,,,,I like my candidate but with reservations,,,,,,Angry,,,,No,Yes,,,Immigration,,,Poor,,Change to more liberal policies,Can bring needed change,,,,No,Yes,,,,Yes,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midwest,Version 2,Southwest
110345.0,Wisconsin,,,Complete,Telephone survey,2.88074517250061,Donald Trump,Ron Johnson,Male,White,65 or over,Independent,Conservative,,Postgraduate study,No,Yes,,,,A lot,,,,,,About the same,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Omit,,Better today,Worse than life today,,,,,,,No group is favored,,,,Has no effect on U.S. jobs,A lot,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,A lot or some,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,Southwest
110339.0,Wisconsin,,,Complete,Telephone survey,6.5037693977356,Donald Trump,Ron Johnson,Female,White,50-59,Independent,Conservative,,College graduate,No,Yes,,,,A lot,,,,,,About the same,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Offered a chance to apply for legal status,,About the same,Worse than life today,,,,,,,No group is favored,,,,Creates more U.S. jobs,Some,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,White suburban women,,,A lot or some,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,Southeast
110337.0,Wisconsin,,,Complete,Telephone survey,6.10779333114624,Donald Trump,Ron Johnson,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,A lot,,,,,,Better today,,Donald Trump,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Better today,About the same,,,,,,,No group is favored,,,,Creates more U.S. jobs,Some,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,White suburban men,,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Southeast
110336.0,Wisconsin,,,Complete,Telephone survey,10.5428972244263,Donald Trump,Ron Johnson,Female,White,40-44,Republican,Liberal,,Some college/assoc. degree,No,No,,,,Not at all,,,,,,Better today,,Donald Trump,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Better today,About the same,,,,,,,No group is favored,,,,Takes away U.S. jobs,A lot,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,Not much or not at all,,,,,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 3,Northwest
110335.0,Wisconsin,,,Complete,Telephone survey,5.66276216506958,Donald Trump,Ron Johnson,Female,White,65 or over,Republican,Conservative,,High school or less,No,No,,,,A lot,,,,,,Worse today,,Donald Trump,Donald Trump,Went too far,,,Help the country,Deported to the country they came from,,Worse today,Worse than life today,,,,,,,No group is favored,,,,Creates more U.S. jobs,Not at all,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 3,Northeast
110330.0,Wisconsin,,,Complete,Telephone survey,1.76154005527496,Donald Trump,Ron Johnson,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,,,,A lot,,,,,,About the same,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Deported to the country they came from,,About the same,Better than life today,,,,,,,No group is favored,,,,Takes away U.S. jobs,Some,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 3,Northeast
110329.0,Wisconsin,,,Complete,Telephone survey,3.06750774383545,Donald Trump,Ron Johnson,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,A lot,,,,,,Worse today,,Donald Trump,Donald Trump,Did not go far enough,,,Hurt the country,Deported to the country they came from,,Worse today,Worse than life today,,,,,,,No group is favored,,,,Takes away U.S. jobs,Not much,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 3,Northwest
