ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
211424.0,New Hampshire,66.0,Call 3,Complete,Election day exit poll,1.2119551897049,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,45-49,Independent,Moderate,,Some college/assoc. degree,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,No,No,,,Terrorism,,Poor,,Can bring needed change,,,Minorities are favored over whites,No,No,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Neither,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3109.0
211427.0,New Hampshire,15.0,Call 3,Complete,Election day exit poll,0.954322278499603,Donald Trump,Kelly Ayotte,Chris Sununu,Male,Black,40-44,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"Yes, for Hillary Clinton",,,,,,,,Terrorism,,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,,,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,,Only Donald Trump,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,South,3036.0
211429.0,New Hampshire,70.0,Call 3,Complete,Election day exit poll,2.1273205280304,Donald Trump,Other,Chris Sununu,Male,White,30-39,Independent,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,A lot,,,,Unfavorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Omit,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not much,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Other Senate vote,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Manchester/Nashua Corridor,3054.0
211433.0,New Hampshire,96.0,Call 3,Complete,Election day exit poll,0.880578458309174,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,50-59,Independent,Moderate,"$250,000 or more",College graduate,No,,,,,,Unfavorable,Unfavorable,,,,"Yes, for Donald Trump",,,,,,,,Terrorism,,,Somewhat disapprove,Can bring needed change,No,Yes,,,,In the last week,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Only Donald Trump,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3801.0
211438.0,New Hampshire,95.0,Call 3,Complete,Election day exit poll,1.54880309104919,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,60-64,Republican,Conservative,"$200.000-$249,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,North,3264.0
211443.0,New Hampshire,30.0,Call 3,Complete,Election day exit poll,0.933341562747955,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,45-49,Republican,Conservative,,Postgraduate study,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,No,No,,,The economy,,Not so good,,Has the right experience,,,No group is favored,Yes,Yes,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Both,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3824.0
211446.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,0.702379167079926,Gary Johnson,Maggie Hassan,Chris Sununu,Male,White,50-59,Independent,Moderate,"$50,000-$99,999",High school or less,,,,,,,Unfavorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Somewhat approve,Can bring needed change,No,No,,,,In the last few days,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Neither,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,South,3077.0
211447.0,New Hampshire,106.0,Call 3,Complete,Election day exit poll,0.968614757061005,Hillary Clinton,Maggie Hassan,Chris Sununu,Male,White,60-64,Independent,Conservative,,College graduate,No,,No,Hillary Clinton,A lot,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,A lot,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3874.0
211450.0,New Hampshire,113.0,Call 3,Complete,Election day exit poll,0.742683112621307,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,,No,Hillary Clinton,Not much,,,,Favorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Takes away U.S. jobs,A lot,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3278.0
211452.0,New Hampshire,22.0,Call 3,Complete,Election day exit poll,1.17870986461639,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,25-29,Something else,Moderate,,High school or less,No,No,,,,I strongly favor my candidate,,,,,,,"Satisfied, but not enthusiastic",,,No,Yes,,,The economy,,Good,,Can bring needed change,,,No group is favored,No,Yes,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,North,3813.0
211454.0,New Hampshire,84.0,Call 3,Complete,Election day exit poll,0.676041305065155,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,Black,60-64,Democrat,Moderate,,High school or less,No,,No,Hillary Clinton,Not at all,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Hurt the country,Deported to the country they came from,,About the same,,,,,,,,,,Creates more U.S. jobs,A lot,Black men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3857.0
211458.0,New Hampshire,103.0,Call 3,Complete,Election day exit poll,1.8442622423172,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,No,Yes,Donald Trump,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,Not much,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,Not much or not at all,National questionnaire,Suburbs,Suburbs,2.0,East,Version 5,South,3079.0
211472.0,New Hampshire,63.0,Call 3,Complete,Election day exit poll,0.755878269672394,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,60-64,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3104.0
211485.0,New Hampshire,87.0,Call 3,Complete,Election day exit poll,0.737012445926666,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,North,3276.0
211496.0,New Hampshire,99.0,Call 3,Complete,Election day exit poll,0.778861880302429,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
211499.0,New Hampshire,66.0,Call 3,Complete,Election day exit poll,1.35325515270233,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,40-44,Independent,Conservative,,College graduate,No,,No,Donald Trump,A lot,,,,Favorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not much,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 3,Manchester/Nashua Corridor,3109.0
211505.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,0.579105854034424,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Democrat,Moderate,,College graduate,No,No,,,,I strongly favor my candidate,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,The economy,,Good,,Has the right experience,,,No group is favored,Yes,No,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,South,3077.0
211510.0,New Hampshire,20.0,Call 3,Complete,Election day exit poll,0.975551307201386,Donald Trump,Kelly Ayotte,,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3301.0
211512.0,New Hampshire,21.0,Call 3,Not complete,Election day exit poll,0.118128724396229,Other,Maggie Hassan,Colin Van Ostern,Male,White,30-39,,,,,No,,,,,,,,,,Better today,,,,,,,,,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3301.0
