ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY16,SENNY16,HOUNY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,OVER45,OVER65,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
221688.0, New York,142.0,Call 3,Complete,Election day exit poll,1.66465723514557,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,White,45-49,Democrat,Moderate,,College graduate,No,No,Yes,Hillary Clinton,A few times a year,,,,Some,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,A minor factor,,,,Generally going in the right direction,,Some,,,,,White men,Married men,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,A few times a year or less,Catholic/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,1.0,East,Version 5,2.0,11963.0
221694.0, New York,28.0,Call 3,Complete,Election day exit poll,0.984831750392914,Hillary Clinton,,The Democratic candidate,Female,White,50-59,Independent,Moderate,,College graduate,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Excited,Scared,White women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,Suburbs,Suburbs,26.0,East,Version 4,4.0,14150.0
221709.0, New York,47.0,Call 3,Complete,Election day exit poll,0.992223739624023,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,Yes,,,,Omit,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,Immigration,,,,Somewhat approve,,Has good judgment,,,,,,,Before that,,,,,,,,Black women,Married women,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,Omit,Omit,,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,East,Version 1,1.0,11203.0
221710.0, New York,134.0,Call 3,Complete,Election day exit poll,1.07871651649475,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,White women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,1.0,East,Version 2,2.0,11766.0
221724.0, New York,112.0,Call 3,Complete,Election day exit poll,0.902021586894989,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,40-44,Democrat,Conservative,,Some college/assoc. degree,No,No,Yes,Hillary Clinton,A few times a year,,,,Not much,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other,Not a factor at all,,,,Seriously off on the wrong track,,A lot,,,,,Black women,Married women,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,A few times a year or less,All others,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other religion,Something else,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,East,Version 5,1.0,11413.0
221730.0, New York,139.0,Call 3,Complete,Election day exit poll,0.83252340555191,Donald Trump,Wendy Long,The Republican candidate,Male,White,30-39,Independent,Moderate,,College graduate,No,No,Yes,Donald Trump,A few times a year,,,,A lot,Not very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Seriously off on the wrong track,,Some,,,,,White men,Married men,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A few times a year or less,Catholic/Do not attend weekly,,,A lot or some,Not very confident or not at all confident,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Republican Senate - Voted Trump,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,2.0,East,Version 5,2.0,11782.0
221731.0, New York,11.0,Call 3,Complete,Election day exit poll,0.890634298324585,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,White,30-39,Democrat,Moderate,,Postgraduate study,No,,,Hillary Clinton,,,,,,,,Treats all people fairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Was about right,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Change to more conservative policies,,Yes,No,Jewish,,,,,,Creates more U.S. jobs,,,,,,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Other religion,Jewish,Jewish,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,East,Version 3,1.0,10463.0
221735.0, New York,38.0,Call 3,Complete,Election day exit poll,1.01984906196594,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,Other,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,The economy,,,Good,,,Cares about people like me,,,,,Omit,Omit,,,,,,,,,All other races,,65+,60+,45+,45+,65+,50+,60+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Other,Other,Non-white,Other,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Omit,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",12.0,East,Version 2,1.0,11230.0
221744.0, New York,28.0,Call 3,Complete,Election day exit poll,0.620747208595276,Donald Trump,Wendy Long,The Republican candidate,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",High school or less,No,,Yes,,,,An important factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,Immigration,,,,Strongly disapprove,,Can bring needed change,,,,,,,Before that,,,,,,,,White women,Married women,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,Important,Factor,,,Only Donald Trump,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,Before that,Before that,,,,National questionnaire,English,Suburbs,Suburbs,26.0,East,Version 1,4.0,14150.0
221750.0, New York,128.0,Call 3,Complete,Election day exit poll,0.746419906616211,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,40-44,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,Foreign policy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,White women,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",20.0,East,Version 2,3.0,12303.0
221754.0, New York,142.0,Call 3,Complete,Election day exit poll,1.5340770483017,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,40-44,Democrat,Moderate,"$50,000-$99,999",College graduate,No,,Yes,,,,An important factor,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,Foreign policy,,,,Somewhat disapprove,,Has the right experience,,,,,,,In September,,,,,,,,White women,Married women,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,,Important,Factor,,,Only Hillary Clinton,,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,Suburbs,Suburbs,1.0,East,Version 1,2.0,11963.0
221764.0, New York,76.0,Call 3,Complete,Election day exit poll,0.410989314317703,Donald Trump,Wendy Long,The Republican candidate,Female,White,50-59,Independent,Moderate,"$250,000 or more",College graduate,No,,Yes,,,,An important factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,Omit,,,,,,,,White women,Married women,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,Important,Factor,,,Only Donald Trump,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,Omit,Omit,,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 1,2.0,11560.0
221772.0, New York,47.0,Call 3,Complete,Election day exit poll,1.07668149471283,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,Hispanic/Latino,50-59,Democrat,Liberal,,Postgraduate study,Yes,,,,,Yes,,Hillary Clinton,,,,,Unfavorable,Unfavorable,,,Worse today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat well,,,,,,,,,,,,,,,,,,No,No,Optimistic,Scared,Latino men,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Black,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,Very well or somewhat well,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,East,Version 4,1.0,11203.0
221776.0, New York,112.0,Call 3,Complete,Election day exit poll,0.978801429271698,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,Black,50-59,Democrat,Liberal,,Some college/assoc. degree,No,No,No,Hillary Clinton,A few times a year,,,,Not at all,Very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other christian,An important factor,,,,Generally going in the right direction,,A lot,,,,,Black men,Non married men,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,A few times a year or less,All others,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,East,Version 5,1.0,11413.0
221779.0, New York,134.0,Call 3,Complete,Election day exit poll,1.16361165046692,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,Terrorism,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,,,,,,,White women,,45-65,60+,45+,45+,18-64,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,1.0,East,Version 2,2.0,11766.0
221784.0, New York,15.0,Call 3,Complete,Election day exit poll,0.73086404800415,Donald Trump,Wendy Long,The Republican candidate,Male,White,30-39,Republican,Conservative,,College graduate,No,,,Donald Trump,,,,,,,,Treats blacks unfairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Went too far,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Change to more conservative policies,,No,No,Protestant,,,,,,Takes away U.S. jobs,,,,,,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Republican Senate - Voted Trump,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,23.0,East,Version 3,5.0,14701.0
221792.0, New York,139.0,Call 3,Complete,Election day exit poll,0.83252340555191,Donald Trump,Wendy Long,The Republican candidate,Male,White,45-49,Republican,Liberal,,College graduate,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,Better today,,,,Donald Trump,Hillary Clinton,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Concerned,Optimistic,White men,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,,,Somewhat badly or very badly,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Suburbs,Suburbs,2.0,East,Version 4,2.0,11782.0
