ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH16,SENOH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CHILD12,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVKASICH,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PARENTS,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELIGN10,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
211886.0,Ohio,58.0,Call 3,Complete,Election day exit poll,0.536289155483246,Other,Rob Portman,Male,White,18-24,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Better today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,No,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Republican Senate - did not vote Trump,,,,,,,,National questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 4,Columbus Area
137851.0,Ohio,,,Complete,Telephone survey,0.483747184276581,Other,Rob Portman,Female,White,65 or over,Independent,Moderate,,High school or less,,,,,,,,,,,Worse today,,,Omit,Omit,,,,,,,,,,,,,,,,,,,,,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,Republican Senate - did not vote Trump,,,,,,,,National questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 4,North
213501.0,Ohio,85.0,Call 3,Complete,Election day exit poll,0.411808550357819,Other,Rob Portman,Female,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,Some,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,Omit,,,,Somewhat approve,,Has good judgment,No,No,,,,In the last few days,,A lot,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,A lot or some,Neither,,,,,,Approve,,Independent/Something else,Conservative Republicans,Neither,,,,,,Republican Senate - did not vote Trump,,In the last month,In the last week,A lot or some,,,,State questionnaire,Suburbs,Suburbs,12.0,Midwest,Version 1,Columbus Area
213491.0,Ohio,141.0,Call 3,Complete,Election day exit poll,0.356851011514664,Other,Rob Portman,Female,White,18-24,Republican,Moderate,,College graduate,No,,No,,No,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,Went too far,No,No,,,The economy,About the same,,Not so good,,,Can bring needed change,,,,No,No,,,,No,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Women without children,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Republican Senate - did not vote Trump,Neither,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 2,North
212379.0,Ohio,42.0,Call 3,Complete,Election day exit poll,0.390305787324905,Other,Rob Portman,Male,Hispanic/Latino,50-59,Something else,Conservative,,College graduate,Yes,,,,,A lot,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Has good judgment,No,No,,,,Before that,,A lot,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Neither,,,,,,Approve,,Moderate/Liberal Republicans,Conservative Independents,Neither,,,,,,Republican Senate - did not vote Trump,,Before that,Before that,A lot or some,,,,State questionnaire,Suburbs,Suburbs,16.0,Midwest,Version 1,Cleveland Area
175471.0,Ohio,142.0,Call 1,Complete,Election day exit poll,0.346938490867615,Other,Rob Portman,Female,White,60-64,Republican,Conservative,,College graduate,No,,Yes,,No,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,No,No,,,The economy,About the same,,Good,,,Has good judgment,,,,No,No,,,,No,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Women without children,Independent/Something else,Conservative Republicans,,,,,,,Republican Senate - did not vote Trump,Neither,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 2,North
194903.0,Ohio,58.0,Call 2,Complete,Election day exit poll,0.490590929985046,Other,Rob Portman,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,No,No,,,Foreign policy,,,Not so good,,,Has good judgment,,,,No,No,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,Independent/Something else,Conservative Republicans,,,,,,,Republican Senate - did not vote Trump,Neither,,,,,,,National questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 2,Columbus Area
194241.0,Ohio,114.0,Call 2,Complete,Election day exit poll,0.424127161502838,Other,Rob Portman,Male,White,60-64,Independent,Moderate,"$50,000-$99,999",Postgraduate study,No,,,,,A lot,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,Omit,,,,Strongly disapprove,,Has good judgment,No,No,,,,In October,,A lot,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Neither,,,,,,Disapprove,,Moderate/Liberal Republicans,Moderate Independents,Neither,,,,,,Republican Senate - did not vote Trump,,In the last month,Before that,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",10.0,Midwest,Version 1,Cinc/Dayton Area
193764.0,Ohio,124.0,Call 2,Complete,Election day exit poll,0.748556077480316,Other,Rob Portman,Male,Black,30-39,Something else,Conservative,"$30,000-$49,999",Postgraduate study,No,,No,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Has good judgment,,,,,,In September,,,,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,,Neither,,,,,,Disapprove,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,Republican Senate - did not vote Trump,,Before that,Before that,,,,,National questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 1,Ohio Valley + West
193711.0,Ohio,61.0,Call 2,Complete,Election day exit poll,0.490590929985046,Other,Rob Portman,Male,White,30-39,Republican,Liberal,,College graduate,No,,Yes,,Yes,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,No,No,,,The economy,About the same,,Good,,,Has good judgment,,,,Yes,No,,,,No,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Men with children,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,,,,,State questionnaire,Suburbs,Suburbs,12.0,Midwest,Version 2,Columbus Area
108310.0,Ohio,,,Complete,Telephone survey,0.276526093482971,,Other,Female,,65 or over,,Moderate,,Some college/assoc. degree,No,,,Omit,,,,,,,About the same,"No, not contacted by either",,Omit,Omit,,,,Omit,Offered a chance to apply for legal status,,,About the same,,,Omit,,,,No group is favored,,,,Takes away U.S. jobs,,,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,,,,,,,,,,,,,,Other,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant,,Not a mormon,Other Senate vote,,,,,,,,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 3,North
212911.0,Ohio,73.0,Call 3,Complete,Election day exit poll,2.06228184700012,Hillary Clinton,Other,Male,Black,40-44,Democrat,Moderate,,High school or less,No,Yes,,Hillary Clinton,,,,,,,About the same,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,,,,Hurt the country,Deported to the country they came from,,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,Has no effect on U.S. jobs,,,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant,,Not a mormon,Other Senate vote,,,,,All others,No,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 3,Cinc/Dayton Area
194450.0,Ohio,33.0,Call 2,Complete,Election day exit poll,2.15759587287903,Hillary Clinton,Other,Female,Black,65 or over,Democrat,Moderate,,Some college/assoc. degree,,,,Hillary Clinton,,,,,,,Worse today,"Yes, for Hillary Clinton",,Omit,Hillary Clinton,,,,Hurt the country,Offered a chance to apply for legal status,,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,Takes away U.S. jobs,,,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other religion,Something else,Other,,Not a mormon,Other Senate vote,,,,,All others,No,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 3,Cleveland Area
176538.0,Ohio,128.0,Call 1,Complete,Election day exit poll,1.53983700275421,Hillary Clinton,Other,Female,White,45-49,Democrat,Liberal,,College graduate,No,No,Yes,Hillary Clinton,,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,,,,,,,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Not a mormon,Other Senate vote,,,,A lot or some,All others,No,White Protestant non-evangelical,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",12.0,Midwest,Version 5,Ohio Valley + West
192754.0,Ohio,106.0,Call 2,Complete,Election day exit poll,2.06228184700012,Hillary Clinton,Other,Male,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,,Yes,,Hillary Clinton,,,,,,,About the same,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,,About the same,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,Creates more U.S. jobs,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Not a mormon,Other Senate vote,,,,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 3,North
175228.0,Ohio,115.0,Call 1,Complete,Election day exit poll,1.86270606517792,Hillary Clinton,Other,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,Yes,,Hillary Clinton,,,,,,,About the same,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,,Worse than life today,,,Continue Barack Obama's policies,,,,No group is favored,,,,Creates more U.S. jobs,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Not a mormon,Other Senate vote,,,,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",10.0,Midwest,Version 3,Cinc/Dayton Area
194647.0,Ohio,140.0,Call 2,Complete,Election day exit poll,1.4806125164032,Hillary Clinton,Other,Female,White,25-29,Democrat,Liberal,,Some college/assoc. degree,No,No,Yes,Hillary Clinton,,Not much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,Other Senate vote,,,,A lot or some,All others,No,,National questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 5,North
193561.0,Ohio,150.0,Call 2,Complete,Election day exit poll,2.94612145423889,Hillary Clinton,Other,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,,,,,,Not at all,,Favorable,Favorable,Favorable,,,,,,,,,,,Omit,,,,Somewhat approve,,Has the right experience,Yes,Yes,,,,In the last week,,Some,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,Yes,Not much or not at all,Both,,,,,,Approve,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Both,,,,,,Other Senate vote,,In the last month,In the last week,A lot or some,,,,State questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 1,North
