ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVJOHNSON,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
223043.0, New Mexico,80.0,Call 3,Complete,Election day exit poll,0.527129292488098,Gary Johnson,Female,Other,18-24,Republican,Moderate,"Under $30,000",,No,,,,,Unfavorable,Favorable,Favorable,,Donald Trump,Hillary Clinton,,,,,Support,The economy,About the same,,Somewhat disapprove,Has the right experience,Yes,No,,,,In October,,All other races,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,,,,,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,American Indian,Other,,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,In the last month,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,English,87825.0
223023.0, New Mexico,21.0,Call 3,Complete,Election day exit poll,0.976021230220795,Gary Johnson,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,Yes,No,,,,Unfavorable,Unfavorable,,,,,,,,,,The economy,,,Strongly approve,Cares about people like me,,,,,,In the last few days,,Latino men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,In the last month,In the last week,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87105.0
222997.0, New Mexico,77.0,Call 3,Complete,Election day exit poll,0.632816433906555,Gary Johnson,Female,Hispanic/Latino,18-24,Independent,Moderate,,High school or less,Yes,Yes,Would not have voted,Some,I strongly favor my candidate,,,,Angry,,,No,No,Hurt the country,Deported to the country they came from,,,,Not so good,,,,,Minorities are favored over whites,No,No,,A lot,Latino women,Married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,2.0,English,87506.0
186550.0, New Mexico,77.0,Call 1,Complete,Election day exit poll,0.632816433906555,Gary Johnson,Male,Hispanic/Latino,60-64,Independent,Liberal,,Some college/assoc. degree,Yes,No,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",,,No,Yes,Help the country,Offered a chance to apply for legal status,,,,Not so good,,,,,No group is favored,No,No,,Some,Latino men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Neither,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,2.0,English,87506.0
186546.0, New Mexico,22.0,Call 1,Complete,Election day exit poll,0.764774024486542,Gary Johnson,Female,White,25-29,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,Favorable,Unfavorable,Favorable,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Foreign policy,Worse than life today,,Strongly approve,Has good judgment,Yes,No,,,,In September,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87120.0
206777.0, New Mexico,35.0,Call 2,Complete,Election day exit poll,0.627102077007294,Gary Johnson,Female,Hispanic/Latino,18-24,Republican,Liberal,"Under $30,000",High school or less,Yes,,,,,Favorable,Unfavorable,Favorable,,Hillary Clinton,Hillary Clinton,,,,,Support,Terrorism,About the same,,Strongly approve,Cares about people like me,Yes,No,,,,In October,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,In the last month,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,4.0,English,88007.0
223635.0, New Mexico,22.0,Call 3,Complete,Election day exit poll,0.546804308891296,Gary Johnson,Female,,30-39,Independent,Conservative,,Postgraduate study,,No,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,,,No,No,Omit,Deported to the country they came from,,,,Not so good,,,,,Minorities are favored over whites,No,No,,Not at all,,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,,87120.0
101919.0, New Mexico,,,Complete,Telephone survey,0.382390677928925,Gary Johnson,Female,Hispanic/Latino,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,Yes,,,,,Unfavorable,Favorable,Favorable,,Donald Trump,Donald Trump,,,,,Support,The economy,Worse than life today,,Strongly disapprove,Has the right experience,No,Yes,,,,Before that,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Other,Other,Non-white,Hispanic/Latino,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87110.0
222886.0, New Mexico,80.0,Call 3,Complete,Election day exit poll,0.527129292488098,Gary Johnson,Female,Other,18-24,Something else,,,High school or less,No,No,Would not have voted,A lot,I like my candidate but with reservations,,,,Angry,,,No,No,Hurt the country,Deported to the country they came from,,,,Not so good,,,,,No group is favored,No,No,,A lot,All other races,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,American Indian,Other,Non-white,American Indian,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,Neither,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,4.0,English,87825.0
206683.0, New Mexico,51.0,Call 2,Complete,Election day exit poll,0.466338336467743,Gary Johnson,Female,Hispanic/Latino,18-24,Republican,Moderate,,College graduate,Yes,Yes,Would not have voted,A lot,I strongly favor my candidate,,,,Angry,,,No,No,Help the country,Offered a chance to apply for legal status,,,,Poor,,,,,No group is favored,No,No,,A lot,Latino women,Married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Neither,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,4.0,English,88030.0
222866.0, New Mexico,9.0,Call 3,Complete,Election day exit poll,0.619936287403107,Gary Johnson,Female,White,30-39,Republican,Moderate,,Postgraduate study,No,Yes,Hillary Clinton,A lot,I dislike the other candidates,,,,Angry,,,No,No,Help the country,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Conservative Republicans,Mod./Liberal Republicans,,Only Hillary Clinton,,,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,English,87106.0
222865.0, New Mexico,9.0,Call 3,Complete,Election day exit poll,0.619936287403107,Gary Johnson,Female,White,30-39,Republican,Moderate,,Postgraduate study,No,Yes,Hillary Clinton,A lot,I dislike the other candidates,,,,Angry,,,No,No,Help the country,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Conservative Republicans,Mod./Liberal Republicans,,Only Hillary Clinton,,,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,English,87106.0
222806.0, New Mexico,21.0,Call 3,Complete,Election day exit poll,0.845367670059204,Gary Johnson,Female,Hispanic/Latino,30-39,Democrat,Conservative,,High school or less,Yes,,,,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 4,3.0,English,87105.0
206605.0, New Mexico,35.0,Call 2,Complete,Election day exit poll,0.724022150039673,Gary Johnson,Male,Hispanic/Latino,25-29,Something else,Moderate,"$50,000-$99,999",Postgraduate study,Yes,,,,,Unfavorable,Unfavorable,Favorable,,Omit,Hillary Clinton,,,,,Oppose,The economy,About the same,,Somewhat approve,Has good judgment,Yes,No,,,,In the last few days,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,4.0,English,88007.0
186358.0, New Mexico,14.0,Call 1,Complete,Election day exit poll,0.873561441898346,Gary Johnson,Male,Other,65 or over,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,Unfavorable,Unfavorable,Favorable,,Omit,Hillary Clinton,,,,,Oppose,Immigration,About the same,,Strongly disapprove,Omit,No,No,,,,In September,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,Other,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,,Before that,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87109.0
222783.0, New Mexico,9.0,Call 3,Complete,Election day exit poll,0.715748906135559,Gary Johnson,Male,White,45-49,Independent,Moderate,,High school or less,No,No,Donald Trump,A lot,I dislike the other candidates,,,,"Dissatisfied, but not angry",,,No,No,Help the country,Deported to the country they came from,,,,Not so good,,,,,Minorities are favored over whites,No,No,,Some,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,English,87106.0
226610.0, New Mexico,57.0,Call 3,Complete,Election day exit poll,0.337555885314941,Gary Johnson,Male,White,30-39,Independent,,,,No,Yes,Donald Trump,A lot,Omit,,,,Omit,,,No,Omit,Hurt the country,Omit,,,,Not so good,,,,,Minorities are favored over whites,No,No,,Omit,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,Omit,Omit,Not so good or poor,,,,,Neither,,,Omit,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,1.0,English,88130.0
186315.0, New Mexico,57.0,Call 1,Complete,Election day exit poll,0.300563961267471,Gary Johnson,Female,White,25-29,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,Unfavorable,Unfavorable,Favorable,,Omit,Omit,,,,,Oppose,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,In October,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,,In the last month,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,1.0,English,88130.0
186276.0, New Mexico,80.0,Call 1,Complete,Election day exit poll,0.592005789279938,Gary Johnson,Male,Other,40-44,Republican,Moderate,"Under $30,000",High school or less,No,,,,,Unfavorable,Unfavorable,Favorable,,Omit,Omit,,,,,Oppose,Terrorism,Worse than life today,,Somewhat approve,Omit,No,No,,,,In the last week,,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,American Indian,Other,Non-white,American Indian,Other,No,,Neither,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Neither,,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,English,87825.0
