ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
112677.0,Arizona,,,Complete,Telephone survey,0.766877233982086,Donald Trump,John McCain,No,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Not at all,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112678.0,Arizona,,,Complete,Telephone survey,0.172019273042679,Other,,,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Omit,Omit,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Terrorism,Worse than life today,Poor,Strongly disapprove,Has good judgment,No,Yes,No group is favored,No,Yes,Before that,Not much,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Omit,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85739.0
112679.0,Arizona,,,Complete,Telephone survey,0.349077552556992,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Independent,Moderate,"$50,000-$99,999",Postgraduate study,No,Hillary Clinton,Some,I dislike the other candidates,Unfavorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,No,No,Deported to the country they came from,Oppose,Immigration,Worse than life today,Good,Somewhat approve,Has good judgment,Yes,No,Omit,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85740.0
112680.0,Arizona,,,Complete,Telephone survey,1.4148907661438,Hillary Clinton,,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Strongly approve,Can bring needed change,Yes,No,Whites are favored over minorities,Yes,No,In October,A lot,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85741.0
112681.0,Arizona,,,Complete,Telephone survey,1.70942950248718,Donald Trump,John McCain,No,Male,Hispanic/Latino,25-29,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,Yes,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Hillary Clinton,No,Yes,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Not so good,Somewhat disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,In September,Some,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85741.0
112682.0,Arizona,,,Complete,Telephone survey,0.556708097457886,Jill Stein,Ann Kirkpatrick,Yes,Male,Hispanic/Latino,50-59,Independent,Moderate,"$30,000-$49,999",Postgraduate study,Yes,Omit,Not much,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Omit,Oppose,Foreign policy,Better than life today,Good,Somewhat approve,Has good judgment,No,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Neither,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Neither,Democratic Senate - did not vote Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85741.0
112683.0,Arizona,,,Complete,Telephone survey,2.81694293022156,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,30-39,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Hillary Clinton,Not much,I like my candidate but with reservations,Favorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85742.0
112684.0,Arizona,,,Complete,Telephone survey,2.44911241531372,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,40-44,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Hillary Clinton,Some,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Strongly approve,Cares about people like me,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85742.0
112685.0,Arizona,,,Complete,Telephone survey,1.42891061306,Donald Trump,John McCain,Yes,Female,Other,60-64,Republican,Conservative,"$200.000-$249,999",College graduate,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,No,Minorities are favored over whites,No,No,Before that,Not much,All other races,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,American Indian,Other,No,A lot or some,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,Neither,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85742.0
112686.0,Arizona,,,Complete,Telephone survey,1.95949125289917,Donald Trump,John McCain,No,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",High school or less,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Immigration,Worse than life today,Poor,Somewhat disapprove,Can bring needed change,Yes,Yes,No group is favored,Yes,Yes,Before that,Some,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Both,Republican Senate - Voted Trump,Both,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85742.0
112687.0,Arizona,,,Complete,Telephone survey,0.595950245857239,Donald Trump,John McCain,No,Female,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Donald Trump,A lot,Omit,Unfavorable,Unfavorable,Omit,Omit,Omit,No,Yes,Offered a chance to apply for legal status,Omit,Terrorism,Worse than life today,Not so good,Somewhat disapprove,Omit,Yes,Yes,Minorities are favored over whites,Omit,Omit,In September,A lot,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Neither,Omit,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Both,Republican Senate - Voted Trump,Omit,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,2.0,English,85742.0
112688.0,Arizona,,,Complete,Telephone survey,0.220525681972504,Donald Trump,John McCain,No,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Omit,"Dissatisfied, but not angry",Omit,Donald Trump,No,No,Offered a chance to apply for legal status,Support,Foreign policy,Worse than life today,Not so good,Somewhat disapprove,Can bring needed change,No,Omit,No group is favored,Yes,No,In September,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,A lot or some,Omit,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Omit,Republican Senate - Voted Trump,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85742.0
112689.0,Arizona,,,Complete,Telephone survey,3.09439659118652,Donald Trump,John McCain,No,Female,White,40-44,Republican,Conservative,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Omit,Deported to the country they came from,Support,Omit,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Omit,Before that,Not at all,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Omit,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,2.0,English,85742.0
