ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR16,SENOR16,GOVOR16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
111292.0,Oregon,,,Complete,Telephone survey,1.02990329265594,Hillary Clinton,Ron Wyden,Kate Brown,Female,Other,40-44,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Omit,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Not so good,Somewhat disapprove,Can bring needed change,Yes,No,In October,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,American Indian,Other,Non-white,American Indian,Other,No,Omit,Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,5.0,West,,3.0,97367.0
111293.0,Oregon,,,Complete,Telephone survey,1.10357332229614,Donald Trump,Ron Wyden,Bud Pierce,Male,White,50-59,Republican,Conservative,,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,No,Deported to the country they came from,Terrorism,About the same,Poor,Strongly disapprove,Can bring needed change,No,No,In the last week,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Neither,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,Neither,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,,2.0,97123.0
111294.0,Oregon,,,Complete,Telephone survey,1.75554800033569,Donald Trump,Mark Callahan,Bud Pierce,Female,White,45-49,Republican,Moderate,"$50,000-$99,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Foreign policy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Before that,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,,4.0,97702.0
111295.0,Oregon,,,Complete,Telephone survey,1.27411663532257,Gary Johnson,Mark Callahan,Bud Pierce,Male,White,40-44,Republican,Moderate,"Under $30,000",College graduate,No,I dislike the other candidates,Favorable,Unfavorable,No,No,Deported to the country they came from,The economy,Worse than life today,Not so good,Somewhat disapprove,Omit,No,No,In October,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - did not vote Trump,Neither,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97402.0
111296.0,Oregon,,,Complete,Telephone survey,1.28912508487701,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Immigration,About the same,Good,Strongly approve,Has the right experience,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97070.0
111297.0,Oregon,,,Complete,Telephone survey,1.9299019575119,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,25-29,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,3.0,97303.0
111298.0,Oregon,,,Complete,Telephone survey,1.25098693370819,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,60-64,Democrat,Liberal,"Under $30,000",High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,3.0,97148.0
111299.0,Oregon,,,Complete,Telephone survey,1.62756824493408,,Ron Wyden,Did not vote,Female,Hispanic/Latino,50-59,Independent,Conservative,"Under $30,000",High school or less,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Immigration,About the same,Not so good,Strongly approve,Cares about people like me,Yes,No,In October,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97236.0
111300.0,Oregon,,,Complete,Telephone survey,1.10031414031982,Donald Trump,Ron Wyden,Kate Brown,Male,White,60-64,Republican,Moderate,"Under $30,000",High school or less,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Terrorism,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,5.0,West,,3.0,97391.0
111301.0,Oregon,,,Complete,Telephone survey,1.11716163158417,,Ron Wyden,Kate Brown,Male,White,50-59,Something else,Liberal,"$30,000-$49,999",High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Good,Strongly approve,Has the right experience,Yes,No,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,2.0,97014.0
111302.0,Oregon,,,Complete,Telephone survey,0.776012539863586,Gary Johnson,Ron Wyden,Kate Brown,Male,White,40-44,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,In October,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Hillary Clinton,Neither,Excellent or good,Approve,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97224.0
111303.0,Oregon,,,Complete,Telephone survey,1.10400772094727,Donald Trump,Mark Callahan,Bud Pierce,Male,White,60-64,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,Yes,Yes,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,2.0,97009.0
111304.0,Oregon,,,Complete,Telephone survey,2.03554749488831,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,30-39,,Liberal,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,Omit,About the same,Good,Strongly approve,Has the right experience,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",,,,,,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Excellent or good,Approve,,,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97206.0
111305.0,Oregon,,,Complete,Telephone survey,1.78265345096588,Donald Trump,Mark Callahan,Bud Pierce,Male,White,25-29,Republican,,"$250,000 or more",High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,The economy,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,,,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,3.0,97132.0
111306.0,Oregon,,,Complete,Telephone survey,0.426800221204758,Donald Trump,Mark Callahan,Bud Pierce,Female,White,65 or over,Democrat,Conservative,"Under $30,000",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Omit,Offered a chance to apply for legal status,The economy,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Donald Trump,Omit,Not so good or poor,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,4.0,97411.0
