ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL16,SENIL16,HOUIL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
219395.0, Illinois,99.0,Call 3,Complete,Election day exit poll,0.852598071098328,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,Hispanic/Latino,30-39,Democrat,Conservative,"$100,000-$199,999",Some college/assoc. degree,Yes,,Yes,,,,The most important factor,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,,,,,,,Before that,,,,,,,,Latino men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,,Important,Factor,,,Only Hillary Clinton,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,60633.0
219434.0, Illinois,31.0,Call 3,Complete,Election day exit poll,0.0,Other,Mark Kirk,The Republican candidate,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,No,Donald Trump,Once a week or more,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other christian,An important factor,,,,Seriously off on the wrong track,,A lot,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,At least monthly,All others,,,A lot or some,Very confident or somewhat confident,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Born-again/Evangelical Christians,Republican Senate - did not vote Trump,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 5,3.0,60118.0
219437.0, Illinois,23.0,Call 3,Complete,Election day exit poll,1.81704986095428,Donald Trump,Mark Kirk,The Republican candidate,Male,White,65 or over,Republican,Moderate,,College graduate,No,,,Would not have voted,,,,,,,,Treats all people fairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Went too far,,,Deported to the country they came from,,,,,About the same,,,Change to more conservative policies,,No,No,None,,,,,,Creates more U.S. jobs,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Neither,None,None,None,Not a mormon,,,,Republican Senate - Voted Trump,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,15.0,Midwest,Version 3,5.0,62471.0
219440.0, Illinois,12.0,Call 3,Complete,Election day exit poll,0.86258727312088,Hillary Clinton,Mark Kirk,The Republican candidate,Male,White,25-29,Independent,Moderate,,High school or less,No,,,,,Yes,,Hillary Clinton,,,,,Unfavorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Concerned,Scared,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - did not vote Trump,,,,,,Concerned or scared,Concerned or scared,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 4,3.0,60188.0
219470.0, Illinois,99.0,Call 3,Complete,Election day exit poll,1.19676399230957,Donald Trump,Tammy Duckworth,The Democratic candidate,Male,White,60-64,Something else,Liberal,,Some college/assoc. degree,No,No,No,Donald Trump,Once a week or more,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,Not a factor at all,,,,Seriously off on the wrong track,,Some,,,,,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,At least monthly,Catholic/Attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - did not vote Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 5,1.0,60633.0
219477.0, Illinois,70.0,Call 3,Complete,Election day exit poll,0.818942904472351,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,,,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Midwest,Version 2,4.0,61265.0
219498.0, Illinois,12.0,Call 3,Complete,Election day exit poll,0.928950190544128,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,30-39,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,About the same,,,Change to more liberal policies,,Yes,No,None,,,,,,Creates more U.S. jobs,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,None,None,None,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 3,3.0,60188.0
219510.0, Illinois,31.0,Call 3,Complete,Election day exit poll,1.48712515830994,Donald Trump,Mark Kirk,The Republican candidate,Female,White,60-64,Republican,Conservative,,Postgraduate study,No,Yes,No,Donald Trump,Once a week or more,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Protestant,An important factor,,,,Seriously off on the wrong track,,Some,,,,,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,At least monthly,Protestant/Attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Born-again/Evangelical Christians,Republican Senate - Voted Trump,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 5,3.0,60118.0
219512.0, Illinois,23.0,Call 3,Complete,Election day exit poll,1.32204592227936,Donald Trump,Mark Kirk,The Republican candidate,Female,White,18-24,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,No,,,,The most important factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,In the last week,,,,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,Important,Factor,,,Only Donald Trump,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,In the last month,In the last week,,,,National questionnaire,English,Rural,Small Cities/Rural,15.0,Midwest,Version 1,5.0,62471.0
219541.0, Illinois,99.0,Call 3,Complete,Election day exit poll,1.03422653675079,Donald Trump,Mark Kirk,The Republican candidate,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",College graduate,No,,No,,,,A minor factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,Before that,,,,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,,Not important,Factor,,,Only Donald Trump,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,Before that,Before that,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,60633.0
219559.0, Illinois,70.0,Call 3,Complete,Election day exit poll,0.818942904472351,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,Hispanic/Latino,50-59,Democrat,Liberal,,College graduate,Yes,No,No,Hillary Clinton,A few times a year,,,,Some,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Protestant,An important factor,,,,Generally going in the right direction,,A lot,,,,,Latino men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,,A few times a year or less,Protestant/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Midwest,Version 5,4.0,61265.0
219566.0, Illinois,12.0,Call 3,Complete,Election day exit poll,0.839474976062775,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,Foreign policy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 2,3.0,60188.0
219567.0, Illinois,12.0,Call 3,Complete,Election day exit poll,0.839474976062775,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,Foreign policy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 2,3.0,60188.0
219584.0, Illinois,65.0,Call 3,Complete,Election day exit poll,1.10283958911896,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,White,40-44,Democrat,Moderate,,College graduate,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,About the same,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Very badly,,,,,,,,,,,,,,,,,,No,No,Optimistic,Scared,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,Rural,Small Cities/Rural,16.0,Midwest,Version 4,4.0,61061.0
219597.0, Illinois,31.0,Call 3,Complete,Election day exit poll,0.0,Other,Mark Kirk,The Republican candidate,Male,White,40-44,Something else,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,No,No,,,,The economy,,,Good,,,Has the right experience,,,,,No,No,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - did not vote Trump,,Neither,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 2,3.0,60118.0
219607.0, Illinois,23.0,Call 3,Complete,Election day exit poll,1.4213879108429,Donald Trump,Mark Kirk,The Republican candidate,Female,White,30-39,Something else,Moderate,,College graduate,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,Better today,,,,Donald Trump,Hillary Clinton,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,No,No,Scared,Concerned,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Concerned or scared,National questionnaire,English,Rural,Small Cities/Rural,15.0,Midwest,Version 4,5.0,62471.0
219619.0, Illinois,99.0,Call 3,Complete,Election day exit poll,0.793009281158447,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,25-29,Democrat,Moderate,,Some college/assoc. degree,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Support,Very well,,,,,,,,,,,,,,,,,,Yes,No,Optimistic,Concerned,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,,,Very well or somewhat well,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 4,1.0,60633.0
