ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY16,SENKY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,COALHH,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
206791.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,1.17118871212006,Donald Trump,Jim Gray,Female,White,18-24,Independent,Liberal,"$250,000 or more",High school or less,No,No,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,Terrorism,About the same,No,Can bring needed change,In the last few days,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Only Donald Trump,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,In the last month,In the last week,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206792.0,Kentucky,103.0,Call 3,Complete,Election day exit poll,0.68498033285141,Donald Trump,Rand Paul,Male,White,30-39,Democrat,Conservative,"Under $30,000",High school or less,No,No,Yes,I dislike the other candidates,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Yes,Cares about people like me,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,41557.0
206801.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,1.05654847621918,Donald Trump,Rand Paul,Male,White,65 or over,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,No,The economy,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Neither,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206804.0,Kentucky,80.0,Call 3,Complete,Election day exit poll,1.50062787532806,Jill Stein,Did not vote,Female,Other,30-39,Something else,Moderate,,College graduate,No,No,,,,,,,,,No,,,All other races,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,,,Moderate/Liberal Republicans,Moderate Independents,,,,All others,National questionnaire,Suburbs,Suburbs,4.0,South,Version 5,3.0,41051.0
206805.0,Kentucky,80.0,Call 3,Complete,Election day exit poll,1.50062787532806,Jill Stein,Did not vote,Female,Other,30-39,Something else,Moderate,,College graduate,No,No,,,,,,,,,No,,,All other races,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,,,Moderate/Liberal Republicans,Moderate Independents,,,,All others,National questionnaire,Suburbs,Suburbs,4.0,South,Version 5,3.0,41051.0
206811.0,Kentucky,55.0,Call 3,Complete,Election day exit poll,1.70764577388763,Donald Trump,Rand Paul,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",College graduate,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
206835.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,0.586209774017334,Donald Trump,Did not vote,Female,White,60-64,Democrat,Conservative,"$50,000-$99,999",High school or less,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206840.0,Kentucky,66.0,Call 3,Complete,Election day exit poll,0.806731998920441,Hillary Clinton,Jim Gray,Female,White,60-64,Democrat,Conservative,,Some college/assoc. degree,No,Yes,,,,,,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,White Born-again/Evangelical Christians,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 5,4.0,40212.0
206849.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,0.760239481925964,Hillary Clinton,Jim Gray,Male,Black,50-59,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,Better than life today,Yes,Has the right experience,Before that,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206850.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,I dislike the other candidates,,,No,Yes,Foreign policy,,,Can bring needed change,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 2,1.0,42503.0
206856.0,Kentucky,57.0,Call 3,Complete,Election day exit poll,1.92857182025909,Donald Trump,Rand Paul,Female,White,50-59,Republican,Moderate,"$250,000 or more",Postgraduate study,No,,,,Unfavorable,Unfavorable,,,Terrorism,,Yes,Can bring needed change,In the last week,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,In the last month,In the last week,,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40241.0
206863.0,Kentucky,55.0,Call 3,Complete,Election day exit poll,1.70404052734375,Donald Trump,Rand Paul,Male,White,60-64,Republican,Conservative,"$200.000-$249,999",Postgraduate study,No,No,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
206869.0,Kentucky,56.0,Call 3,Complete,Election day exit poll,0.592136979103088,Hillary Clinton,Jim Gray,Female,White,50-59,Something else,Moderate,"$50,000-$99,999",College graduate,No,No,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,About the same,No,Has the right experience,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
206873.0,Kentucky,103.0,Call 3,Complete,Election day exit poll,0.68498033285141,Donald Trump,Rand Paul,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Yes,Yes,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,About the same,No,Cares about people like me,In October,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,41557.0
206883.0,Kentucky,101.0,Call 3,Complete,Election day exit poll,0.824196636676788,Donald Trump,Rand Paul,Female,White,25-29,Republican,Liberal,"Under $30,000",College graduate,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Yes,Has the right experience,Before that,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
206896.0,Kentucky,66.0,Call 3,Complete,Election day exit poll,0.687301814556122,Hillary Clinton,Jim Gray,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,Favorable,Unfavorable,,,The economy,,Yes,Can bring needed change,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40212.0
206912.0,Kentucky,55.0,Call 3,Complete,Election day exit poll,0.72639411687851,Gary Johnson,Rand Paul,Female,White,60-64,Republican,Moderate,"$50,000-$99,999",College graduate,No,No,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Better than life today,No,Can bring needed change,In the last few days,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - did not vote Trump,In the last month,In the last week,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
206919.0,Kentucky,57.0,Call 3,Complete,Election day exit poll,2.19501566886902,Donald Trump,Rand Paul,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,No,,,,,,,,,Yes,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 5,4.0,40241.0
