ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL16,SENFL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,CUBAN3,MARRIED,@2WAYPRES16,BRNAGAIN,CLIMATECHANGE,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
103251.0,Florida,,,Complete,Telephone survey,1.46040594577789,Hillary Clinton,Marco Rubio,Male,Hispanic/Latino,40-44,Independent,Moderate,,College graduate,"Yes, other Hispanic",,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Latino men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,23.0,South,Version 3,5.0,Spanish
103250.0,Florida,,,Complete,Telephone survey,1.14355611801147,Hillary Clinton,Patrick Murphy,Male,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,Omit,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,White suburban men,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,2.0,English
103247.0,Florida,,,Complete,Telephone survey,1.71533417701721,Hillary Clinton,Patrick Murphy,Female,Hispanic/Latino,40-44,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Omit,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,22.0,South,Version 3,5.0,English
195204.0,Florida,32.0,Call 2,Complete,Election day exit poll,0.3782659471035,Hillary Clinton,Marco Rubio,Female,Hispanic/Latino,30-39,Republican,Moderate,,Postgraduate study,"Yes, Cuban",,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Went too far,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",27.0,South,Version 3,5.0,English
103242.0,Florida,,,Complete,Telephone survey,3.23641443252563,Hillary Clinton,Patrick Murphy,Male,Black,45-49,Independent,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,South,Version 3,2.0,English
103239.0,Florida,,,Complete,Telephone survey,0.452917575836182,Hillary Clinton,Did not vote,Male,Hispanic/Latino,60-64,Something else,Liberal,,College graduate,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Omit,,Better than life today,,,,,,No group is favored,,,,,Has no effect on U.S. jobs,A lot,Latino men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,,,A lot or some,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,South,Version 3,2.0,English
103101.0,Florida,,,Complete,Telephone survey,1.28716540336609,Hillary Clinton,Patrick Murphy,Female,White,65 or over,Democrat,,,High school or less,No,,Hillary Clinton,,,Not at all,,,,,,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,Omit,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,18.0,South,Version 3,2.0,English
103236.0,Florida,,,Complete,Telephone survey,3.96245527267456,Hillary Clinton,Patrick Murphy,Male,Black,65 or over,Democrat,Moderate,,College graduate,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",24.0,South,Version 3,5.0,English
103232.0,Florida,,,Complete,Telephone survey,2.73696255683899,Hillary Clinton,Marco Rubio,Male,Black,30-39,Independent,Conservative,,High school or less,No,,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Omit,Hillary Clinton,Went too far,,,Hurt the country,Deported to the country they came from,,Better than life today,,,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,17.0,South,Version 3,4.0,English
103231.0,Florida,,,Complete,Telephone survey,0.551517307758331,Hillary Clinton,Patrick Murphy,Female,Black,25-29,Democrat,Moderate,,Postgraduate study,No,,Hillary Clinton,,,Some,,,,,,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,Some,Black women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,A lot or some,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,25.0,South,Version 3,5.0,English
103230.0,Florida,,,Complete,Telephone survey,0.691680192947388,Hillary Clinton,Patrick Murphy,Male,White,60-64,Democrat,Moderate,,Postgraduate study,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Omit,,,,,Omit,A lot,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",20.0,South,Version 3,5.0,English
212675.0,Florida,91.0,Call 3,Complete,Election day exit poll,0.457273721694946,Hillary Clinton,Patrick Murphy,Male,Hispanic/Latino,30-39,Something else,Moderate,"$50,000-$99,999",Some college/assoc. degree,"Yes, Cuban",,,No,Yes,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly approve,Cares about people like me,Yes,No,,Catholic,,,In the last few days,,,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,All others,No,,Democratic Senate - voted Clinton,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 1,3.0,English
103224.0,Florida,,,Complete,Telephone survey,2.07060933113098,Hillary Clinton,Marco Rubio,Male,Hispanic/Latino,25-29,Democrat,Liberal,,College graduate,"Yes, Cuban",,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Went too far,,,Hurt the country,Offered a chance to apply for legal status,,Better than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Republican Senate - did not vote Trump,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",27.0,South,Version 3,5.0,English
103221.0,Florida,,,Complete,Telephone survey,0.290570437908173,Hillary Clinton,Patrick Murphy,Female,White,60-64,Democrat,,,Some college/assoc. degree,No,,Hillary Clinton,,,Not at all,,,,,,"No, not contacted by either",,Omit,Hillary Clinton,Did not go far enough,,,Help the country,Omit,,Better than life today,,,,,,Omit,,,,,Creates more U.S. jobs,Omit,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",18.0,South,Version 3,5.0,English
103217.0,Florida,,,Complete,Telephone survey,3.02731156349182,Hillary Clinton,Patrick Murphy,Male,Hispanic/Latino,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,Not much,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,A lot,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 3,3.0,English
195824.0,Florida,14.0,Call 2,Complete,Election day exit poll,0.374153465032578,Hillary Clinton,Patrick Murphy,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,Yes,Yes,,,,Unfavorable,Unfavorable,,,,,,,,,,,Foreign policy,,,Strongly approve,Cares about people like me,Yes,No,,Catholic,,,In the last few days,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,No,,Neither,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Born-again/Evangelical Christians,No,All others,Democratic Senate - voted Clinton,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",22.0,South,Version 1,5.0,English
103214.0,Florida,,,Complete,Telephone survey,1.34949862957001,Hillary Clinton,Patrick Murphy,Female,White,65 or over,Independent,Conservative,,College graduate,No,,Omit,,,A lot,,,,,,"No, not contacted by either",,Donald Trump,Hillary Clinton,Omit,,,Hurt the country,Omit,,Better than life today,,,,,,No group is favored,,,,,Omit,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,12.0,South,Version 3,3.0,English
103210.0,Florida,,,Complete,Telephone survey,0.96381014585495,Hillary Clinton,Patrick Murphy,Female,Hispanic/Latino,65 or over,Democrat,Conservative,,Some college/assoc. degree,"Yes, other Hispanic",,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Was about right,,,Hurt the country,Offered a chance to apply for legal status,,Better than life today,,,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",26.0,South,Version 3,5.0,English
103207.0,Florida,,,Complete,Telephone survey,2.11514091491699,Hillary Clinton,Patrick Murphy,Female,White,60-64,Democrat,Conservative,,Some college/assoc. degree,No,,Hillary Clinton,,,Some,,,,,,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,No group is favored,,,,,Creates more U.S. jobs,A lot,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,A lot or some,State questionnaire,Suburbs,Suburbs,6.0,South,Version 3,1.0,English
