ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC16,SENSC16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
209920.0,South Carolina,113.0,Call 3,Complete,Election day exit poll,0.598888337612152,Hillary Clinton,Thomas Dixon,Female,Black,50-59,Democrat,Moderate,,High school or less,No,,,Treats blacks unfairly,,,,,,About the same,,,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 3,2.0,29730.0
209927.0,South Carolina,68.0,Call 3,Complete,Election day exit poll,0.714669048786163,Donald Trump,Tim Scott,Female,White,40-44,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,No,No,Immigration,Omit,No,Can bring needed change,In the last few days,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Neither,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
209950.0,South Carolina,73.0,Call 3,Complete,Election day exit poll,0.840101778507233,Hillary Clinton,Thomas Dixon,Male,Hispanic/Latino,30-39,Independent,Moderate,,High school or less,Yes,,,,,,,,,,,,,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 4,3.0,29078.0
209960.0,South Carolina,60.0,Call 3,Complete,Election day exit poll,0.920592248439789,Donald Trump,Tim Scott,Female,White,65 or over,Republican,Moderate,"$50,000-$99,999",College graduate,No,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,Yes,Has the right experience,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
209973.0,South Carolina,23.0,Call 3,Complete,Election day exit poll,1.43977427482605,Hillary Clinton,Thomas Dixon,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,Favorable,Unfavorable,,,The economy,,Yes,Has the right experience,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,5.0,29414.0
209988.0,South Carolina,56.0,Call 3,Complete,Election day exit poll,0.625214338302612,Hillary Clinton,,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,,,I like my candidate but with reservations,,,,No,No,The economy,,,Has good judgment,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,1.0,29615.0
210010.0,South Carolina,113.0,Call 3,Complete,Election day exit poll,0.685417830944061,Hillary Clinton,Thomas Dixon,Female,White,25-29,Something else,Liberal,,Some college/assoc. degree,No,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 4,2.0,29730.0
210028.0,South Carolina,73.0,Call 3,Complete,Election day exit poll,0.787871956825256,Hillary Clinton,Thomas Dixon,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",High school or less,No,,,,Favorable,Unfavorable,,,The economy,,Yes,Can bring needed change,Before that,Black women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 1,3.0,29078.0
210047.0,South Carolina,60.0,Call 3,Complete,Election day exit poll,0.89083069562912,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Yes,Cares about people like me,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
210054.0,South Carolina,56.0,Call 3,Complete,Election day exit poll,0.865557014942169,Donald Trump,Tim Scott,Female,White,25-29,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,Unfavorable,Unfavorable,,,The economy,,Yes,Can bring needed change,Before that,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,1.0,29615.0
210080.0,South Carolina,68.0,Call 3,Complete,Election day exit poll,0.825269877910614,Donald Trump,Tim Scott,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Omit,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Omit,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
210081.0,South Carolina,68.0,Call 3,Complete,Election day exit poll,0.825269877910614,Donald Trump,Tim Scott,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Omit,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Omit,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
210082.0,South Carolina,113.0,Call 3,Complete,Election day exit poll,0.624221384525299,Hillary Clinton,Thomas Dixon,Male,Black,50-59,Democrat,Liberal,"Under $30,000",High school or less,,,,,Favorable,Unfavorable,,,The economy,,Yes,Can bring needed change,Before that,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 1,2.0,29730.0
210099.0,South Carolina,73.0,Call 3,Not complete,Election day exit poll,1.32179260253906,Hillary Clinton,Thomas Dixon,Female,Black,18-24,,,,,No,Yes,,,,,,,,,,,,Black women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,Democratic Senate - voted Clinton,,,All others,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,3.0,29078.0
210111.0,South Carolina,60.0,Call 3,Complete,Election day exit poll,0.842724680900574,Donald Trump,Tim Scott,Female,White,50-59,Republican,Conservative,"$250,000 or more",College graduate,No,Yes,I dislike the other candidates,Omit,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Yes,Cares about people like me,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
210142.0,South Carolina,56.0,Call 3,Complete,Election day exit poll,0.974735796451569,Hillary Clinton,Thomas Dixon,Male,Hispanic/Latino,45-49,Democrat,Moderate,,Some college/assoc. degree,Yes,,,,,,,,,,,,,Latino men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 4,1.0,29615.0
210146.0,South Carolina,113.0,Call 3,Complete,Election day exit poll,0.624221384525299,Hillary Clinton,Thomas Dixon,Male,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,Favorable,Favorable,,,Terrorism,,No,Has the right experience,In September,Black men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Both,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 1,2.0,29730.0
210176.0,South Carolina,60.0,Call 3,Complete,Election day exit poll,0.842724680900574,Donald Trump,Tim Scott,Female,White,50-59,Republican,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,No,Immigration,Better than life today,Yes,Can bring needed change,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Neither,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
