ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA16,SENIA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINHONEST,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPHONEST,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
101880.0, Iowa,,,Complete,Telephone survey,0.440189629793167,Hillary Clinton,Chuck Grassley,Female,White,65 or over,Independent,Liberal,,Some college/assoc. degree,No,,No,Would not have voted,,Not at all,,Is fair to most Americans,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,No group is favored,,,,,Has no effect on U.S. jobs,A lot,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,5.0,51004.0
101879.0, Iowa,,,Complete,Telephone survey,0.860378563404083,Donald Trump,Chuck Grassley,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,A lot,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Offered a chance to apply for legal status,,Omit,,,Change to more conservative policies,,,,No group is favored,,,,,Has no effect on U.S. jobs,Some,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,5.0,51529.0
101878.0, Iowa,,,Complete,Telephone survey,2.28736925125122,Donald Trump,Chuck Grassley,Female,White,50-59,Democrat,Conservative,,High school or less,No,,No,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Omit,,About the same,,,Change to more liberal policies,,,,Omit,,,,,Creates more U.S. jobs,A lot,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,5.0,51526.0
101877.0, Iowa,,,Complete,Telephone survey,2.71902632713318,Donald Trump,Chuck Grassley,Female,White,50-59,Republican,Conservative,,High school or less,No,,Yes,Donald Trump,,A lot,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Offered a chance to apply for legal status,,Better than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Some,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,4.0,50219.0
101876.0, Iowa,,,Complete,Telephone survey,1.11770212650299,Hillary Clinton,Patty Judge,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,Not much,,Omit,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,No group is favored,,,,,Has no effect on U.S. jobs,Some,,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,Midwest,Version 3,2.0,50613.0
101875.0, Iowa,,,Complete,Telephone survey,0.627205967903137,Donald Trump,Chuck Grassley,Male,Other,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"Yes, for Donald Trump",,,,Hurt the country,Deported to the country they came from,,Omit,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Creates more U.S. jobs,Some,,All other races,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Other,Other,Non-white,Other,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 3,5.0,51351.0
101874.0, Iowa,,,Complete,Telephone survey,6.73617124557495,Donald Trump,Chuck Grassley,Female,White,18-24,Something else,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,Not much,,Is fair to most Americans,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more conservative policies,,,,Omit,,,,,Creates more U.S. jobs,A lot,,White women,Married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,3.0,50248.0
101873.0, Iowa,,,Complete,Telephone survey,3.89358115196228,Other,Patty Judge,Female,White,30-39,Independent,Moderate,,College graduate,No,,Yes,Would not have voted,,A lot,,Favors the wealthy,,,,"Yes, for both candidates",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Omit,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - did not vote Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 3,2.0,50613.0
101872.0, Iowa,,,Complete,Telephone survey,0.304415732622147,Donald Trump,Chuck Grassley,Female,White,,Independent,Moderate,,High school or less,No,,Yes,Donald Trump,,A lot,,Omit,,,,"No, not contacted by either",,,,Hurt the country,Offered a chance to apply for legal status,,Omit,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Not at all,,White women,Married women,,,,,,,,,,,,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 3,1.0,52411.0
101871.0, Iowa,,,Complete,Telephone survey,2.83956694602966,Donald Trump,Patty Judge,Male,White,60-64,Republican,Conservative,,High school or less,No,,No,Donald Trump,,A lot,,Omit,,,,"No, not contacted by either",,,,Help the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,Not much,,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Democratic Senate - did not vote Clinton,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,4.0,50250.0
101870.0, Iowa,,,Complete,Telephone survey,0.387870520353317,Donald Trump,Chuck Grassley,Female,Other,65 or over,Republican,Conservative,,Postgraduate study,No,,Yes,Donald Trump,,A lot,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,About the same,,,Change to more conservative policies,,,,Omit,,,,,Takes away U.S. jobs,Not at all,,All other races,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,American Indian,Other,Non-white,American Indian,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,2.0,52248.0
101869.0, Iowa,,,Complete,Telephone survey,3.80512595176697,Donald Trump,Chuck Grassley,Male,White,30-39,Independent,Conservative,,High school or less,No,,No,Donald Trump,,A lot,,Favors the wealthy,,,,"No, not contacted by either",,,,Omit,Offered a chance to apply for legal status,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Omit,A lot,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,3.0,50313.0
101868.0, Iowa,,,Complete,Telephone survey,2.71902632713318,Hillary Clinton,Patty Judge,Female,White,50-59,Independent,Liberal,,Postgraduate study,No,,No,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 3,1.0,52001.0
101867.0, Iowa,,,Complete,Telephone survey,2.71902632713318,Hillary Clinton,Patty Judge,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,,No,Hillary Clinton,,Not at all,,Omit,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Change to more liberal policies,,,,Omit,,,,,Creates more U.S. jobs,A lot,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,3.0,50003.0
101866.0, Iowa,,,Complete,Telephone survey,1.76075851917267,Hillary Clinton,Patty Judge,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,Yes,Hillary Clinton,,Not much,,Is fair to most Americans,,,,Omit,,,,Help the country,Offered a chance to apply for legal status,,Omit,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,Not much or not at all,,Omit,Omit,,,,,Liberal Democrats,Liberal Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,2.0,50675.0
101865.0, Iowa,,,Complete,Telephone survey,1.1516717672348,Hillary Clinton,Patty Judge,Female,White,25-29,Independent,Liberal,,High school or less,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,1.0,52748.0
101864.0, Iowa,,,Complete,Telephone survey,0.880379259586334,Donald Trump,Chuck Grassley,Female,White,65 or over,Independent,Conservative,,High school or less,No,,No,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,About the same,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Omit,Not at all,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,1.0,52216.0
101863.0, Iowa,,,Complete,Telephone survey,1.78765332698822,Hillary Clinton,Patty Judge,Female,White,40-44,Independent,Moderate,,College graduate,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,4.0,50158.0
