ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,BUSHPLCY,CALL,CDNUM,CHIEFREP,CIVILNH,CIVILNH2,COLLEDUC,DESCRIBPR,ECONWORR,ECOWORR2,EDUC,FAVGIUL,FAVGIUL2,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,FAVPAUL,FAVPAUL2,FAVROM,FAVROM2,GEOCODE,GETAHEAD,GUNOWNER,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LEADERR,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REGNHREP,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWED,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRREP,VERSION,WHITEREL,WHTEVANG,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
470006.0,1.0,1.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,9.0,9.0,No,2.0,1.0,,Call 2,2.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,2.0,,100k or more,50k or more,"$200,000 or more",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,87.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,1.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.944618880748749
469056.0,2.0,3.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,No,1.0,1.0,,Call 2,1.0,3.0,4.0,2.0,2.0,,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,59.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Upscale,3104.0,1.03497982025146
468657.0,1.0,2.0,18-29,18-29,18-24,18-24,Never,Never,Catholic/Do not attend weekly,Complete,5.0,1.0,1.0,No,2.0,1.0,,Call 1,1.0,1.0,4.0,2.0,2.0,,,,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,Less than 100k,Less than 50k,"Under $15,000",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,58.0,1.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,1.0,Male,White male,Non-married men,White male,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3823.0,1.12444162368774
469268.0,2.0,3.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,1.0,No,2.0,1.0,,Call 2,1.0,3.0,4.0,2.0,2.0,,,,Postgraduate study,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,8.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,1.34111607074738
469893.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,1.0,1.0,Yes,2.0,1.0,,Call 2,2.0,3.0,3.0,2.0,1.0,,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,114.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,2.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Catholic,White Born-again/Evangelical Christians,2.0,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3773.0,0.845140099525452
469892.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,1.0,1.0,Yes,2.0,1.0,,Call 2,2.0,3.0,3.0,2.0,1.0,,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,114.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,2.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Catholic,White Born-again/Evangelical Christians,2.0,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3773.0,0.845140099525452
470819.0,2.0,3.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,2.0,1.0,,Call 3,1.0,3.0,3.0,2.0,2.0,,,,College graduate,2.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,58.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3823.0,0.870924234390259
470353.0,1.0,1.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,9.0,9.0,No,2.0,1.0,,Call 3,1.0,1.0,3.0,2.0,2.0,,,,Postgraduate study,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,21.0,6.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,7.0,Male,White male,Non-married men,White male,3.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3813.0,1.70554709434509
470942.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,1.0,No,3.0,2.0,,Call 3,1.0,3.0,4.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,,,2.0,,,,,,,,,3.0,No,,,18-64,Republican,Republican,Conservative,5.0,37.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,0.932153463363647
469962.0,2.0,3.0,18-29,18-29,18-24,18-24,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,9.0,9.0,No,2.0,1.0,,Call 2,2.0,3.0,3.0,2.0,1.0,,,,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,78.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.92866778373718
469830.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,1.0,No,2.0,1.0,,Call 2,2.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,76.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.585115432739258
469974.0,1.0,1.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,2.0,1.0,No,4.0,2.0,,Call 2,1.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,94.0,6.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,7.0,Male,White male,Non-married men,White male,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.593912720680237
468835.0,1.0,2.0,30-59,45-59,50-64,50-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,1.0,1.0,,Call 1,2.0,3.0,1.0,1.0,2.0,,,,College graduate,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Liberal,1.0,76.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.585115432739258
469023.0,9.0,9.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,9.0,9.0,No,3.0,2.0,,Call 2,2.0,9.0,9.0,9.0,1.0,,,,Some college or associate degree,2.0,1.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,,,2.0,,,,,,,,,3.0,No,,,65+,Republican,Republican,Moderate,3.0,42.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,9.0,9.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3049.0,0.908612310886383
468156.0,2.0,3.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,No,3.0,2.0,,Call 1,1.0,2.0,3.0,2.0,2.0,,,,College graduate,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,105.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,2.0,Female,White female,Non-married women,White female,1.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0,0.662704706192017
468045.0,2.0,3.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,1.0,1.0,,Call 1,1.0,3.0,3.0,2.0,2.0,,,,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,105.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,2.0,1.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0,0.714469611644745
469623.0,2.0,4.0,18-29,18-29,18-24,18-24,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,No,2.0,1.0,,Call 2,2.0,3.0,4.0,2.0,2.0,,,,Postgraduate study,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,,,2.0,,Less than 100k,Less than 50k,"Under $15,000",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,108.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.832844734191895
470843.0,2.0,3.0,30-59,30-44,40-49,40-44,Never,Never,Catholic/Do not attend weekly,Complete,3.0,3.0,2.0,No,3.0,2.0,,Call 3,2.0,3.0,2.0,1.0,2.0,,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,33.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,Catholic,All others,2.0,All others,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3581.0,0.720576703548431
468224.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,3.0,2.0,,Call 1,1.0,3.0,3.0,2.0,1.0,,,,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Conservative,4.0,100.0,4.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0,0.730576932430267
468029.0,2.0,3.0,60+,60+,65+,75 or over,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,1.0,,3.0,2.0,,Call 1,1.0,3.0,2.0,1.0,1.0,,,,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,,,2.0,,100k or more,50k or more,"$200,000 or more",,,,,3.0,No,,,65+,Republican,Republican,Conservative,4.0,105.0,4.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,Catholic,All others,2.0,All others,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0,0.840425789356232
470432.0,2.0,3.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,All others,Complete,9.0,2.0,1.0,No,2.0,1.0,,Call 3,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Liberal,2.0,60.0,4.0,,White,State questionnaire,White,East,2.0,Jewish,Jewish,3.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,Jewish,All others,2.0,All others,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.71681421995163
468338.0,2.0,3.0,30-59,45-59,50-64,50-59,Omit,Omit,All others,Complete,3.0,1.0,1.0,,3.0,2.0,,Call 1,1.0,3.0,4.0,2.0,1.0,,,,Some college or associate degree,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,,,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,,White,State questionnaire,White,East,1.0,Something else,Something else,4.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,Something else,All others,2.0,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.457272917032242
470206.0,2.0,4.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,No,2.0,1.0,,Call 3,1.0,3.0,2.0,1.0,2.0,,,,College graduate,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Conservative,4.0,2.0,4.0,,White,State questionnaire,White,East,2.0,None,None,5.0,4.0,Male,White male,Non-married men,White male,1.0,1.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,None,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,3809.0,2.19134521484375
470549.0,1.0,2.0,18-29,18-29,25-29,25-29,Never,Never,All others,Complete,4.0,1.0,1.0,No,3.0,2.0,,Call 3,2.0,5.0,1.0,1.0,2.0,,,,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Something else,Conservative,4.0,88.0,6.0,,White,State questionnaire,White,East,1.0,None,None,5.0,7.0,Male,White male,Non-married men,White male,3.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,None,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,1.49349892139435
470740.0,1.0,1.0,18-29,18-29,25-29,25-29,Never,Never,All others,Complete,3.0,3.0,2.0,No,4.0,2.0,,Call 3,1.0,3.0,1.0,1.0,2.0,,,,College graduate,3.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,,2.0,,Less than 100k,Less than 50k,"Under $15,000",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,,White,State questionnaire,White,East,1.0,None,None,5.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,None,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.573132455348969
470739.0,1.0,1.0,18-29,18-29,25-29,25-29,Never,Never,All others,Complete,3.0,3.0,2.0,No,4.0,2.0,,Call 3,1.0,3.0,1.0,1.0,2.0,,,,College graduate,3.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,,2.0,,Less than 100k,Less than 50k,"Under $15,000",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,,White,State questionnaire,White,East,1.0,None,None,5.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,3.0,1.0,,,Version 1,None,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.573132455348969
468136.0,1.0,2.0,30-59,45-59,40-49,45-49,Never,Never,All others,Complete,3.0,2.0,1.0,No,4.0,2.0,,Call 1,2.0,3.0,1.0,1.0,2.0,,,,Postgraduate study,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,,,2.0,,100k or more,50k or more,"$150,000-$199,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Moderate,3.0,108.0,4.0,,White,State questionnaire,White,East,1.0,None,None,5.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,2.0,4.0,2.0,,,Version 1,None,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.698333084583282
469836.0,1.0,2.0,30-59,45-59,40-49,45-49,Never,Never,All others,Complete,9.0,3.0,2.0,No,3.0,2.0,,Call 2,2.0,3.0,2.0,1.0,2.0,,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,2.0,,100k or more,50k or more,"$150,000-$199,999",,,,,3.0,No,,,18-64,Republican,Republican,Moderate,3.0,45.0,4.0,,White,State questionnaire,White,East,2.0,None,None,5.0,4.0,Male,White male,Non-married men,White male,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,None,All others,2.0,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.16599452495575
470146.0,1.0,1.0,30-59,30-44,40-49,40-44,Never,Never,All others,Complete,9.0,9.0,9.0,No,4.0,2.0,,Call 2,1.0,3.0,1.0,1.0,1.0,,,,Some college or associate degree,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,2.0,,Less than 100k,50k or more,"$50,000-$74,999",,,,,3.0,No,,,18-64,Republican,Republican,Moderate,3.0,67.0,4.0,,White,State questionnaire,White,East,3.0,None,None,5.0,4.0,Female,White female,Non-married women,White female,3.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,2.0,1.0,,,Version 1,None,All others,2.0,All others,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.61627614498138
471075.0,1.0,2.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,1.0,No,4.0,2.0,,Call 3,2.0,3.0,1.0,1.0,2.0,,,,College graduate,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,100k or more,50k or more,"$200,000 or more",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Liberal,2.0,87.0,4.0,,White,State questionnaire,White,East,2.0,None,None,5.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,1.0,1.0,1.0,,,Version 1,None,All others,2.0,All others,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.898832082748413
468102.0,1.0,1.0,30-59,30-44,30-39,30-39,Never,Never,All others,Complete,3.0,2.0,1.0,No,4.0,2.0,,Call 1,2.0,3.0,1.0,1.0,2.0,,,,Postgraduate study,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Liberal,2.0,41.0,4.0,,White,State questionnaire,White,East,1.0,None,None,5.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,None,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,3244.0,0.971889674663544
468101.0,1.0,1.0,30-59,30-44,30-39,30-39,Never,Never,All others,Complete,3.0,2.0,1.0,No,4.0,2.0,,Call 1,2.0,3.0,1.0,1.0,2.0,,,,Postgraduate study,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,,,2.0,,Less than 100k,50k or more,"$75,000-$99,999",,,,,3.0,No,,,18-64,Independent/Something else,Independent,Liberal,2.0,41.0,4.0,,White,State questionnaire,White,East,1.0,None,None,5.0,4.0,Female,White female,Non-married women,White female,4.0,2.0,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,2.0,5.0,2.0,,,Version 1,None,All others,2.0,All others,2.0,2.0,3.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,3244.0,0.971889674663544
