ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OKDPRS08,OVER65,PARTY,PARTYBLK,PARTYBYR,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1113707.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 2,5.0,2.0,2.0,8.0,3.0,College graduate,4.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,3.0,65+,Democrat,3.0,1.0,Democrat,Conservative,4.0,56.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,74826.0,1.26087534427643
1113678.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,5.0,2.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Not so good,Not so good/Poor,3.0,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,74826.0,1.17837822437286
1107025.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,3.0,2.0,1.0,8.0,3.0,High school graduate,4.0,2.0,2.0,1.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Good,Excellent/Good,3.0,65+,Independent/Something else,4.0,2.0,Independent,Conservative,4.0,35.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,1.00876295566559
1114078.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,3.0,2.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,3.0,65+,Republican,4.0,7.0,Republican,Moderate,3.0,8.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,73099.0,0.900908887386322
1105842.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,5.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Liberal,1.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,South,Jewish,Jewish,3.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Jewish,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,73008.0,1.94789588451385
1106898.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,1.0,1.0,Call 1,4.0,,,8.0,3.0,,,,,,1.0,,,,,,2.0,No,,Not so good,Not so good/Poor,3.0,65+,,,,,,,13.0,1.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,73072.0,1.22305345535278
1114581.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,1.0,4.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Good,Excellent/Good,3.0,65+,Republican,4.0,7.0,Republican,Moderate,3.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,73491.0,2.36144018173218
1106835.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Conservative,4.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.942761123180389
1114470.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 2,4.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Good,Excellent/Good,3.0,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,61.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73491.0,2.20693492889404
1110488.0,60+,60+,65+,65-74,Non black 60+,All other,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,5.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,3.0,No,Yes,Good,Excellent/Good,3.0,65+,Independent/Something else,4.0,8.0,Something else,Conservative,4.0,40.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,13.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,73115.0,1.22757685184479
1116520.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,2.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,3.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,74747.0,1.97806477546692
1114741.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,35.0,4.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,1.00876295566559
1124165.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,,No,Not so good,Not so good/Poor,3.0,65+,Independent/Something else,4.0,2.0,Independent,Conservative,4.0,8.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,73099.0,0.900908887386322
1116429.0,60+,60+,65+,65-74,Black 60+,Black 60+,,,,Not complete,2.0,1.0,Call 2,2.0,,,8.0,3.0,,,,,,3.0,,,,,,3.0,,,Not so good,Not so good/Poor,3.0,65+,,,,,,,3.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,,,,,,Version 1,,,4.0,4.0,6.0,8.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,74747.0,1.92135000228882
1126304.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,3.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,4.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Liberal,1.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.942761123180389
1116364.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,5.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Excellent,Excellent/Good,3.0,65+,Democrat,3.0,1.0,Democrat,Conservative,5.0,40.0,4.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,73115.0,1.22757685184479
1124072.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,1.0,Call 3,4.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,3.0,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,13.0,4.0,White,State questionnaire,White,3.0,2.0,South,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Jewish,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,73072.0,1.30867826938629
1106405.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,19.0,9.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,1.03161370754242
1107068.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,3.0,2.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Good,Excellent/Good,3.0,65+,Independent/Something else,4.0,2.0,Independent,Conservative,4.0,35.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.942761123180389
1115196.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,4.0,2.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,3.0,65+,Democrat,3.0,1.0,Democrat,Liberal,1.0,13.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,9.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,73072.0,1.30867826938629
1114083.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 2,1.0,1.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,77.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,1.16085731983185
1106342.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,4.0,1.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,1.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Good,Excellent/Good,3.0,18-64,Independent/Something else,4.0,2.0,Independent,Conservative,5.0,19.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,1.10383605957031
1114036.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 2,3.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,8.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,73099.0,0.900908887386322
1107210.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,2.0,2.0,1.0,99.0,5.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Not so good,Not so good/Poor,9.0,18-64,Independent/Something else,4.0,8.0,Independent,Conservative,4.0,3.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,13.0,17-64,Low Density Rural,Rural,Rural,Very downscale,74747.0,1.70928597450256
1106088.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,4.0,2.0,1.0,99.0,5.0,Some college or associate degree,4.0,2.0,3.0,2.0,4.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Not so good,Not so good/Poor,9.0,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,19.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,1.33682382106781
1128722.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 3,2.0,9.0,2.0,99.0,5.0,College graduate,9.0,9.0,9.0,9.0,3.0,9.0,2.0,,,,1.0,No,Yes,Poor,Not so good/Poor,9.0,18-64,Democrat,3.0,1.0,Democrat,,,29.0,9.0,White,State questionnaire,White,9.0,9.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,1.0,1.0,1.0,9.0,9.0,Omit,,,,,9.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,74942.0,5.12785816192627
1125191.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 3,4.0,2.0,1.0,99.0,5.0,High school graduate,4.0,2.0,3.0,2.0,4.0,1.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Good,Excellent/Good,9.0,18-64,Democrat,3.0,1.0,Democrat,Conservative,5.0,61.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73491.0,2.85987186431885
1113990.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,5.0,2.0,2.0,99.0,5.0,College graduate,4.0,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,Good,Excellent/Good,9.0,18-64,Independent/Something else,4.0,6.0,Something else,Conservative,5.0,56.0,4.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,12.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,74826.0,2.30171132087708
1110413.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 1,5.0,2.0,2.0,99.0,5.0,College graduate,4.0,2.0,3.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Good,Excellent/Good,9.0,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,40.0,4.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,73115.0,2.17412877082825
