ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SDDPRS08,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3707537.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Omit,Omit,Omit,Complete,9.0,2.0,1.0,Call 1,1.0,9.0,1.0,,8.0,,9.0,9.0,9.0,1.0,,1.0,3.0,1.0,,,,,1.0,My candidates position on the issues,9.0,9.0,9.0,18-64,,,,,,,33.0,1.0,White,State questionnaire,White,9.0,9.0,9.0,2.0,1.0,Midwest,,,9.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,9.0,9.0,Omit,Version 1,,3.0,4.0,5.0,7.0,4.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0,0.942600727081299
3708946.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,2.0,2.0,1.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,72.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.25348520278931
3708945.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,2.0,2.0,1.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,72.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.25348520278931
3708944.0,60+,60+,65+,65-74,Non black 60+,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,1.0,1.0,8.0,Did not complete high school,2.0,1.0,3.0,3.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,72.0,4.0,American Indian,State questionnaire,Other,1.0,1.0,5.0,2.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,13.0,2.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.61450183391571
3708942.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,9.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,,,72.0,4.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,2.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.25348520278931
3708941.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,3.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,1.0,2.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,65.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,None,None,5.0,2.0,2.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,None,1.0,1.0,2.0,2.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.807067453861237
3708938.0,60+,60+,65+,65-74,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Did not complete high school,2.0,1.0,1.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,65.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,2.0,65+,Suburb,Urban,Urban Core,Upscale,57701.0,0.616019904613495
3708935.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,72.0,2.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,1.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.47741270065308
3708933.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,3.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,1.0,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,65.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.837200522422791
3708931.0,30-59,45-59,40-49,45-49,,,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,2.0,2.0,1.0,18-64,Democrat,,,Democrat,Liberal,2.0,65.0,1.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,2.0,Male,,,,,9.0,9.0,9.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,,2.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.756586194038391
3708927.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,Never,Never,All others,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Conservative,5.0,65.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,Midwest,Something else,Something else,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,13.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.710308253765106
3708924.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,More than once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,72.0,1.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,1.0,1.0,Midwest,Something else,Something else,9.0,2.0,2.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.47741270065308
3708917.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Never,Never,All others,Complete,2.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,72.0,2.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.47741270065308
3708915.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,72.0,1.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,2.0,1.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.25348520278931
3708913.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,High school graduate,3.0,2.0,2.0,3.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Conservative,5.0,72.0,4.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.47741270065308
3708907.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,65.0,1.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,13.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.710308253765106
3708906.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,2.0,1.0,8.0,High school graduate,3.0,2.0,2.0,3.0,Yes,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,1.0,2.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,34.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Something else,Something else,4.0,2.0,4.0,2.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Something else,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57732.0,1.0687667131424
3708905.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,2.0,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,65.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,2.0,4.0,2.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.710308253765106
3708903.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,25.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57252.0,0.854697585105896
3708902.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,High school graduate,3.0,2.0,4.0,3.0,Yes,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,34.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57732.0,0.874139189720154
3708901.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,1.0,1.0,8.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,65.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,2.0,65+,Suburb,Urban,Urban Core,Upscale,57701.0,0.914884388446808
3708891.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,34.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,5.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,11.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57732.0,0.906776487827301
3708889.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,33.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0,0.705486536026001
3708888.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,1.0,2.0,1.0,1.0,8.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,2.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,57.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Suburbs,Suburbs,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0,0.794911444187164
3708878.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,3.0,2.0,Call 3,1.0,2.0,3.0,1.0,8.0,High school graduate,3.0,2.0,2.0,3.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates position on the issues,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,34.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,None,None,5.0,2.0,2.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,57732.0,1.03029882907867
3708876.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,2.0,1.0,1.0,8.0,High school graduate,3.0,2.0,4.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,57.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Something else,Something else,4.0,1.0,3.0,1.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Something else,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0,0.674428761005402
3708862.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,2.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,2.0,2.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,73.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,2.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57461.0,0.837938785552979
