ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,READYBL2,READYWOMAN,READYWM2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VADPRS08,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1162383.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,4.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,6.0,4.0,Black,State questionnaire,Black,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,8.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,23821.0,1.3564738035202
1162380.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,8.0,9.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,3.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Jewish,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.867784142494202
1162377.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,7.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,84.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.677523136138916
1162372.0,,,,Not complete,2.0,1.0,Call 2,4.0,,,8.0,,,,,2.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,6.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Male,Black male,Black men,Non white male,,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,1.0,1.0,1.0,1.0,5.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,23821.0,1.30969762802124
1162370.0,,,,Not complete,2.0,1.0,Call 2,4.0,,,8.0,,,,,3.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,12.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Male,Black male,Black men,Non white male,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,4.0,4.0,6.0,8.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.867212057113647
1162369.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,7.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Jewish,1.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.651880025863647
1162366.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,,,Democrat,Liberal,2.0,6.0,1.0,,State questionnaire,,2.0,1.0,4.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,,,,Married women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,23821.0,1.2023218870163
1162365.0,Never,Never,All others,Complete,4.0,2.0,Call 2,8.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.834940075874329
1162364.0,Never,Never,All others,Complete,2.0,1.0,Call 2,4.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,12.0,4.0,White,State questionnaire,White,2.0,1.0,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.9108766913414
1162359.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,7.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,84.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.677523136138916
1162357.0,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 2,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",9.0,,No,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,6.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,23821.0,1.33956718444824
1162356.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,11.0,1.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,1.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,48.0,4.0,White,State questionnaire,White,2.0,1.0,4.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.951621294021606
1162355.0,Never,Never,All others,Complete,2.0,1.0,Call 2,8.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,3.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.834940075874329
1162352.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,4.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,12.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.9108766913414
1162351.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,7.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.651880025863647
1162349.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,11.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,48.0,1.0,White,State questionnaire,White,1.0,1.0,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.989055275917053
1162345.0,,,,Not complete,1.0,1.0,Call 2,4.0,,,8.0,,,,,3.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,12.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.856403470039368
1162342.0,,,,Not complete,1.0,1.0,Call 2,11.0,,,8.0,,,,,1.0,,,,,,1.0,No,,Not so good,Not so good/Poor,,,,,,,48.0,2.0,Black,State questionnaire,Black,,,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.894711434841156
1162341.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,4.0,2.0,1.0,8.0,Did not complete high school,,,,2.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,6.0,2.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,23821.0,1.33956718444824
1162340.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,7.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.651880025863647
1162339.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,8.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.81347793340683
1162332.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,7.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,3.0,1.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.637344479560852
1162331.0,,,,Not complete,1.0,1.0,Call 2,11.0,,,8.0,,,,,1.0,,,,,,3.0,No,,Poor,Not so good/Poor,,,,,,,48.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,2.0,Version 1,,,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.894711434841156
1162326.0,,,,Not complete,2.0,1.0,Call 2,11.0,,,8.0,,,,,1.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,48.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Male,Black male,Black men,Non white male,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,,2.0,Version 1,,,3.0,4.0,5.0,7.0,8.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.906003475189209
1162323.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,7.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,No,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.677523136138916
1162321.0,Never,Never,All others,Complete,3.0,2.0,Call 2,11.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,48.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.894711434841156
1162317.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,7.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,35.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,23060.0,0.963773965835571
1162316.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,8.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.834940075874329
1162314.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,7.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,23221.0,0.651880025863647
1162312.0,,,,Not complete,3.0,2.0,Call 2,11.0,,,8.0,,,,,1.0,,,,,,1.0,No,,Not so good,Not so good/Poor,,,,,,,48.0,2.0,,State questionnaire,,,,,,South,,,,,,,Male,,,,,,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,1.0,1.0,1.0,1.0,,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,0.785137534141541
1162311.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,9.0,1.0,2.0,8.0,Postgraduate study,2.0,1.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,50.0,1.0,Black,State questionnaire,Black,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,24019.0,1.1504043340683
