ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVPAT,FAVPAT2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MADPRS08,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1125200.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,3.0,2.0,Call 3,1.0,1.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,90.0,4.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Jewish,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1027.0,0.538739085197449
1107288.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,4.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,3.0,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,84.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2777.0,0.663663446903229
1124850.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,1.0,Call 3,8.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,3.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,25.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0,0.693239271640778
1106526.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 1,1.0,1.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,4.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1027.0,0.538739085197449
1124683.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,2.0,1.0,Call 3,9.0,,,8.0,3.0,,,,,,1.0,,,,,,1.0,No,3.0,,Good,Excellent/Good,18-64,,,,,,,11.0,1.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,0.500564873218536
1122847.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,8.0,2.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2135.0,0.610476613044739
1125179.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,3.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,2.0,4.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2703.0,0.736681282520294
1106513.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 1,1.0,1.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1050.0,0.685373663902283
1106511.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,5.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,27.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1824.0,0.924471199512482
1125174.0,60+,60+,50-64,60-64,Non black 60+,All other,Never,Never,All others,Complete,2.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,3.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,47.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,East,None,None,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,13.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1050.0,0.699938297271729
1127257.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,9.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Moderate,3.0,16.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,1.0,1.0,1.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.563842594623566
1125171.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,5.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,29.0,4.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1742.0,0.919471621513367
1108834.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 1,9.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,11.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,0.500564873218536
1125164.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 3,8.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,25.0,1.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0,0.639804303646088
1106497.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,Yes,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,96.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,1608.0,0.837143838405609
1127492.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,5.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,65.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,East,None,None,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,1754.0,0.826413571834564
1107198.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,Call 1,1.0,1.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,90.0,1.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1027.0,0.848324120044708
1125153.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,89.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1085.0,0.718954384326935
1127236.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,5.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Jewish,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1720.0,0.907739400863647
1106869.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,54.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0,0.759253144264221
1125134.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,1.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,9.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1027.0,0.663261115550995
1109121.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,2.0,1.0,Call 1,9.0,,,8.0,3.0,,,,,,1.0,,,,,,3.0,No,3.0,,Not so good,Not so good/Poor,18-64,,,,,,,11.0,1.0,White,State questionnaire,White,,,East,,,,,,,Male,Non black male,White men,White male,,White male,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,0.603439927101135
1125127.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,4.0,2.0,Call 3,2.0,,,8.0,3.0,,,,,,5.0,,,,,,2.0,No,3.0,,Poor,Not so good/Poor,18-64,,,,,,,52.0,4.0,White,State questionnaire,White,,,East,,,,,,,Male,Non black male,White men,White male,,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,1106.0,0.952329635620117
1106462.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,3.0,2.0,Call 1,1.0,1.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,None,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1050.0,0.568530440330505
1113800.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,9.0,1.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,85.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2081.0,0.687243580818176
1106453.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,3.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,96.0,2.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Very downscale,1608.0,0.854933738708496
1106446.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,3.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2703.0,0.962253034114838
1106441.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Never,Never,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 1,2.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,3.0,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1524.0,0.687976360321045
1115772.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,,,,Not complete,2.0,1.0,Call 2,5.0,,,8.0,3.0,,,,,,4.0,,,,,,3.0,Yes,3.0,,Not so good,Not so good/Poor,18-64,,,,,,,65.0,1.0,White,State questionnaire,Hispanic/Latino,,,East,,,,,,,Male,Non black male,Latino men,Non white male,,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,1754.0,0.826413571834564
