ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,NJRPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1103921.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 1,5.0,5.0,2.0,5.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,112.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.71862256526947
1113847.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,2.0,1.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Excellent,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,8085.0,0.974017441272736
1123911.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 3,3.0,5.0,1.0,5.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,5.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.26596784591675
1127225.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,,2.0,1.0,Call 3,8.0,3.0,1.0,5.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,107.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.402026444673538
1103900.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,5.0,3.0,2.0,5.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,112.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.769406974315643
1103897.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,4.0,2.0,,4.0,2.0,Call 1,3.0,,,,,4.0,,,,,,,,3.0,My candidates position on the issues,No,,,5.0,18-64,,,,,,,20.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,,,2.0,5.0,2.0,Version 1,No,,,,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.20487546920776
1123750.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,3.0,2.0,Call 3,11.0,3.0,2.0,5.0,Postgraduate study,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,40.0,3.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,Version 1,No,Jewish,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7078.0,0.623160123825073
1127048.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,8.0,5.0,2.0,5.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,107.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.402026444673538
1103884.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,5.0,High school graduate,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.26596784591675
1113807.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,,,,Not complete,2.0,1.0,,2.0,1.0,Call 2,5.0,,,,,2.0,,,,,,,,1.0,My candidates position on the issues,No,,,5.0,18-64,,,,,,,111.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,,,2.0,4.0,2.0,Version 1,No,,,,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7480.0,0.428536653518677
1125937.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,2.0,3.0,2.0,3.0,College graduate,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0,0.707785308361053
1125936.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,2.0,3.0,2.0,3.0,College graduate,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0,0.707785308361053
1114905.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,7.0,3.0,2.0,5.0,College graduate,5.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,5.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,115.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,8505.0,1.11239993572235
1103865.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,5.0,5.0,1.0,5.0,Some college or associate degree,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,112.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,7.0,5.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,12.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.769406974315643
1113791.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,,,,Not complete,3.0,2.0,,3.0,2.0,Call 2,5.0,,,,,2.0,,,,,,,,3.0,My candidates position on the issues,No,,,5.0,18-64,,,,,,,111.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,,,2.0,3.0,1.0,Version 1,No,,,,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7480.0,0.428536653518677
1103862.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,8.0,5.0,1.0,5.0,High school graduate,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,107.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.422410905361176
1104959.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,3.0,3.0,2.0,4.0,Postgraduate study,4.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,22.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,8060.0,0.756732761859894
1127016.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,1.0,5.0,2.0,9.0,Postgraduate study,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,44.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8090.0,0.913851201534271
1103850.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,5.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,20.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.20487546920776
1124806.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,5.0,5.0,2.0,5.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,111.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7480.0,0.428536653518677
1103845.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,5.0,5.0,2.0,5.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,112.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.769406974315643
1123689.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Omit,Omit,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,5.0,5.0,2.0,5.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,112.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.71862256526947
1103834.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,3.0,2.0,,2.0,1.0,Call 1,3.0,,,,,4.0,,,,,,,,2.0,My candidates leadership/personal qualities,No,,,5.0,18-64,,,,,,,20.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,,,2.0,3.0,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.12534821033478
1124785.0,9.0,9.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,3.0,5.0,1.0,5.0,High school graduate,4.0,1.0,3.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,5.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,100.0,9.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0,0.962036490440369
1103823.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,5.0,5.0,1.0,5.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,112.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0,0.683943748474121
