ID,WEIGHT,PRSMI24,SENMI24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISRAELSUPPORT,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHITMER24,WHNCLINC,ZIPCODE
36978.0,0.238363271,Kamala Harris,Elissa Slotkin,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,Call 2,9.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,Omit,For your candidate,Suburban women,3.0,,,,,,,Abortion,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,54.0,Liberal Democrats,Liberal Democrats,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,Approve,,48446.0
36982.0,0.207509725,Kamala Harris,Did not vote,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 2,9.0,Yes,,Somewhat secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Suburban men,3.0,,,,,,,The economy,No,,,,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,124.0,Liberal Democrats,Liberal Democrats,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,Approve,,48079.0
36983.0,1.181725221,Donald Trump,Other,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Call 2,9.0,No,,Somewhat secure,Very secure or Somewhat secure,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,Against their opponent,Suburban men,2.0,,,,,,,The economy,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,103.0,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Donald Trump,Election day,Disapprove,,48442.0
36988.0,0.11943419,Donald Trump,Did not vote,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,,,Call 2,7.0,,,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,Only Harris,No,,,,,,Worse today,,Suburban men,3.0,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,Yes,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,16.0,Independent/Something else,Conservative Republicans,,Other,White,National questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,Midwest,Male,Latino men,Suburbs,Suburbs, Michigan,Other,Election day exit poll,Before that,Before that,Before that,,,Yes,Version 4,Donald Trump,Election day,,No,48879.0
36990.0,0.212440887,Kamala Harris,Elissa Slotkin,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Not complete,,,Call 2,9.0,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,Suburban men,3.0,,,,,,,,No,,,Yes,18-64,,,,,,,,,54.0,,,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,,Election day,,,48446.0
36991.0,1.169965584,Donald Trump,Mike Rogers,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 2,2.0,No,,Very threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,5.0,,,,,,,The state of democracy,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,83.0,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,Disapprove,,49457.0
36992.0,0.946282466,Kamala Harris,Elissa Slotkin,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 2,11.0,No,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,Suburban men,2.0,,,,,,Not strong enough,,No,,,,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,89.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Version 3,Joe Biden,Election day,,,48009.0
36994.0,0.648475747,Donald Trump,Mike Rogers,Illegal,Illegal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,9.0,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,Suburban men,2.0,,,,,,,,No,Omit,Omit,Yes,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,99.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,,,48371.0
36997.0,0.604799124,Kamala Harris,Mike Rogers,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,6.0,,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,Only Trump,Yes,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",About right,,No,Poor,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,128.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,In October,In the last month,Before that,,,,Version 2,Joe Biden,Election day,,No,48104.0
37004.0,0.595098741,Donald Trump,Mike Rogers,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,3.0,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,Suburban men,4.0,,,,,,,,No,Good,Excellent or good,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,113.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,,,49401.0
37006.0,0.331779864,Kamala Harris,Elissa Slotkin,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,Call 2,9.0,No,,Somewhat secure,Very secure or Somewhat secure,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Suburban women,3.0,,,,,,,Abortion,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,124.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Yes,Version 1,Did not vote,Election day,Approve,,48079.0
37007.0,0.567878227,Kamala Harris,Elissa Slotkin,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,All others,All others,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,Call 2,7.0,,The Democratic Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,Only Trump,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,3.0,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",About right,,No,Not so good,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Moderate,21.0,Moderate/Liberal Republicans,Moderate Independents,,Other,American Indian,State questionnaire,Other,Non-black,Non-white,American Indian,Midwest,Female,All other races,Suburbs,Suburbs, Michigan,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,No,48821.0
37012.0,0.810357149,Donald Trump,Mike Rogers,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,1.0,,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Rural women,5.0,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Not strong enough,,No,Not so good,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,28.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,No,49686.0
37014.0,0.413723861,Kamala Harris,,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,Call 2,9.0,,The Democratic Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,Only Trump,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Too strong,,No,Not so good,Not so good or poor,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,103.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,In September,Before that,Before that,,,,Version 2,Joe Biden,Election day,,No,48442.0
37017.0,1.911452867,Donald Trump,Mike Rogers,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,,Men 30-44,,,Men 18-44,Complete,,,Call 2,11.0,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Yes,Only Harris,No,,,,,,Better today,,Suburban men,2.0,"$100,000 or more","$50,000 or more","$100,000",$200.000 or more,,,,No,,,,18-64,,Independent/Something else,,,Independent men,Independent,,Conservative,89.0,Moderate/Liberal Republicans,Conservative Independents,,,,National questionnaire,,,,,Midwest,Male,,Suburbs,Suburbs, Michigan,,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Donald Trump,Election day,,No,48009.0
37020.0,0.328572889,Donald Trump,,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 2,2.0,Yes,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,5.0,,,,,,,Omit,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,Disapprove,,49457.0
37021.0,0.31523332,Donald Trump,Mike Rogers,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 2,9.0,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,Suburban men,3.0,,,,,,,Immigration,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,54.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,Approve,,48446.0
37022.0,0.331969998,Donald Trump,Mike Rogers,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,,Women 45-64,,,Women 45+,Complete,,,Call 2,7.0,No,,,,Election day,Never attended college,No college degree,High school graduate or less,,,,,,,,,,,,,Suburban women,3.0,,,,,,Too strong,,No,,,,18-64,Women without children,Republican,,,Republican women,Republican,,Conservative,16.0,Independent/Something else,Conservative Republicans,,,,National questionnaire,,,,,Midwest,Female,,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,,,48879.0
37023.0,0.380064881,Donald Trump,Mike Rogers,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Call 2,7.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Neither,Unfavorable,About the same,Against their opponent,Suburban men,3.0,,,,,,,The economy,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,21.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,Disapprove,,48821.0
