ID,WEIGHT,PRSGA24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHALLENGEELECTION,CHILD12,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HANDLECRIME24,HANDLECRISIS24,HANDLERACEISS24,HURRICANEAID,ISSUE24,KEMP2,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VETVOTER,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
33794.0,0.848184726,Donald Trump,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,Latino 60+,Latino 65+,Men 45+,Complete,,,,Call 2,2.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,,Omit,Urban men,5.0,,,,,Omit,,Yes,,,,65+,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,66.0,Liberal Democrats,Liberal Democrats,Has the ability to lead,Other,Black,National questionnaire,Hispanic/Latino,Black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Yes,Joe Biden,Election day,,31707.0
33796.0,0.655341997,Donald Trump,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,No,Call 2,14.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Rural men,1.0,,,,No,Immigration,Approve,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,84.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Yes,Donald Trump,Election day,All others,30733.0
33798.0,0.366553415,Kamala Harris,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,,Call 2,11.0,Accept the results,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,Only Trump,Yes,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Kamala Harris,Kamala Harris,Kamala Harris,,,,No,Good,Excellent or good,No,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,17.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Joe Biden,Election day,,30189.0
33801.0,0.418632294,Kamala Harris,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Black 18-29,Women 18-29,Black 18-29,Black 18-29,Women 18-44,Complete,,,,Call 2,5.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Urban women,3.0,,,,,The state of democracy,,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,79.0,Liberal Democrats,Liberal Democrats,Has the ability to lead,Black,Black,National questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Yes,Joe Biden,Election day,,30344.0
33802.0,0.381700631,Other,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,Call 2,2.0,Challenge the results,Yes,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,Omit,No,Very confident,Very confident or Somewhat confident,,,,,,Rural women,4.0,Kamala Harris,Kamala Harris,Kamala Harris,,,,No,Good,Excellent or good,No,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,117.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Other,Election day,,31068.0
33809.0,0.489287869,Donald Trump,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,,Call 2,14.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,1.0,,,,,Immigration,,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,54.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,No,Donald Trump,Election day,,30750.0
33813.0,0.263927765,Donald Trump,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Not complete,,,,Call 2,12.0,,,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,Worse today,For your candidate,Urban women,4.0,,,,,,Disapprove,No,,,,18-64,,,,,,,,,135.0,,,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,Version 1,No,,Election day,,30906.0
33815.0,0.339950732,Donald Trump,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 2,11.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban women,2.0,,,,,Immigration,,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,30.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,No,Donald Trump,Election day,,30064.0
33816.0,0.262539193,Other,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Yes,Call 2,3.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Neither,Unfavorable,Worse today,For your candidate,Rural men,4.0,,,,No,Abortion,Approve,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,143.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Yes,Donald Trump,Election day,White Born-again/Evangelical Christians,30286.0
33818.0,0.68719821,Donald Trump,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Yes,Call 2,14.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,1.0,,,,No,Abortion,Approve,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,155.0,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,No,Donald Trump,Election day,White Born-again/Evangelical Christians,30755.0
33824.0,0.4083911,Kamala Harris,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,Yes,Call 2,13.0,,,Very secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Suburban women,3.0,,,,Yes,Foreign policy,Disapprove,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,26.0,Liberal Democrats,Liberal Democrats,Has the ability to lead,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Yes,Joe Biden,Election day,All others,30236.0
33825.0,0.643545501,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,1.0,Challenge the results,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,Urban women,5.0,Donald Trump,Donald Trump,Donald Trump,,,,No,Poor,Not so good or poor,No,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,14.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Donald Trump,Election day,,31406.0
33826.0,0.822707306,Donald Trump,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,,Call 2,8.0,Accept the results,Yes,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Suburban men,4.0,Donald Trump,Donald Trump,Donald Trump,,,,No,Good,Excellent or good,No,65+,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,113.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Donald Trump,Election day,,31032.0
33829.0,0.613855268,Kamala Harris,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,Yes,Call 2,2.0,,Yes,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,Urban women,5.0,,,,,,,No,,,,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,66.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,Version 3,,Joe Biden,Election day,All others,31707.0
33833.0,0.362853858,Donald Trump,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,,White 18-29,White 18-29,,Complete,,,No,Call 2,6.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,,2.0,,,,No,The economy,Approve,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,,Republican,White Republican,Moderate,73.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,South,,,Suburbs,Suburbs,English, Georgia,,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,No,Donald Trump,Election day,All others,30041.0
33838.0,0.603375474,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,9.0,Challenge the results,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Both,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban men,2.0,Donald Trump,Donald Trump,Donald Trump,,,,No,Poor,Not so good or poor,No,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,91.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Donald Trump,Election day,,30043.0
33839.0,0.69686354,Donald Trump,Illegal,Illegal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Men 18-29,Black 18-29,Black 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,10.0,Accept the results,No,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Yes,Only Harris,No,Omit,Omit,,,,,,Suburban men,2.0,Donald Trump,Donald Trump,Donald Trump,,,,No,Poor,Not so good or poor,No,18-64,Men without children,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,105.0,Independent/Something else,Conservative Republicans,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Joe Biden,Election day,,30252.0
33841.0,0.850413716,Kamala Harris,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,Call 2,1.0,Accept the results,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,Only Trump,Yes,Very confident,Very confident or Somewhat confident,,,,,,Suburban men,5.0,Kamala Harris,Kamala Harris,Kamala Harris,,,,No,Not so good,Not so good or poor,No,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,,Joe Biden,Election day,,31407.0
