ID,WEIGHT,PRSPA24,SENPA24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHALLENGEELECTION,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,FRACKING24,GENDERBYSOP,GEOCODE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SHAPIRO2,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
27219.0,1.014278893,Donald Trump,Bernie Moreno,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,11.0,Challenge the results,,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,,Suburban women,4.0,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,134.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,17356.0
27236.0,1.081162466,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,14.0,Challenge the results,,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,Not at all confident,Not very confident or Not at all confident,,,,,,,Suburban women,5.0,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,123.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,15021.0
27247.0,0.841378243,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,11.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,Only Harris,No,,,,,,About the same,,,Suburban women,4.0,,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,132.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Donald Trump,Election day,17349.0
27260.0,1.308245956,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,11.0,Challenge the results,,The Republican Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban men,4.0,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,134.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,17356.0
27337.0,1.269225254,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,13.0,Challenge the results,,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,,Rural men,4.0,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,60.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,Approve,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,17201.0
27366.0,1.296059428,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,,Men 45-64,,,Men 45+,Complete,,,Call 1,9.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Yes,Only Harris,No,,,,,,Worse today,,,Rural men,3.0,,No,,,,18-64,,Republican,,,Republican men,Republican,,Moderate,114.0,Conservative Republicans,Mod./Liberal Republicans,,,,National questionnaire,,,,,East,Male,,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,Before that,Before that,Before that,,,Yes,Version 4,Donald Trump,Election day,17970.0
27374.0,1.028919753,Donald Trump,Bernie Moreno,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,14.0,Challenge the results,,The Republican Party,,,Election day,,,,,,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,5.0,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,123.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,15021.0
27414.0,0.710039832,Donald Trump,Bernie Moreno,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,8.0,Omit,,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Not at all confident,Not very confident or Not at all confident,,,,,,,Suburban women,3.0,,No,Omit,Omit,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,78.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Omit,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,18704.0
27416.0,1.282427489,Donald Trump,Bernie Moreno,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 1,9.0,,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,,,,,,Worse today,,,Rural men,3.0,,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,114.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Did not vote,Election day,17970.0
27447.0,1.103302173,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,11.0,Accept the results,,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,4.0,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,134.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,17356.0
27565.0,0.984026246,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,13.0,Challenge the results,,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,,Rural women,4.0,,No,Not so good,Not so good or poor,Yes,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,60.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Omit,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,17201.0
27614.0,1.370772548,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,14.0,Accept the results,,The Republican Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban men,5.0,,No,Poor,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,123.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,15021.0
27792.0,0.582968391,Donald Trump,Bernie Moreno,Legal,Legal in all cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,14.0,Accept the results,,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,5.0,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,123.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,15021.0
27823.0,0.610472576,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,8.0,Accept the results,,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,3.0,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,78.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Omit,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,18704.0
27831.0,1.037095272,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,9.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,,,,,,Worse today,,,Suburban women,3.0,,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,23.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,Yes,Version 4,Donald Trump,Election day,19551.0
27964.0,1.235446564,Donald Trump,Bernie Moreno,Legal,Legal in most cases,,,,,,,,,,,,,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,5.0,Challenge the results,,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,2.0,,No,Not so good,Not so good or poor,No,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,54.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,19078.0
27977.0,0.710039832,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,8.0,Challenge the results,,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,,Suburban women,3.0,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,78.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,Disapprove,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,18704.0
