ID,WEIGHT,PRSFL24,SENFL24,FLAMD4,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CONTROLSEN,CUBAN,CUBANPR4,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD
35733.0,0.772610488,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 2,3.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,1.0,No,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Liberal,3.0,Conservative Republicans,Mod./Liberal Republicans,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Donald Trump,Election day
35736.0,0.219442408,Donald Trump,Rick Scott,No,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,Latino 18-29,Latino 18-29,Men 18-44,Complete,,,Call 2,15.0,,No,No,Somewhat secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,4.0,No,The economy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Conservative,92.0,Moderate/Liberal Republicans,Conservative Independents,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35744.0,0.296059444,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 2,14.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Urban men,3.0,Yes,Abortion,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Election day
35748.0,0.292937611,Donald Trump,Debbie Mucarsel-Powell,No,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,Call 2,27.0,,Yes,"Yes, Cuban",,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,Urban men,5.0,,,Yes,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,27.0,Conservative Republicans,Mod./Liberal Republicans,No,,Other,Asian,National questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,Version 3,Joe Biden,Election day
35751.0,0.342046214,Kamala Harris,Debbie Mucarsel-Powell,Did not vote,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,All others,All others,Men 45+,Complete,,,Call 2,25.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,,,,,,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Suburban men,5.0,Omit,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,,12.0,,,No,Has the ability to lead,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Male,All other races,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,Omit,Omit,Version 1,Donald Trump,Election day
35752.0,0.628171121,Donald Trump,Rick Scott,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 2,8.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Rural women,2.0,No,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,47.0,Conservative Republicans,Mod./Liberal Republicans,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35753.0,0.720571036,Donald Trump,Rick Scott,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,6.0,The Republican Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Rural women,1.0,,,No,Poor,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,95.0,Independent/Something else,Conservative Republicans,No,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural,English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35755.0,0.302226157,Donald Trump,Rick Scott,No,Omit,Omit,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,13.0,,No,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Suburban women,3.0,,,No,Omit,Omit,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,87.0,Independent/Something else,Conservative Republicans,No,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,,,Version 2,Donald Trump,Election day
35756.0,0.747982613,Donald Trump,Rick Scott,Yes,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,22.0,The Republican Party,No,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,Suburban men,5.0,,,No,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35760.0,0.191749175,Kamala Harris,Debbie Mucarsel-Powell,Yes,Legal,Legal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,9.0,The Democratic Party,No,"Yes, other Hispanic",,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,Neither,No,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,,,Yes,Not so good,Not so good or poor,No,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,In the last few days,In the last month,In the last week,,,Version 2,Joe Biden,Election day
35763.0,1.169794433,Donald Trump,Rick Scott,No,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,,,Call 2,11.0,,No,"Yes, Puerto Rican",Somewhat secure,Very secure or Somewhat secure,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,About the same,Omit,Suburban women,4.0,Yes,Omit,Yes,,,,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,108.0,Moderate/Liberal Republicans,Conservative Independents,Yes,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Did not vote,Election day
35765.0,0.516912897,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 2,15.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Neither,Unfavorable,Worse today,Against their opponent,Urban women,4.0,No,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,92.0,Conservative Republicans,Mod./Liberal Republicans,No,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35767.0,1.005951711,Donald Trump,Rick Scott,No,Illegal,Illegal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,3.0,The Republican Party,No,"Yes, other Hispanic",,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,1.0,,,Yes,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,3.0,Independent/Something else,Conservative Republicans,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35769.0,0.449064152,Kamala Harris,Rick Scott,No,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,4.0,The Republican Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,No,Only Trump,Yes,Very confident,Very confident or Somewhat confident,,,,,,Urban men,1.0,,,No,Poor,Not so good or poor,No,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,No,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,In the last few days,In the last month,In the last week,,,Version 2,Donald Trump,Election day
35771.0,0.347663851,Donald Trump,Rick Scott,,Omit,Omit,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,5.0,The Republican Party,No,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,Urban men,1.0,,,No,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,31.0,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35773.0,0.753240095,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 2,17.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,4.0,No,Immigration,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,104.0,Conservative Republicans,Mod./Liberal Republicans,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35783.0,0.223896895,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,,,Call 2,14.0,,Yes,"Yes, Cuban",Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,Against their opponent,Urban women,3.0,Yes,The economy,Yes,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,43.0,Independent/Something else,Conservative Republicans,No,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",Spanish,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35785.0,0.46958574,Donald Trump,Rick Scott,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 2,7.0,,No,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,Suburban men,2.0,,,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,107.0,Independent/Something else,Conservative Republicans,No,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,,,,,,Version 3,Other,Election day
35786.0,0.224744194,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,Call 2,13.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban women,3.0,,Omit,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,87.0,Moderate/Liberal Republicans,Liberal Independents,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Election day
