ID,WEIGHT,PRSNV24,SENNV24,NVQUEST6,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
31134.0,0.033693656,Donald Trump,None of these candidates,Did not vote,Legal,Legal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,No,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Deported to the countries they came from,,No,All others,Yes,Not so good,Not so good or poor,No,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,2.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In September,Before that,Before that,,,,Version 2,Donald Trump,Election day,89156.0
31143.0,0.607601998,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,Strongly or somewhat approve,Somewhat approve,Call 1,3.0,No,The Democratic Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Poor,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,17.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In the last few days,In the last month,In the last week,,,,Version 2,Joe Biden,Election day,89119.0
31153.0,0.734395037,Donald Trump,Jacky Rosen,Yes,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,,,Call 1,4.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,About the same,For your candidate,Urban men,2.0,,The economy,Yes,,,,,,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Moderate,11.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,89129.0
31156.0,0.765339932,Donald Trump,Sam Brown,No,Illegal,Illegal in most cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,Yes,The Republican Party,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,Married with children,Yes,Not so good,Not so good or poor,No,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In September,Before that,Before that,,,,Version 2,Donald Trump,Election day,89156.0
31168.0,0.420794811,Donald Trump,Sam Brown,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 1,1.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Neither,Unfavorable,Worse today,Against their opponent,Urban men,2.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,2.0,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Other,Election day,89156.0
31177.0,0.678627744,,,Yes,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,3.0,No,Omit,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,Yes,All others,Yes,Good,Excellent or good,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In October,In the last month,Before that,,,,Version 2,Omit,Election day,89119.0
31182.0,0.340284144,Donald Trump,Sam Brown,No,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,The economy,No,,,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89156.0
31186.0,0.85589566,Donald Trump,Sam Brown,No,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,4.0,No,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Deported to the countries they came from,,Yes,All others,Yes,Poor,Not so good or poor,No,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,11.0,Independent/Something else,Conservative Republicans,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89129.0
31191.0,0.935060265,Donald Trump,Sam Brown,No,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 1,2.0,,,Very secure,Very secure or Somewhat secure,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Neither,Unfavorable,About the same,For your candidate,Suburban men,1.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,23.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,Suburbs,Suburbs,English,Nevada,White suburban men,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Yes,Version 1,Other,Election day,89436.0
31203.0,0.525517,Donald Trump,Sam Brown,No,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 1,3.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,17.0,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89119.0
31204.0,0.024082499,Donald Trump,,Did not vote,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,No,The Republican Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Deported to the countries they came from,,No,All others,No,Not so good,Not so good or poor,Yes,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In September,Before that,Before that,,,,Version 2,Did not vote,Election day,89156.0
31216.0,0.533319266,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat approve,Strongly approve,Call 1,2.0,Yes,The Democratic Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban men,1.0,Offered a chance to apply for legal status,,No,Married with children,Yes,Good,Excellent or good,No,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,23.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,Election day exit poll,In the last week,In the last month,In the last week,,,,Version 2,Joe Biden,Election day,89436.0
31220.0,0.057899275,Donald Trump,Sam Brown,Did not vote,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,1.0,No,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Not so good,Not so good or poor,Yes,18-64,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,89156.0
31222.0,0.474899857,Donald Trump,Sam Brown,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,4.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban women,2.0,,The economy,No,,,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89129.0
31224.0,0.510202872,Donald Trump,Sam Brown,No,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,No,The Republican Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Omit,Omit,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Not so good,Not so good or poor,No,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,12.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89014.0
31225.0,0.533212584,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,Call 1,1.0,No,The Democratic Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Suburban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Good,Excellent or good,No,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,3.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,Suburbs,Suburbs,English,Nevada,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,89005.0
31226.0,0.647401297,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,,,Call 1,3.0,,,Omit,Omit,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban women,2.0,,Omit,Yes,,,,,,18-64,,,,,,,,,17.0,,,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Omit,Omit,Yes,Version 1,Omit,Election day,89119.0
