ID,WEIGHT,PRSOH24,SENOH24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,DEWINE24,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FAVVANCE,FAVVP24,FAVWALZ,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMBETTER,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHNCLINC,WHTEVANG
34159.0,0.475559644,Kamala Harris,Sherrod Brown,,,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Men 65+,Black 60+,Black 65+,Men 45+,Complete,,,,Call 2,1.0,,,,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,About the same,,Urban men,5.0,,,,,,,,No,,,,65+,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Black,Non-white,Black,Midwest,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,Yes,Version 4,Joe Biden,Election day,No,All others
34160.0,1.545123962,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 2,2.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Urban women,5.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,17.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
34162.0,1.557105358,Donald Trump,Bernie Moreno,Legal,Legal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,Call 2,5.0,,The Republican Party,,,Disapprove,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Unfavorable,Omit,Omit,,,Rural women,2.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,72.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,In September,Before that,Before that,,,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
34164.0,1.25805906,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,10.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Vance,Unfavorable,,,Suburban men,5.0,,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,59.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,,,,,,,Version 2,Did not vote,Election day,,
34173.0,1.893082746,Donald Trump,Bernie Moreno,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,,Call 2,12.0,Yes,,Somewhat secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Rural men,6.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,127.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Donald Trump,Election day,No,
34174.0,1.164096262,Donald Trump,Bernie Moreno,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,,,,Call 2,13.0,No,,Somewhat secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Suburban women,2.0,,"$100,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",The economy,Yes,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,123.0,Independent/Something else,Conservative Republicans,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,Midwest,Female,Latino women,Suburbs,Suburbs,Ohio,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
34177.0,0.430376495,Kamala Harris,Sherrod Brown,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,Yes,Call 2,11.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,About the same,,Urban women,1.0,,"Under $100,000","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Joe Biden,Election day,No,All others
34185.0,1.324517275,Donald Trump,Bernie Moreno,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,13.0,,,,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Both,Favorable,,,Rural men,2.0,,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,115.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,,
34186.0,1.041105062,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,No,Call 2,12.0,,The Democratic Party,,,Approve,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban men,4.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,36.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34188.0,1.463860599,Donald Trump,Bernie Moreno,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Yes,Call 2,12.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,Worse today,,Suburban men,4.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,,,,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,77.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Did not vote,Election day,No,White Born-again/Evangelical Christians
34189.0,0.386976253,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,Omit,Omit,No,Call 2,10.0,,The Democratic Party,,,Approve,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Not at all confident,Not very confident or Not at all confident,,,,Favorable,Only Vance,Unfavorable,,,Urban women,5.0,Omit,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,100.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Omit,Election day,,All others
34192.0,1.432536888,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,Call 2,6.0,,The Republican Party,,,Approve,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Both,Favorable,,,Urban women,2.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,116.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
34193.0,1.416826848,Kamala Harris,Sherrod Brown,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,Call 2,8.0,Yes,,Very threatened,Somewhat threatened or Very threatened,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,,,,Worse today,Against their opponent,Urban women,5.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Abortion,No,,,,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,69.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,No,
34196.0,0.703955264,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,No,Call 2,9.0,,The Democratic Party,,,Disapprove,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban women,2.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,85.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34197.0,0.742001613,Kamala Harris,Sherrod Brown,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,,Call 2,3.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,Neither,Unfavorable,,,,Worse today,Against their opponent,Urban women,4.0,,"Under $100,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The state of democracy,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Liberal,54.0,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,No,
34198.0,2.968823109,Donald Trump,Bernie Moreno,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,All others,All others,Men 18-44,Complete,,,,Call 2,8.0,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,,,,About the same,For your candidate,Urban men,5.0,,"Under $100,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Immigration,No,,,,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Liberal,65.0,Moderate/Liberal Republicans,Liberal Independents,Has the ability to lead,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,Midwest,Male,All other races,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Donald Trump,Election day,No,
34203.0,0.627964323,Kamala Harris,Sherrod Brown,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Yes,Call 2,10.0,,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,About the same,,Suburban men,5.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,59.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 4,Joe Biden,Election day,No,White Born-again/Evangelical Christians
34208.0,1.244086039,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,Call 2,5.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,Against their opponent,Rural women,3.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,97.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
