ID,WEIGHT,PRSNC24,GOVNC24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHALLENGEELECTION,CHILD12,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVGOVNC24,FAVHARRIS,FAVPRES24,FAVROBINSON,FAVSTEIN,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HANDLERACEISS24,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG
18399.0,1.559958111,Donald Trump,Mark Robinson,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Yes,,7.0,,Yes,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,,,Rural women,1.0,,,,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18400.0,0.700134609,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,3.0,,Yes,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,1.0,,,,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18401.0,3.250308274,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,No,,3.0,,No,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,Urban men,1.0,,,,No,,,,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,By mail,All others
18402.0,0.602181392,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,No,,3.0,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Rural men,1.0,,,,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18403.0,0.666547281,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,No,,3.0,,No,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,1.0,,,,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18404.0,0.921817148,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,No,,3.0,,No,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,,,Suburban women,1.0,,,,No,,,,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18407.0,1.916980644,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Yes,,,,Yes,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,Suburban women,1.0,,,,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18408.0,1.74264306,Donald Trump,Mark Robinson,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Yes,,,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,1.0,,,,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18409.0,1.868718969,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,,,Yes,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,1.0,,,,No,,,,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18411.0,0.644056693,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,,,No,,10.0,,Yes,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,18-64,Men with children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Black,Black,National questionnaire,Black,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18413.0,1.43671436,Donald Trump,Mark Robinson,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Yes,,,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18414.0,1.640592699,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18415.0,0.394626084,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Yes,,10.0,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18416.0,0.035477483,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,,Men 65+,,,Men 45+,Complete,,,No,,5.0,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,65+,Men without children,Independent/Something else,,,Independent men,Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,,National questionnaire,,,,,South,Male,,Suburbs,Suburbs, North Carolina,,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18418.0,0.591921821,Donald Trump,Mark Robinson,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Yes,,10.0,,No,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,Suburban men,5.0,,,,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs, North Carolina,White suburban men,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18429.0,1.715736435,Donald Trump,Mark Robinson,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,Yes,,11.0,,Yes,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,5.0,,,,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18432.0,0.878632133,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Yes,,11.0,,No,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,Suburban women,5.0,,,,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18434.0,0.642419292,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Yes,,11.0,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,Rural women,5.0,,,,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
18436.0,0.58652342,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,No,,11.0,,No,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,Suburban women,5.0,,,,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs, North Carolina,White suburban women,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,All others
18441.0,0.767155523,Donald Trump,Mark Robinson,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Yes,,11.0,,No,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,Rural men,5.0,,,,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural, North Carolina,Other,Telephone survey,,,,,,Version 3,Donald Trump,Early in-person,White Born-again/Evangelical Christians
