State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,State economy condition,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Governor issues,Future of state economy,Clinton as person,Union memeber in HH
36.0,127.0,26.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,Yes,Good,No,Yes,Yes,Same,Dole,Republican,Postgrad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Republican,40 to 49,1.445,Education,Education,Same,Unfavorable,Yes
36.0,127.0,27.0,Third call,45-49,White,Female,,Taft,Disapprove,Approve,Neither,No,Good,,,,Better,Clinton,Republican,,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Toledo and Northwest,45 to 59,40 to 49,Republican,40 to 49,1.2530000000000001,,Economy/jobs,Worse,Unfavorable,No
36.0,127.0,28.0,Third call,40-44,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,,,,Better,Clinton,Democrat,College grad,,,,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Democrat,40 to 49,0.87,Economy/jobs,Economy/jobs,Same,Unfavorable,Yes
36.0,127.0,29.0,Third call,50-59,White,Female,Voinovich,Taft,Approve,Approve,Neither,No,Not so good,Yes,Yes,Yes,Worse,Dole,Republican,No HS,Protestant,,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Republican,50 to 64,1.267,,Taxes,Same,Unfavorable,Yes
36.0,127.0,30.0,Third call,50-59,White,Female,Voinovich,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Clinton,Independent,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,0.893,Education,Economy/jobs,Same,Favorable,Yes
36.0,133.0,1.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Liberal,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.8240000000000001,,,,Unfavorable,No
36.0,133.0,2.0,Second call,65 and over,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,Yes,,No,No,Yes,Better,Dole,Republican,No HS,Something else,15 to 30K,Conservative,65 and over,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.733,,,,Unfavorable,No
36.0,133.0,3.0,Second call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,,No,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,65 and over,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.788,,,,Unfavorable,No
36.0,133.0,4.0,Second call,40-44,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,College grad,Catholic,50 to 75K,Liberal,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.591,,,,Favorable,Yes
36.0,133.0,5.0,Second call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,,No,No,Yes,Same,Clinton,Republican,College grad,Protestant,,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.563,,,,Unfavorable,Yes
36.0,133.0,6.0,Second call,40-44,White,Male,Voinovich,Fisher,Approve,Approve,Neither,No,,No,No,No,Same,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.654,,,,Unfavorable,No
36.0,133.0,7.0,Second call,18-24,White,Female,Voinovich,Taft,Disapprove,Disapprove,Neither,No,,No,Yes,No,Better,Dole,Republican,Some college,Other Christian,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.6799999999999999,,,,Unfavorable,Yes
36.0,133.0,8.0,Second call,18-24,White,Female,Voinovich,Taft,Disapprove,,,,,,,,Same,,Republican,,,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.6799999999999999,,,,,
36.0,133.0,9.0,Second call,50-59,White,Male,Voinovich,Fisher,Approve,,,,,,,,Better,,Democrat,,,75 to 100K,Liberal,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.654,,,,,
36.0,133.0,10.0,Second call,30-39,White,Male,Voinovich,Fisher,Approve,,,,,,,,Same,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.654,,,,,
36.0,133.0,11.0,Second call,50-59,White,Female,Voinovich,Taft,Approve,,,,,,,,Same,,Republican,,,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.524,,,,,
36.0,133.0,12.0,Second call,45-49,Black,Female,Voinovich,Taft,Disapprove,,,,,,,,Better,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.576,,,,,
36.0,133.0,13.0,Second call,50-59,White,Female,Voinovich,Taft,Disapprove,,,,,,,,,,,,,,,18 to 64,National,Not complete,Northeast,45 to 59,50 to 59,,50 to 64,0.524,,,,,
36.0,133.0,14.0,Second call,50-59,White,Male,Boyle,Fisher,Approve,,,,,,,,,,,,,,,18 to 64,National,Not complete,Northeast,45 to 59,50 to 59,,50 to 64,0.636,,,,,
36.0,133.0,15.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,,,,,,,,,,,,,,,65 and over,National,Not complete,Northeast,60 and over,60 and over,,65 and over,0.8240000000000001,,,,,
36.0,133.0,16.0,Third call,18-24,White,Female,Voinovich,Taft,Disapprove,Disapprove,Neither,No,,No,Yes,No,Better,Dole,Republican,Some college,Other Christian,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.6799999999999999,,,,Unfavorable,Yes
36.0,133.0,17.0,Third call,40-44,White,Male,Voinovich,Fisher,Approve,Approve,Neither,No,,No,No,No,Same,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.654,,,,Unfavorable,No
36.0,133.0,18.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,,No,No,Yes,Same,Clinton,Republican,College grad,Protestant,,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.563,,,,Unfavorable,Yes
36.0,133.0,19.0,Third call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Liberal,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.636,,,,Favorable,Yes
36.0,133.0,20.0,Third call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,,No,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,65 and over,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.788,,,,Unfavorable,No
36.0,133.0,21.0,Third call,65 and over,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,Yes,,No,No,Yes,Better,Dole,Republican,No HS,Something else,15 to 30K,Conservative,65 and over,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.733,,,,Unfavorable,No
36.0,133.0,22.0,Third call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Liberal,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.8240000000000001,,,,Unfavorable,No
36.0,133.0,23.0,Third call,45-49,White,Female,Voinovich,Taft,Disapprove,,Oppose Clinton,,,Yes,Yes,,Same,Perot,Independent,Some college,Protestant,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.524,,,,Unfavorable,Yes
36.0,133.0,24.0,Third call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,50 to 75K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.524,,,,Unfavorable,No
36.0,133.0,25.0,Third call,25-29,,,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,,,Yes,Yes,Yes,Same,Dole,Independent,College grad,,,Moderate,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Independent/Other,25 to 29,0.733,,,,Unfavorable,No
36.0,133.0,26.0,Third call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,HS grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.636,,,,Favorable,No
36.0,133.0,27.0,Third call,40-44,White,Male,Voinovich,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Dole,Independent,HS grad,Protestant,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.654,,,,Favorable,Yes
36.0,133.0,28.0,Third call,30-39,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,Republican,Some college,Protestant,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.524,,,,Unfavorable,No
36.0,133.0,29.0,Third call,18-24,White,Male,Boyle,Fisher,Approve,Approve,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,College grad,Catholic,15 to 30K,Liberal,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.8230000000000001,,,,Favorable,No
36.0,133.0,30.0,Third call,18-24,Black,Female,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Better,Clinton,Democrat,Some college,Something else,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.8410000000000001,,,,Unfavorable,No
36.0,133.0,31.0,Third call,25-29,Black,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,Under 15K,Conservative,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.8410000000000001,,,,,
36.0,133.0,32.0,Third call,65 and over,White,Female,Boyle,Fisher,Approve,,,,,,,,,,,,,,,65 and over,National,Not complete,Northeast,60 and over,60 and over,,65 and over,0.8240000000000001,,,,,
36.0,133.0,33.0,Third call,30-39,Black,Male,Voinovich,Fisher,Approve,,,,,,,,Better,,Independent,,,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.716,,,,,
36.0,133.0,34.0,Third call,65 and over,Black,Female,Voinovich,Taft,Approve,,,,,,,,Better,,Democrat,,,30 to 50K,Moderate,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.804,,,,,
36.0,133.0,35.0,Third call,50-59,White,Male,Voinovich,Fisher,Approve,,,,,,,,Same,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.654,,,,,
36.0,133.0,36.0,Third call,40-44,Other,Female,Voinovich,Fisher,Approve,,,,,,,,Better,,Independent,,,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.606,,,,,
36.0,133.0,37.0,Third call,18-24,White,Female,Voinovich,,Disapprove,,,,,,,,Better,,Independent,,,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Independent/Other,18 to 24,0.7429999999999999,,,,,
36.0,133.0,38.0,Third call,45-49,White,Male,Voinovich,Fisher,Disapprove,,,,,,,,Better,,Republican,,,75 to 100K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.654,,,,,
36.0,133.0,39.0,Third call,40-44,White,Male,Voinovich,Fisher,Approve,,,,,,,,Same,,Republican,,,Under 15K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.654,,,,,
36.0,133.0,40.0,Third call,25-29,White,Female,Voinovich,Taft,Disapprove,,,,,,,,Same,,Republican,,,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.6799999999999999,,,,,
36.0,136.0,1.0,First call,40-44,Black,Male,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.322,,,,Favorable,Yes
36.0,136.0,2.0,First call,25-29,Black,Male,Boyle,Taft,Approve,Approve,Neither,No,,No,No,No,Worse,Clinton,Democrat,College grad,Other Christian,15 to 30K,Conservative,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.362,,,,Favorable,No
36.0,136.0,3.0,First call,50-59,Black,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Independent,HS grad,Other Christian,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.322,,,,Favorable,Yes
36.0,136.0,4.0,First call,30-39,Black,Female,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Same,Clinton,Democrat,Postgrad,Other Christian,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.299,,,,Unfavorable,Yes
36.0,136.0,5.0,First call,40-44,Black,Female,Boyle,Other,Approve,Disapprove,Neither,Yes,,No,No,No,Same,Clinton,Democrat,Some college,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.39799999999999996,,,,Favorable,No
36.0,136.0,6.0,First call,65 and over,Black,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,Yes,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,30 to 50K,Moderate,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.42000000000000004,,,,Favorable,No
36.0,136.0,7.0,First call,30-39,Black,Male,Boyle,Fisher,Approve,Approve,Support Clinton,Yes,,No,No,No,Better,Clinton,Democrat,Some college,Protestant,15 to 30K,Conservative,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.322,,,,Favorable,No
36.0,136.0,8.0,First call,50-59,Black,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Something else,,,Under 15K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.299,,,,,
36.0,136.0,9.0,First call,40-44,Black,Male,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,75 to 100K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.322,,,,,
36.0,136.0,10.0,First call,50-59,Black,Male,Boyle,Fisher,Disapprove,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.322,,,,,
36.0,136.0,11.0,First call,45-49,Other,Female,Voinovich,Fisher,Approve,,,,,,,,Worse,,Independent,,,Under 15K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.28099999999999997,,,,,
36.0,136.0,12.0,First call,50-59,Black,Female,Boyle,Taft,Approve,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.26,,,,,
36.0,136.0,13.0,First call,60-64,Black,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Independent,,,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,60 and over,60 and over,Independent/Other,50 to 64,0.42000000000000004,,,,,
36.0,136.0,14.0,First call,65 and over,Black,Male,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,30 to 50K,Moderate,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.451,,,,,
36.0,136.0,15.0,Second call,40-44,Black,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,50 to 75K,Liberal,18 to 64,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.322,,,,Favorable,No
36.0,136.0,16.0,Second call,45-49,Black,,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,Protestant,30 to 50K,Liberal,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.299,,,,Favorable,Yes
36.0,136.0,17.0,Second call,65 and over,Black,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,Something else,15 to 30K,Moderate,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.451,,,,Favorable,Yes
36.0,136.0,18.0,Second call,25-29,Black,Male,Boyle,Fisher,Approve,,,No,,No,Yes,,Better,Clinton,Democrat,Some college,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.42000000000000004,,,,Favorable,No
36.0,136.0,19.0,Second call,18-24,Black,Female,Voinovich,Fisher,Approve,Approve,Neither,Yes,,No,No,No,Better,Clinton,Democrat,Some college,Something else,Under 15K,Conservative,18 to 64,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.39899999999999997,,,,Favorable,No
36.0,136.0,20.0,Second call,30-39,Black,Male,Voinovich,Fisher,Approve,Disapprove,Neither,Yes,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.33099999999999996,,,,Favorable,Yes
36.0,136.0,21.0,Second call,30-39,Black,Female,Boyle,Other,Approve,Approve,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,Some college,None,Under 15K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.39799999999999996,,,,Favorable,No
36.0,136.0,22.0,Second call,50-59,Black,,Boyle,Fisher,Approve,,,,,,,,Worse,,Democrat,,,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.322,,,,,
36.0,136.0,23.0,Second call,50-59,Black,Female,Boyle,Taft,Approve,,,,,,,,Better,,Democrat,,,50 to 75K,Conservative,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.26,,,,,
36.0,136.0,24.0,Second call,50-59,Black,Female,Boyle,Other,Approve,,,,,,,,Worse,,Independent,,,Under 15K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.39799999999999996,,,,,
36.0,136.0,25.0,Second call,65 and over,Black,Female,,Fisher,Approve,,,,,,,,Same,,Democrat,,,Under 15K,Moderate,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.425,,,,,
36.0,136.0,26.0,Second call,25-29,Black,Female,Voinovich,Taft,Approve,,,,,,,,Better,,Republican,,,,Moderate,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.34600000000000003,,,,,
36.0,136.0,27.0,Second call,50-59,Black,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,15 to 30K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.299,,,,,
36.0,136.0,28.0,Second call,30-39,Black,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.299,,,,,
36.0,136.0,29.0,Third call,50-59,Black,Female,Boyle,Fisher,Approve,Approve,Support Clinton,Yes,,No,No,No,Better,Clinton,Democrat,Some college,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.299,,,,Favorable,No
36.0,136.0,30.0,Third call,25-29,Black,Female,Boyle,Taft,Approve,Disapprove,Support Clinton,No,,No,,No,Worse,Clinton,Democrat,College grad,Other Christian,Under 15K,Conservative,18 to 64,National,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.33799999999999997,,,,Favorable,Yes
36.0,136.0,31.0,Third call,50-59,Black,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.322,,,,Favorable,Yes
36.0,136.0,32.0,Third call,45-49,Black,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,College grad,Something else,,Moderate,18 to 64,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.299,,,,Favorable,No
36.0,136.0,33.0,Third call,30-39,Black,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,,Same,Clinton,Democrat,College grad,Other Christian,50 to 75K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.299,,,,Favorable,No
36.0,136.0,34.0,Third call,65 and over,Black,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,Yes,,No,No,No,Same,Clinton,Democrat,HS grad,Other Christian,15 to 30K,Conservative,65 and over,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.42000000000000004,,,,Favorable,Yes
36.0,136.0,35.0,Third call,30-39,Black,Female,Boyle,Fisher,Disapprove,Disapprove,Neither,Yes,,No,No,No,Same,Clinton,Democrat,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.299,,,,Favorable,No
36.0,136.0,36.0,Third call,60-64,Black,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,Yes,,No,No,,Worse,Clinton,Democrat,HS grad,Something else,Under 15K,Conservative,18 to 64,National,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.42000000000000004,,,,Favorable,No
36.0,136.0,37.0,Third call,30-39,Black,Female,Boyle,Other,Disapprove,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,None,75 to 100K,Moderate,18 to 64,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.39799999999999996,,,,Favorable,Yes
