State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (without Hispanic adj),Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Education,Income,Ideology,Age (65 and over),Prop300: Bar Medical Use of Marijuana,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec
3.0,85.0,30.0,Second call,30-39,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.455
3.0,85.0,31.0,Second call,50-59,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.43000000000000005
3.0,85.0,32.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,,,Same,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
3.0,85.0,33.0,Second call,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.482
3.0,85.0,34.0,Second call,65 and over,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Republican,HS grad,Under 15K,Liberal,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.37199999999999994
3.0,85.0,35.0,Second call,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Republican,Postgrad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.41000000000000003
3.0,85.0,36.0,Second call,65 and over,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
3.0,85.0,37.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
3.0,85.0,38.0,Second call,50-59,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.39199999999999996
3.0,85.0,39.0,Third call,50-59,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.47600000000000003
3.0,85.0,40.0,Third call,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Worse,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.482
3.0,85.0,41.0,Third call,40-44,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,100K or more,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.458
3.0,85.0,42.0,Third call,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.40700000000000003
3.0,85.0,43.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.482
3.0,86.0,1.0,First call,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Better,Clinton,,HS grad,,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,,50 to 64,0.494
3.0,86.0,2.0,First call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,,No,No,No,Better,,Independent,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.526
3.0,86.0,3.0,First call,65 and over,White,Male,McCain,Hull,,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Dole,Republican,No HS,,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.558
3.0,86.0,4.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.49700000000000005
3.0,86.0,5.0,First call,65 and over,Black,Male,McCain,Hull,No,Disapprove,Disapprove,Black,Neither,No,No,Yes,Same,Perot,Independent,Postgrad,50 to 75K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.475
3.0,86.0,6.0,First call,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.46900000000000003
3.0,86.0,7.0,First call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.5289999999999999
3.0,86.0,8.0,First call,65 and over,White,Female,Other,Other,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.904
3.0,86.0,9.0,First call,65 and over,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.47600000000000003
3.0,86.0,10.0,First call,65 and over,White,,Ranger,Johnson,,Approve,Disapprove,White,,,,,,,,,,,65 and over,,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.49600000000000005
3.0,86.0,11.0,First call,40-44,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.493
3.0,86.0,12.0,First call,60-64,White,Female,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.41600000000000004
3.0,86.0,13.0,First call,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.466
3.0,86.0,14.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.494
3.0,86.0,15.0,First call,65 and over,White,Male,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.44
3.0,86.0,16.0,Second call,65 and over,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.44600000000000006
3.0,86.0,17.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.494
3.0,86.0,18.0,Second call,40-44,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.493
3.0,86.0,19.0,Second call,65 and over,White,Female,Other,Other,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.904
3.0,86.0,20.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.49700000000000005
3.0,86.0,21.0,Second call,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Better,Clinton,,HS grad,,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,,50 to 64,0.494
3.0,86.0,22.0,Second call,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.558
3.0,86.0,23.0,Second call,50-59,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Worse,Clinton,Republican,No HS,15 to 30K,Liberal,18 to 64,,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.503
3.0,86.0,24.0,Second call,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.49700000000000005
3.0,86.0,25.0,Second call,65 and over,White,Male,,Hull,No,Disapprove,Approve,White,,Yes,Yes,,Worse,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.562
3.0,86.0,26.0,Second call,65 and over,White,Male,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.44
3.0,86.0,27.0,Second call,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.466
3.0,86.0,28.0,Second call,60-64,White,Female,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.41600000000000004
3.0,86.0,29.0,Second call,65 and over,White,,Ranger,Johnson,,Approve,Disapprove,White,,,,,,,,,,,65 and over,,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.468
3.0,86.0,30.0,Second call,65 and over,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.47600000000000003
3.0,86.0,31.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.5289999999999999
3.0,86.0,32.0,Second call,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.46900000000000003
3.0,86.0,33.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Same,Perot,Independent,Postgrad,50 to 75K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.558
3.0,86.0,34.0,Second call,65 and over,White,Male,McCain,Hull,,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Dole,Republican,Some college,,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.558
3.0,86.0,35.0,Second call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,,No,No,No,Better,,Independent,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.526
3.0,86.0,36.0,Second call,65 and over,White,Male,McCain,,No,Approve,,White,Support Clinton,No,No,,Same,Perot,Democrat,Some college,15 to 30K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.5369999999999999
3.0,86.0,37.0,Third call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.5289999999999999
3.0,86.0,38.0,Third call,40-44,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,Under 15K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.5599999999999999
3.0,86.0,39.0,Third call,65 and over,White,Male,Ranger,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.49700000000000005
3.0,86.0,40.0,Third call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,,HS grad,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,,65 and over,0.5289999999999999
3.0,86.0,41.0,Third call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,,Yes,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.5289999999999999
3.0,86.0,42.0,Third call,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Democrat,40 to 49,0.59
3.0,86.0,43.0,Third call,60-64,White,Female,Other,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Other,Republican,Postgrad,75 to 100K,Conservative,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.492
3.0,86.0,44.0,Third call,60-64,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.526
3.0,86.0,45.0,Third call,30-39,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.5599999999999999
3.0,86.0,46.0,Third call,65 and over,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.44600000000000006
3.0,86.0,47.0,Third call,30-39,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.5599999999999999
3.0,86.0,48.0,Third call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.558
3.0,86.0,49.0,Third call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,Yes,No,Same,Dole,Independent,HS grad,Under 15K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.5289999999999999
3.0,86.0,50.0,Third call,65 and over,White,Male,McCain,Hull,No,Approve,Approve,White,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.5609999999999999
3.0,86.0,51.0,Third call,45-49,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Better,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.501
3.0,86.0,52.0,Third call,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Perot,Republican,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.501
3.0,86.0,53.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Other,Republican,HS grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.59
3.0,88.0,1.0,First call,,Hispanic,Female,McCain,Johnson,Yes,Disapprove,Disapprove,,Neither,Yes,Yes,Yes,Better,Perot,Democrat,Postgrad,100K or more,Moderate,,No,State,Complete,Desert area,,,Democrat,,0.5820000000000001
3.0,88.0,2.0,First call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.847
3.0,88.0,3.0,First call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.756
3.0,88.0,4.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.797
3.0,88.0,5.0,First call,65 and over,Black,Female,McCain,Johnson,No,Approve,Disapprove,Black,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,Under 15K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.55
3.0,88.0,6.0,First call,65 and over,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Independent,HS grad,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.6799999999999999
3.0,88.0,7.0,First call,60-64,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.797
3.0,88.0,8.0,First call,60-64,White,Female,McCain,Hull,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.751
3.0,88.0,9.0,First call,65 and over,White,Female,McCain,Hull,,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Perot,Republican,,50 to 75K,,65 and over,,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.7529999999999999
3.0,88.0,10.0,First call,65 and over,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,15 to 30K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6799999999999999
3.0,88.0,11.0,First call,45-49,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.682
3.0,88.0,12.0,First call,50-59,White,Female,McCain,Hull,,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.8
3.0,88.0,13.0,First call,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Same,Dole,Republican,Postgrad,,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.8410000000000001
3.0,88.0,14.0,First call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,No HS,50 to 75K,Moderate,65 and over,,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.7529999999999999
3.0,88.0,15.0,First call,65 and over,White,,McCain,Johnson,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,,Better,Perot,Independent,No HS,,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.6829999999999999
3.0,88.0,16.0,Second call,65 and over,White,Female,McCain,Johnson,,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,Under 15K,Liberal,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.644
