V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
1.0,0.0,G,46.0,53.0,34.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Independent,Under 15K,Conservative,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,65 and over,0.6349999999999999
1.0,0.0,G,46.0,53.0,35.0,First call,1.0,65 and over,White,Female,Tuttle,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Republican,50 to 75K,Moderate,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Republican,65 and over,0.775
1.0,0.0,G,46.0,53.0,36.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.8150000000000001
1.0,0.0,G,46.0,53.0,37.0,First call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Republican,50 to 75K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,18 to 29,25 to 29,Republican,25 to 29,0.542
1.0,0.0,G,46.0,53.0,38.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Democrat,50 to 64,0.725
1.0,0.0,G,46.0,53.0,39.0,First call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Republican,15 to 30K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,50 to 59,Republican,50 to 64,1.096
1.0,0.0,G,46.0,53.0,40.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,30 to 50K,Moderate,65 and over,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,65 and over,0.654
1.0,0.0,G,46.0,53.0,41.0,First call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,0.8150000000000001
1.0,0.0,G,46.0,53.0,42.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,50 to 75K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.725
1.0,0.0,G,46.0,53.0,43.0,First call,1.0,18-24,White,Male,Leahy,Dwyer,Candon,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Rutland/CT River,18 to 29,18 to 24,Republican,18 to 24,0.595
1.0,0.0,G,46.0,53.0,44.0,First call,1.0,18-24,White,Female,Leahy,Dean,Candon,Approve,Approve,Neither,Yes,Yes,Yes,Better,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,18 to 29,18 to 24,Democrat,18 to 24,0.494
1.0,0.0,G,46.0,53.0,45.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,30 to 50K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.725
1.0,0.0,G,46.0,53.0,46.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,Yes,Better,,75 to 100K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,50 to 59,,50 to 64,0.725
1.0,0.0,G,46.0,53.0,47.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.725
1.0,0.0,G,46.0,53.0,48.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.725
1.0,0.0,G,46.0,53.0,49.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Worse,Independent,15 to 30K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.725
1.0,0.0,G,46.0,53.0,50.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Independent/Other,40 to 49,0.725
1.0,0.0,G,46.0,53.0,51.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,50 to 75K,Liberal,18 to 64,,State,Rutland/CT River,45 to 59,50 to 59,Democrat,50 to 64,0.725
1.0,0.0,G,46.0,53.0,52.0,Second call,1.0,65 and over,White,Female,Tuttle,Other,Sanders,Disapprove,Disapprove,Neither,No,No,Yes,Same,Something else,,Liberal,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,65 and over,1.234
1.0,0.0,G,46.0,53.0,53.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,,Disapprove,Neither,No,,Yes,Better,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,0.725
1.0,0.0,G,46.0,53.0,54.0,Second call,1.0,45-49,White,Male,Leahy,Dwyer,Candon,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,75 to 100K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.893
1.0,0.0,G,46.0,53.0,55.0,Second call,1.0,30-39,White,Female,Leahy,Dean,,Approve,Disapprove,Neither,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Democrat,30 to 39,0.7429999999999999
1.0,0.0,G,46.0,53.0,56.0,Second call,1.0,60-64,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,15 to 30K,Conservative,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,50 to 64,0.715
1.0,0.0,G,46.0,53.0,57.0,Second call,1.0,40-44,White,Male,Other,Other,,Approve,Disapprove,Neither,No,No,No,Same,Something else,15 to 30K,Conservative,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,1.18
1.0,0.0,G,46.0,53.0,58.0,Second call,1.0,18-24,Other,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,18 to 29,18 to 24,Independent/Other,18 to 24,0.542
1.0,0.0,G,46.0,53.0,59.0,Second call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,1.096
1.0,0.0,G,46.0,53.0,60.0,Second call,1.0,45-49,White,Female,Other,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Republican,40 to 49,0.704
1.0,0.0,G,46.0,53.0,61.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Democrat,30 to 50K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,30 to 39,Democrat,30 to 39,0.725
1.0,0.0,G,46.0,53.0,62.0,Second call,1.0,60-64,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Republican,50 to 64,0.959
1.0,0.0,G,46.0,53.0,63.0,Second call,1.0,45-49,White,Female,Other,Other,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Independent/Other,40 to 49,1.021
1.0,0.0,G,46.0,53.0,64.0,Second call,1.0,60-64,White,Female,Leahy,Dean,,Approve,Approve,Neither,No,No,No,Same,Republican,Under 15K,Conservative,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Republican,50 to 64,0.651
1.0,0.0,G,46.0,53.0,65.0,Second call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,Yes,Better,Independent,100K or more,Liberal,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,50 to 64,0.6349999999999999
1.0,0.0,G,46.0,53.0,66.0,Second call,1.0,50-59,White,Male,Leahy,Dwyer,Candon,Approve,Disapprove,Neither,No,No,No,Same,Republican,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Republican,50 to 64,0.893
1.0,0.0,G,46.0,53.0,67.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,0.8150000000000001
1.0,0.0,G,46.0,53.0,68.0,Second call,1.0,45-49,White,Male,Leahy,Dean,,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,15 to 30K,Conservative,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.837
1.0,0.0,G,46.0,53.0,69.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Democrat,30 to 50K,Liberal,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Democrat,40 to 49,0.8150000000000001
1.0,0.0,G,46.0,53.0,70.0,Second call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Democrat,25 to 29,0.542
1.0,0.0,G,46.0,53.0,71.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Independent,15 to 30K,Liberal,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,0.8150000000000001
1.0,0.0,G,46.0,53.0,72.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Independent,100K or more,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Independent/Other,40 to 49,0.725
1.0,0.0,G,46.0,53.0,73.0,Second call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,50 to 64,0.6349999999999999
1.0,0.0,G,46.0,53.0,74.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Independent/Other,40 to 49,0.8150000000000001
1.0,0.0,G,46.0,53.0,75.0,Second call,1.0,30-39,White,Female,Leahy,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Republican,30 to 39,0.7920000000000001
1.0,0.0,G,46.0,55.0,1.0,First call,1.0,65 and over,White,Female,Leahy,Dwyer,Candon,Approve,Approve,Support Clinton,No,No,,Better,Republican,,,65 and over,,State,Rutland/CT River,60 and over,60 and over,Republican,65 and over,0.6849999999999999
1.0,0.0,G,46.0,55.0,2.0,First call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Democrat,40 to 49,0.716
1.0,0.0,G,46.0,55.0,3.0,First call,1.0,,White,Female,,Dwyer,,,,,,,,,,,,,,State,Rutland/CT River,,,,,0.803
1.0,0.0,G,46.0,55.0,4.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Better,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Democrat,30 to 39,0.805
1.0,0.0,G,46.0,55.0,5.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,30 to 50K,Moderate,65 and over,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Democrat,65 and over,0.706
1.0,0.0,G,46.0,55.0,6.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Democrat,15 to 30K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Democrat,50 to 64,0.626
1.0,0.0,G,46.0,55.0,7.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,,Same,Independent,15 to 30K,Liberal,18 to 64,,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.805
1.0,0.0,G,46.0,55.0,8.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Candon,Approve,Approve,Neither,No,No,Yes,Same,Democrat,,Moderate,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,65 and over,0.6449999999999999
1.0,0.0,G,46.0,55.0,9.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,,,Neither,No,No,No,Same,Independent,,Conservative,65 and over,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,65 and over,0.626
1.0,0.0,G,46.0,55.0,10.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,Yes,,Democrat,,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Democrat,30 to 39,0.805
1.0,0.0,G,46.0,55.0,11.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Same,Something else,15 to 30K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.716
1.0,0.0,G,46.0,55.0,12.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,,,Neither,,,Yes,Same,,30 to 50K,Moderate,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,,65 and over,0.626
1.0,0.0,G,46.0,55.0,13.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Democrat,50 to 64,0.716
1.0,0.0,G,46.0,55.0,14.0,First call,1.0,18-24,Asian,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,50 to 75K,Liberal,18 to 64,,State,Rutland/CT River,18 to 29,18 to 24,Democrat,18 to 24,0.474
1.0,0.0,G,46.0,55.0,15.0,Second call,1.0,50-59,White,Male,Tuttle,Dean,Sanders,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.988
1.0,0.0,G,46.0,55.0,16.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Candon,Disapprove,Approve,Neither,No,No,Yes,Same,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Republican,40 to 49,0.8300000000000001
1.0,0.0,G,46.0,55.0,17.0,Second call,1.0,18-24,White,Female,Leahy,Dean,Sanders,Approve,Approve,Oppose Clinton,Yes,No,Yes,Same,Republican,50 to 75K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,18 to 29,18 to 24,Republican,18 to 24,0.474
1.0,0.0,G,46.0,55.0,18.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Disapprove,,Neither,No,No,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.716
1.0,0.0,G,46.0,55.0,19.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,,Oppose Clinton,No,No,No,Same,,15 to 30K,,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,,50 to 64,0.805
1.0,0.0,G,46.0,55.0,20.0,Second call,1.0,30-39,White,Female,Leahy,Dwyer,Candon,,Disapprove,Neither,,,Yes,Same,,30 to 50K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,30 to 39,,30 to 39,0.783
1.0,0.0,G,46.0,55.0,21.0,Second call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Under 15K,Moderate,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,65 and over,0.626
1.0,0.0,G,46.0,55.0,22.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Worse,Republican,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Republican,50 to 64,0.805
1.0,0.0,G,46.0,55.0,23.0,Second call,1.0,25-29,White,Female,Leahy,Dwyer,,Approve,Disapprove,Oppose Clinton,No,No,No,Better,Democrat,30 to 50K,Liberal,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Democrat,25 to 29,0.518
1.0,0.0,G,46.0,55.0,24.0,Second call,1.0,18-24,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,Yes,Yes,Yes,Better,Democrat,Under 15K,Liberal,18 to 64,Favorable,State,Rutland/CT River,18 to 29,18 to 24,Democrat,18 to 24,0.474
1.0,0.0,G,46.0,55.0,25.0,Second call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Disapprove,Approve,Support Clinton,No,No,No,Same,Republican,Under 15K,Moderate,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Republican,25 to 29,0.536
1.0,0.0,G,46.0,55.0,26.0,Second call,1.0,,White,,Leahy,Dean,Sanders,,Approve,Support Clinton,No,No,Yes,Better,Democrat,15 to 30K,Moderate,,Favorable,State,Rutland/CT River,,,Democrat,,0.716
1.0,0.0,G,46.0,55.0,27.0,Second call,1.0,25-29,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Something else,50 to 75K,Liberal,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Independent/Other,25 to 29,0.474
1.0,0.0,G,46.0,55.0,28.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Democrat,30 to 50K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,30 to 39,Democrat,30 to 39,0.716
1.0,0.0,G,46.0,55.0,29.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Independent/Other,30 to 39,0.716
1.0,0.0,G,46.0,55.0,30.0,Second call,1.0,25-29,,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Support Clinton,Yes,Yes,Yes,Worse,Independent,Under 15K,Conservative,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Independent/Other,25 to 29,0.717
1.0,0.0,G,46.0,55.0,31.0,Second call,1.0,60-64,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,,Yes,Same,Independent,75 to 100K,Moderate,18 to 64,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,50 to 64,0.728
1.0,0.0,G,46.0,55.0,32.0,Second call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,,,,Same,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Democrat,25 to 29,0.536
1.0,0.0,G,46.0,55.0,33.0,Second call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,,No,No,No,Better,Democrat,15 to 30K,Moderate,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,65 and over,0.706
1.0,0.0,G,46.0,55.0,34.0,Second call,1.0,18-24,White,Female,Other,Other,Other,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Republican,Under 15K,,18 to 64,Favorable,State,Rutland/CT River,18 to 29,18 to 24,Republican,18 to 24,1.119
1.0,0.0,G,46.0,55.0,35.0,Second call,1.0,65 and over,White,Female,Tuttle,Dwyer,,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Under 15K,Conservative,65 and over,Favorable,State,Rutland/CT River,60 and over,60 and over,Democrat,65 and over,0.835
1.0,0.0,G,46.0,55.0,36.0,Second call,1.0,25-29,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Support Clinton,No,No,No,Worse,Independent,15 to 30K,Conservative,18 to 64,Favorable,State,Rutland/CT River,18 to 29,25 to 29,Independent/Other,25 to 29,0.717
1.0,0.0,G,46.0,55.0,37.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Democrat,15 to 30K,Conservative,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,40 to 49,Democrat,40 to 49,0.716
1.0,0.0,G,46.0,55.0,38.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Oppose Clinton,No,,,Better,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,40 to 49,Democrat,40 to 49,0.716
1.0,0.0,G,46.0,55.0,39.0,Second call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Better,Independent,30 to 50K,,18 to 64,Unfavorable,State,Rutland/CT River,60 and over,60 and over,Independent/Other,50 to 64,0.626
1.0,0.0,G,46.0,55.0,40.0,Second call,1.0,45-49,White,Male,Tuttle,Dean,Candon,Disapprove,Disapprove,Support Clinton,No,Yes,No,Worse,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Rutland/CT River,45 to 59,40 to 49,Republican,40 to 49,1.018
1.0,0.0,G,46.0,55.0,41.0,Second call,1.0,30-39,White,Female,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,,,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Republican,30 to 39,0.96
1.0,0.0,G,46.0,55.0,42.0,Second call,1.0,30-39,White,Female,Tuttle,Dwyer,Candon,Approve,Approve,,,Yes,No,Same,Independent,15 to 30K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,30 to 44,30 to 39,Independent/Other,30 to 39,0.96
1.0,0.0,G,46.0,55.0,43.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Support Clinton,No,,,Same,Republican,Under 15K,Moderate,18 to 64,Favorable,State,Rutland/CT River,30 to 44,30 to 39,Republican,30 to 39,0.716
1.0,0.0,G,46.0,55.0,44.0,Second call,1.0,18-24,White,Male,Tuttle,Dean,Sanders,Disapprove,,,No,No,Yes,Same,Democrat,15 to 30K,Liberal,18 to 64,Unfavorable,State,Rutland/CT River,18 to 29,18 to 24,Democrat,18 to 24,0.656
1.0,0.0,G,46.0,55.0,45.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,Yes,Better,Independent,50 to 75K,Moderate,18 to 64,,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.805
1.0,0.0,G,46.0,55.0,46.0,Second call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,No,Yes,Yes,Same,Republican,75 to 100K,Moderate,18 to 64,Favorable,State,Rutland/CT River,60 and over,60 and over,Republican,50 to 64,0.626
1.0,0.0,G,46.0,55.0,47.0,Third call,1.0,50-59,White,Male,Leahy,Dean,Candon,Disapprove,Approve,Neither,,Yes,,Same,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Rutland/CT River,45 to 59,50 to 59,Independent/Other,50 to 64,0.8300000000000001
