State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (w/out Hispanic adj),Sen: Describe vote,Reason for Cong Vote,State economy condition,Prop5: Gambling,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Governor issues,Future of state economy,Clinton as person,Union member in HH,Telephone survey,Reps on Clin/Lwnsky,Gay/Lesbian/Bisexual
5.0,111.0,27.0,Second call,50-59,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Independent,,,75 to 100K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.9460000000000001,,,,,,Exit poll,,No
5.0,111.0,28.0,Second call,65 and over,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,50 to 75K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,0.86,,,,,,Exit poll,,No
5.0,111.0,29.0,Second call,45-49,Black,Female,Boxer,Davis,No,Approve,,Black,,,,,,,,Same,,Independent,,,15 to 30K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Independent/Other,40 to 49,0.698,,,,,,Exit poll,,No
5.0,111.0,30.0,Second call,50-59,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,75 to 100K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.666,,,,,,Exit poll,,No
5.0,111.0,31.0,Second call,30-39,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,30 to 50K,,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Democrat,30 to 39,0.704,,,,,,Exit poll,,No
5.0,111.0,32.0,Second call,45-49,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,75 to 100K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,0.666,,,,,,Exit poll,,No
5.0,111.0,33.0,Third call,25-29,White,Female,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,Yes,Same,Perot,Something else,Some college,Catholic,30 to 50K,Liberal,18 to 64,National,Complete,Central Valley/N,18 to 29,25 to 29,Independent/Other,25 to 29,1.319,,,,Unfavorable,No,Exit poll,Approve,
5.0,111.0,34.0,Third call,30-39,White,Female,Other,Other,No,Approve,Disapprove,White,,Neither,,,No,No,,Worse,Clinton,Something else,Postgrad,Something else,Under 15K,Liberal,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,1.6480000000000001,,,,,No,Exit poll,Disapprove,
5.0,111.0,35.0,Third call,18-24,White,Female,Boxer,Davis,No,Disapprove,Disapprove,White,,Neither,,,Yes,Yes,No,Better,Did not vote,Democrat,College grad,Other Christian,15 to 30K,Moderate,18 to 64,National,Complete,Central Valley/N,18 to 29,18 to 24,Democrat,18 to 24,0.93,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,111.0,36.0,Third call,30-39,Other,Female,Boxer,Davis,No,Approve,Approve,Other,,Neither,,,Yes,Yes,No,Worse,Other,Something else,College grad,Other Christian,15 to 30K,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.704,,,,,Yes,Exit poll,Disapprove,
5.0,111.0,37.0,Third call,30-39,White,Female,Boxer,Davis,No,Approve,Approve,White,,Neither,,,No,No,No,Better,Clinton,Democrat,Some college,Other Christian,50 to 75K,Liberal,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Democrat,30 to 39,0.704,,,,Favorable,No,Exit poll,Disapprove,
5.0,111.0,38.0,Third call,25-29,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Democrat,College grad,None,50 to 75K,Liberal,18 to 64,National,Complete,Central Valley/N,18 to 29,25 to 29,Democrat,25 to 29,0.886,,,,Favorable,No,Exit poll,Disapprove,
5.0,111.0,39.0,Third call,40-44,White,Female,Fong,Lungren,No,Approve,Approve,White,,Neither,,,No,No,No,Better,Clinton,Republican,College grad,None,50 to 75K,Liberal,18 to 64,National,Complete,Central Valley/N,30 to 44,40 to 49,Republican,40 to 49,0.995,,,,Favorable,No,Exit poll,Disapprove,
5.0,111.0,40.0,Third call,50-59,Other,Male,Boxer,Davis,No,,,Other,,Neither,,,No,No,No,Same,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.666,,,,Favorable,No,Exit poll,Disapprove,
5.0,111.0,41.0,Third call,65 and over,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Same,Perot,Republican,Postgrad,None,50 to 75K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,0.86,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,111.0,42.0,Third call,25-29,White,Female,Boxer,Davis,No,Approve,,White,,Neither,,,No,No,No,Worse,Clinton,Democrat,College grad,None,15 to 30K,Liberal,18 to 64,National,Complete,Central Valley/N,18 to 29,25 to 29,Democrat,25 to 29,0.93,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,111.0,43.0,Third call,65 and over,White,Female,Fong,Lungren,,Approve,Approve,White,,Neither,,,No,No,Yes,Same,Dole,Something else,Postgrad,Catholic,75 to 100K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Independent/Other,65 and over,1.283,,,,Favorable,Yes,Exit poll,Approve,
5.0,111.0,44.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Did not vote,Independent,Some college,Something else,50 to 75K,Liberal,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.666,,,,Favorable,Yes,Exit poll,Disapprove,
5.0,111.0,45.0,Third call,40-44,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,,Neither,,,Yes,Yes,No,Same,Other,Something else,Some college,None,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,40 to 49,Independent/Other,40 to 49,0.9460000000000001,,,,Unfavorable,Yes,Exit poll,Approve,
5.0,111.0,46.0,Third call,50-59,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Better,Perot,Something else,,None,100K or more,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.666,,,,Favorable,No,Exit poll,Disapprove,
5.0,111.0,47.0,Third call,30-39,White,Male,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,,Same,Dole,Republican,Some college,Other Christian,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Republican,30 to 39,0.9460000000000001,,,,Unfavorable,No,Exit poll,Approve,
5.0,111.0,48.0,Third call,45-49,White,Male,Other,Davis,No,Approve,,White,,,,,,,,Better,,Independent,,,100K or more,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Independent/Other,40 to 49,1.216,,,,,,Exit poll,,No
5.0,111.0,49.0,Third call,50-59,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.666,,,,,,Exit poll,,No
5.0,111.0,50.0,Third call,60-64,White,Male,Fong,Lungren,No,Approve,,White,,,,,,,,Better,,Democrat,,,100K or more,Conservative,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,50 to 64,1.217,,,,,,Exit poll,,No
5.0,111.0,51.0,Third call,50-59,,Male,Fong,Lungren,,Disapprove,,,,,,,,,,Same,,Independent,,,75 to 100K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.9460000000000001,,,,,,Exit poll,,
5.0,111.0,52.0,Third call,40-44,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Better,,Republican,,,30 to 50K,Conservative,18 to 64,National,Complete,Central Valley/N,30 to 44,40 to 49,Republican,40 to 49,0.995,,,,,,Exit poll,,No
5.0,111.0,53.0,Third call,50-59,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Worse,,Republican,,,50 to 75K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,0.9460000000000001,,,,,,Exit poll,,No
5.0,111.0,54.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Independent,,,,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.704,,,,,,Exit poll,,No
5.0,111.0,55.0,Third call,30-39,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,100K or more,Conservative,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Republican,30 to 39,0.995,,,,,,Exit poll,,No
5.0,111.0,56.0,Third call,30-39,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Democrat,30 to 39,0.704,,,,,,Exit poll,,No
5.0,111.0,57.0,Third call,25-29,Other,Female,Boxer,Davis,No,Disapprove,,Other,,,,,,,,Same,,Independent,,,15 to 30K,Liberal,18 to 64,National,Complete,Central Valley/N,18 to 29,25 to 29,Independent/Other,25 to 29,0.93,,,,,,Exit poll,,No
5.0,111.0,58.0,Third call,60-64,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,75 to 100K,Moderate,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,50 to 64,0.907,,,,,,Exit poll,,Yes
5.0,111.0,59.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.704,,,,,,Exit poll,,No
5.0,111.0,60.0,Third call,50-59,White,Female,Boxer,,No,Approve,,White,,,,,,,,Better,,Democrat,,,75 to 100K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.6799999999999999,,,,,,Exit poll,,No
5.0,111.0,61.0,Third call,40-44,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Worse,,Democrat,,,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.995,,,,,,Exit poll,,Yes
5.0,111.0,62.0,Third call,50-59,Black,Male,Boxer,Davis,,Approve,,Black,,,,,,,,Same,,Independent,,,50 to 75K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.6609999999999999,,,,,,Exit poll,,
5.0,114.0,1.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Good,No,No,No,Yes,Same,Dole,Republican,Some college,Other Christian,100K or more,Conservative,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,0.768,Abortion,Education,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,114.0,2.0,Second call,30-39,White,Male,Fong,Davis,No,Approve,Approve,White,Against my candidate,Neither,Excellent,No,No,No,Yes,Same,Perot,Republican,College grad,Other Christian,50 to 75K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,30 to 39,Republican,30 to 39,0.8130000000000001,Economy/jobs,Education,About the same,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,3.0,Second call,65 and over,White,Female,Boxer,Davis,,Approve,Approve,White,For my candidate,Neither,Good,No,No,No,No,Same,Clinton,Democrat,HS grad,Catholic,Under 15K,Moderate,65 and over,State,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,0.7,Social Security,Economy/jobs,Better,Favorable,No,Exit poll,Disapprove,
5.0,114.0,4.0,Second call,65 and over,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,Protestant,,Moderate,65 and over,State,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,0.991,,Taxes,About the same,Unfavorable,No,Exit poll,,No
5.0,114.0,5.0,Second call,40-44,Hispanic,Female,Boxer,Davis,Yes,Approve,Approve,Hispanic,For my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Democrat,College grad,None,30 to 50K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.49600000000000005,Economy/jobs,Economy/jobs,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,6.0,Second call,45-49,White,Female,Fong,Lungren,No,Approve,,White,Against my candidate,Oppose Clinton,Good,No,Yes,Yes,Yes,Better,Dole,Independent,Some college,Protestant,Under 15K,Moderate,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Independent/Other,40 to 49,0.768,Clin/Lwnsky,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,114.0,7.0,Second call,50-59,White,Male,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Good,Yes,No,No,No,Worse,Did not vote,Independent,Some college,None,15 to 30K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.474,Education,Environment,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,8.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,Yes,Same,Clinton,Democrat,Postgrad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,0.498,Education,Education,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,114.0,9.0,Second call,65 and over,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Excellent,,No,No,No,Same,Clinton,Democrat,Some college,Jewish,100K or more,Conservative,65 and over,State,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,0.6609999999999999,,,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,10.0,Second call,50-59,White,Male,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Good,Yes,No,No,Yes,Better,Other,Independent,Postgrad,Jewish,Under 15K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.474,Clin/Lwnsky,Environment,Worse,Unfavorable,No,Exit poll,Disapprove,No
5.0,114.0,11.0,Second call,25-29,White,Male,Other,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Good,No,Yes,Yes,Yes,Better,Dole,Independent,HS grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,18 to 29,25 to 29,Independent/Other,25 to 29,1.118,Education,Education,About the same,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,12.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Independent,Postgrad,None,50 to 75K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Independent/Other,40 to 49,0.498,,,Better,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,13.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Poor,No,Yes,Yes,,Worse,Other,Something else,Postgrad,Something else,15 to 30K,Conservative,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.768,Abortion,Abortion,Worse,Unfavorable,No,Exit poll,,
5.0,114.0,14.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,Against my candidate,Neither,Good,Yes,No,No,Yes,Same,Clinton,Democrat,Postgrad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,0.498,,,Better,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,15.0,Second call,30-39,White,Female,Boxer,Other,No,Disapprove,Disapprove,White,Against my candidate,Neither,Not so good,No,Yes,No,No,Better,Other,Something else,Postgrad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.698,Education,Environment,Worse,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,16.0,Second call,30-39,White,Male,Boxer,Davis,No,Disapprove,Disapprove,White,Against my candidate,Neither,Not so good,Yes,No,No,No,Better,Other,Something else,College grad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.474,Education,Education,About the same,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,17.0,Second call,25-29,Other,Female,Boxer,Davis,No,Approve,Disapprove,Other,For my candidate,Support Clinton,Good,Yes,No,No,No,Same,Clinton,Democrat,Some college,None,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,18 to 29,25 to 29,Democrat,25 to 29,0.6599999999999999,Gun Control,Education,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,18.0,Third call,30-39,White,Male,Boxer,Other,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,Yes,No,No,No,Worse,Did not vote,Something else,Some college,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.607,Education,Environment,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,114.0,19.0,Third call,40-44,White,Male,Boxer,Davis,No,Approve,Approve,White,Against my candidate,Oppose Clinton,Excellent,Yes,No,No,,Better,Clinton,Republican,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Republican,40 to 49,0.474,Gun Control,Environment,Better,Favorable,Yes,Exit poll,Approve,No
5.0,114.0,20.0,Third call,65 and over,White,Female,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Neither,Good,No,No,Yes,Yes,Better,Dole,Republican,Some college,Protestant,30 to 50K,Conservative,65 and over,State,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,0.991,,,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,114.0,21.0,Third call,45-49,White,Female,Boxer,Davis,No,Disapprove,,White,For my candidate,Support Clinton,Good,Yes,No,No,No,Same,Clinton,Democrat,Postgrad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,0.498,Economy/jobs,Economy/jobs,Better,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,22.0,Third call,40-44,White,Female,Other,,No,Disapprove,Disapprove,White,Against my candidate,Neither,Poor,Yes,No,Yes,Yes,Worse,Other,Something else,Some college,Something else,30 to 50K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Independent/Other,40 to 49,0.879,,,Worse,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,23.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,,White,For my candidate,Neither,Good,Yes,No,Yes,Yes,Better,Clinton,Independent,College grad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.498,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,114.0,24.0,Third call,40-44,Hispanic,Female,Fong,Lungren,Yes,Approve,Disapprove,Hispanic,Against my candidate,Neither,Not so good,Yes,No,No,No,Worse,Clinton,Democrat,No HS,Something else,15 to 30K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.702,,,Better,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,25.0,Third call,40-44,White,Female,Boxer,Davis,No,Approve,Approve,White,Against my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Democrat,College grad,None,50 to 75K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.498,Education,Education,Better,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,26.0,Third call,45-49,White,Male,Boxer,Davis,No,Approve,Approve,White,For my candidate,Neither,Good,No,No,No,No,Better,Clinton,Democrat,College grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,0.514,Education,Environment,Better,,No,Exit poll,Disapprove,No
5.0,114.0,27.0,Third call,30-39,White,Female,Boxer,Other,No,Approve,Disapprove,White,For my candidate,Neither,Not so good,No,No,No,Yes,Same,Clinton,Independent,Postgrad,Jewish,30 to 50K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,30 to 39,Independent/Other,30 to 39,0.698,Education,Education,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,28.0,Third call,50-59,,Male,Boxer,Davis,,,Disapprove,,For my candidate,Support Clinton,Good,Yes,No,No,Yes,Same,Did not vote,Something else,College grad,Something else,50 to 75K,Liberal,18 to 64,State,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,0.474,Clin/Lwnsky,Education,Worse,Unfavorable,Yes,Exit poll,Disapprove,
5.0,114.0,29.0,Third call,40-44,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,Good,Yes,No,No,No,Better,Clinton,Democrat,College grad,None,50 to 75K,Liberal,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.474,Education,Education,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,114.0,30.0,Third call,40-44,White,Male,,Davis,No,Approve,Disapprove,White,Against my candidate,Neither,Not so good,Yes,No,Yes,No,Better,Clinton,Democrat,Some college,None,75 to 100K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.591,,Gun Control,About the same,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,114.0,31.0,Third call,40-44,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Good,No,No,No,Yes,Same,Other,Democrat,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central Valley/N,30 to 44,40 to 49,Democrat,40 to 49,0.542,Abortion,Abortion,About the same,Favorable,No,Exit poll,Disapprove,No
