V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,34.0,105.0,10.0,Second call,1.0,30-39,White,Male,Faircloth,Less,Approve,Disapprove,No,Neither,Disapprove,Yes,,,Yes,,Worse,Clinton,Something else,,Under 15K,Moderate,18 to 64,Too strict,State,Complete,Mountain/West,30 to 44,30 to 39,Independent/Other,30 to 39,0.615,Environment,,Worse,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,11.0,Second call,1.0,50-59,Black,Male,Edwards,,,,No,,,No,No effect,,,,,,,,,,18 to 64,,State,Not complete,Mountain/West,45 to 59,50 to 59,,50 to 64,0.8400000000000001,Economy/jobs,Cares,,,Last 3 days,
1.0,0.0,G,34.0,105.0,12.0,Second call,1.0,60-64,White,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Democrat,50 to 64,0.634,Environment,My view,Better,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,105.0,13.0,Second call,1.0,65 and over,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Disapprove,Yes,No effect,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,Too strict,State,Complete,Mountain/West,60 and over,60 and over,Democrat,65 and over,0.642,,Stands up,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,14.0,Second call,1.0,65 and over,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Democrat,65 and over,0.642,Environment,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,15.0,Second call,1.0,50-59,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,Yes,No,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,50 to 59,Republican,50 to 64,0.622,Economy/jobs,Stands up,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,16.0,Second call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,Yes,No,No,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,About right,State,Complete,Mountain/West,45 to 59,50 to 59,Republican,50 to 64,0.615,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,17.0,Second call,1.0,18-24,White,Female,Edwards,,Approve,,No,,,No,No effect,No,No,No,,Did not vote,,Some college,,,18 to 64,,State,Complete,Mountain/West,18 to 29,18 to 24,,18 to 24,0.59,,,,Unfavorable,,Disapprove
1.0,0.0,G,34.0,105.0,18.0,Second call,1.0,60-64,White,Male,Faircloth,More,Approve,Approve,No,Neither,Disapprove,Yes,No effect,,Yes,Yes,Same,Dole,Democrat,HS grad,30 to 50K,Conservative,18 to 64,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Democrat,50 to 64,0.752,Economy/jobs,Stands up,Better,Unfavorable,Before that,
1.0,0.0,G,34.0,105.0,19.0,Second call,1.0,30-39,Black,Male,Faircloth,Less,Disapprove,Approve,Yes,Neither,Approve,Yes,Think worse,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Too strict,State,Complete,Mountain/West,30 to 44,30 to 39,Republican,30 to 39,0.999,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,20.0,Second call,1.0,65 and over,White,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,Postgrad,15 to 30K,Moderate,65 and over,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Democrat,65 and over,0.634,,Cares,Worse,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,21.0,Second call,1.0,40-44,White,Male,Edwards,Less,Approve,Approve,Yes,Neither,Approve,No,No effect,No,Yes,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.516,Economy/jobs,Honest,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,22.0,Second call,1.0,40-44,White,Female,Edwards,Less,Approve,Approve,No,Neither,Disapprove,Yes,No effect,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Conservative,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.523,,Cares,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,23.0,Second call,1.0,50-59,White,Female,Edwards,Less,Disapprove,Disapprove,No,Neither,Approve,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,Too strict,State,Complete,Mountain/West,45 to 59,50 to 59,Republican,50 to 64,0.523,Health care,Cares,Worse,Unfavorable,Last week,Approve
1.0,0.0,G,34.0,105.0,24.0,Second call,1.0,45-49,White,Female,Edwards,Less,Approve,Approve,No,Neither,Approve,No,No effect,No,Yes,Yes,Same,Clinton,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,40 to 49,Democrat,40 to 49,0.523,Social Security,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,25.0,Second call,1.0,30-39,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,About right,State,Complete,Mountain/West,30 to 44,30 to 39,Republican,30 to 39,0.622,,Experience,About the same,Unfavorable,Last week,Approve
1.0,0.0,G,34.0,105.0,26.0,Second call,1.0,40-44,White,Male,Edwards,Less,Approve,Disapprove,No,Neither,Disapprove,No,No effect,No,No,Yes,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.516,Economy/jobs,Cares,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,27.0,Third call,1.0,30-39,White,Male,Edwards,Less,Approve,Approve,No,Support Clinton,Approve,No,No effect,Yes,Yes,Yes,Worse,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.516,Health care,Honest,Worse,Favorable,Before that,Approve
1.0,0.0,G,34.0,105.0,28.0,Third call,1.0,18-24,White,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Disapprove,Yes,No effect,No,No,No,Worse,Did not vote,Democrat,HS grad,15 to 30K,Liberal,18 to 64,,State,Complete,Mountain/West,18 to 29,18 to 24,Democrat,18 to 24,0.5820000000000001,Economy/jobs,Needed change,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,29.0,Third call,1.0,30-39,Black,Male,Edwards,Less,Approve,Disapprove,No,Support Clinton,Approve,Yes,No effect,No,No,No,Better,Clinton,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.8400000000000001,Social Security,My party,Worse,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,30.0,Third call,1.0,30-39,White,Female,Edwards,More,Disapprove,Disapprove,No,Neither,Disapprove,Yes,No effect,Yes,Yes,No,Same,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,Too strict,State,Complete,Mountain/West,30 to 44,30 to 39,Independent/Other,30 to 39,0.523,Taxes,Experience,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,31.0,Third call,1.0,45-49,White,Female,Other,Less,Disapprove,Approve,No,Neither,Disapprove,No,No effect,Yes,Yes,No,Worse,Did not vote,Republican,HS grad,15 to 30K,Moderate,18 to 64,About right,State,Complete,Mountain/West,45 to 59,40 to 49,Republican,40 to 49,0.6,Taxes,Stands up,Worse,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,32.0,Third call,1.0,40-44,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,Yes,Yes,No,Same,Dole,Independent,Postgrad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Independent/Other,40 to 49,0.622,Clin/Lwnsky,Honest,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,33.0,Third call,1.0,45-49,Black,Female,Edwards,Less,Approve,Disapprove,Yes,Neither,Disapprove,No,No effect,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,40 to 49,Democrat,40 to 49,0.8510000000000001,,Cares,About the same,Favorable,Last week,Disapprove
1.0,0.0,G,34.0,105.0,34.0,Third call,1.0,65 and over,White,Female,Edwards,Less,Disapprove,Disapprove,No,Neither,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Something else,Some college,30 to 50K,Conservative,65 and over,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Independent/Other,65 and over,0.642,,My party,About the same,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,105.0,35.0,Third call,1.0,40-44,White,Female,Edwards,,,,No,,,,Think worse,,,,,,,,,,18 to 64,Too strict,State,Not complete,Mountain/West,30 to 44,40 to 49,,40 to 49,0.523,,Needed change,,,Before that,
1.0,0.0,G,34.0,105.0,36.0,Third call,1.0,40-44,White,Female,Edwards,Less,Approve,Disapprove,No,Neither,Disapprove,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,Under 15K,Moderate,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.523,,Experience,Worse,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,113.0,1.0,First call,1.0,40-44,White,Female,Faircloth,,Disapprove,Disapprove,,Oppose Clinton,,No,,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.44,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,2.0,First call,1.0,40-44,White,Female,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.42000000000000004,,,,Favorable,Last week,Disapprove
1.0,0.0,G,34.0,113.0,3.0,First call,1.0,50-59,Black,Male,Edwards,,Approve,Approve,,Neither,,Yes,,No,No,Yes,Better,Clinton,Democrat,No HS,15 to 30K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.36399999999999993,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,4.0,First call,1.0,30-39,White,Male,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.472,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,5.0,First call,1.0,18-24,White,Male,Edwards,,Approve,Approve,,Support Clinton,,No,,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.494,,,,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,113.0,6.0,First call,1.0,60-64,White,Male,Faircloth,,Disapprove,Disapprove,,Neither,,No,,Yes,Yes,No,Better,Dole,Independent,HS grad,100K or more,Conservative,18 to 64,,National,Complete,Northeast,60 and over,60 and over,Independent/Other,50 to 64,0.712,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,113.0,7.0,First call,1.0,18-24,White,Female,Faircloth,,Disapprove,Approve,,Neither,,Yes,,No,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,,National,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.462,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,113.0,8.0,First call,1.0,50-59,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.494,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,113.0,9.0,First call,1.0,45-49,Black,Female,Edwards,,Approve,,,,,,,,,,Same,,Something else,,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.32499999999999996,,,,,Before that,
1.0,0.0,G,34.0,113.0,10.0,First call,1.0,30-39,White,Male,Edwards,,Approve,,,,,,,,,,Same,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.472,,,,,Last week,
1.0,0.0,G,34.0,113.0,11.0,First call,1.0,,White,,Edwards,,Approve,,,,,,,,,,,,,,,,,,National,Not complete,Northeast,,,,,0.472,,,,,,
1.0,0.0,G,34.0,113.0,12.0,First call,1.0,30-39,White,Male,Edwards,,Disapprove,,,,,,,,,,Better,,Independent,,100K or more,Liberal,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.472,,,,,Before that,
1.0,0.0,G,34.0,113.0,13.0,First call,1.0,50-59,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Independent,,100K or more,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.494,,,,,Before that,
1.0,0.0,G,34.0,113.0,14.0,First call,1.0,30-39,White,Female,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.44,,,,,Last month,
1.0,0.0,G,34.0,113.0,15.0,First call,1.0,45-49,Black,Female,Edwards,,,,,,,,,,,,Better,,Democrat,,50 to 75K,Liberal,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.32499999999999996,,,,,Last week,
1.0,0.0,G,34.0,113.0,16.0,First call,1.0,40-44,White,Female,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.44,,,,,Before that,
1.0,0.0,G,34.0,113.0,17.0,Second call,1.0,65 and over,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,No,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,65 and over,,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.712,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,113.0,18.0,Second call,1.0,50-59,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.494,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,113.0,19.0,Second call,1.0,18-24,Black,Female,Edwards,,Approve,Approve,,Neither,,No,,No,No,No,Same,Did not vote,Democrat,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.34099999999999997,,,,Favorable,Last month,Approve
1.0,0.0,G,34.0,113.0,20.0,Second call,1.0,40-44,White,Male,Faircloth,,Disapprove,Disapprove,,Neither,,No,,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.494,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,21.0,Second call,1.0,45-49,White,Female,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.44,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,113.0,22.0,Second call,1.0,65 and over,White,Female,Faircloth,,Disapprove,Disapprove,,Neither,,No,,No,Yes,Yes,Same,Dole,Independent,Postgrad,Under 15K,Moderate,65 and over,,National,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,0.634,,,,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,113.0,23.0,Second call,1.0,50-59,Black,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.32499999999999996,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,24.0,Second call,1.0,45-49,White,Male,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.472,,,,,Before that,
1.0,0.0,G,34.0,113.0,25.0,Second call,1.0,50-59,Black,Male,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,30 to 50K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.36399999999999993,,,,,Last month,
1.0,0.0,G,34.0,113.0,26.0,Second call,1.0,65 and over,White,Male,Edwards,,Approve,,,,,,,,,,Better,,Republican,,30 to 50K,Moderate,65 and over,,National,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.6799999999999999,,,,,Before that,
1.0,0.0,G,34.0,113.0,27.0,Second call,1.0,45-49,White,Female,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,75 to 100K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.44,,,,,Before that,
1.0,0.0,G,34.0,113.0,28.0,Second call,1.0,18-24,White,Female,Faircloth,,Approve,,,,,,,,,,Worse,,Democrat,,Under 15K,Conservative,18 to 64,,National,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.462,,,,,Last 3 days,
1.0,0.0,G,34.0,113.0,29.0,Second call,1.0,60-64,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,0.712,,,,,Before that,
1.0,0.0,G,34.0,113.0,30.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.494,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,113.0,31.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,Approve,,Neither,,Yes,,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.494,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,113.0,32.0,Third call,1.0,50-59,White,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Better,Other,Democrat,College grad,75 to 100K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.42000000000000004,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,33.0,Third call,1.0,30-39,Black,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Better,Dole,Something else,No HS,15 to 30K,Liberal,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.32499999999999996,,,,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,113.0,34.0,Third call,1.0,45-49,White,Female,Edwards,,Approve,Approve,,Neither,,No,,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,35.0,Third call,1.0,45-49,White,Female,Edwards,,Approve,Approve,,Oppose Clinton,,No,,No,No,Yes,Worse,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,,National,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,36.0,Third call,1.0,40-44,White,Male,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.472,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,113.0,37.0,Third call,1.0,50-59,White,Female,,,Disapprove,Approve,,Neither,,No,,,,,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.42800000000000005,,,,Unfavorable,Before that,
1.0,0.0,G,34.0,113.0,38.0,Third call,1.0,30-39,Black,Male,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.36399999999999993,,,,Favorable,Before that,Approve
1.0,0.0,G,34.0,113.0,39.0,Third call,1.0,25-29,White,Female,Edwards,,Approve,Approve,,Neither,,No,,No,,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.44,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,113.0,40.0,Third call,1.0,25-29,White,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,,National,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.44,,,,Favorable,Before that,
