State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Hillary opinion,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Clinton as person
15.0,112.0,46.0,Third call,30-39,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,75 to 100K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,0.6569999999999999,Unfavorable
15.0,112.0,47.0,Third call,65 and over,White,Female,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Dole,Democrat,Postgrad,75 to 100K,Moderate,65 and over,Unfavorable,State,Complete,North,60 and over,60 and over,Democrat,65 and over,0.81,Unfavorable
15.0,112.0,48.0,Third call,30-39,White,Female,Helmke,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,0.706,Unfavorable
15.0,112.0,49.0,Third call,45-49,White,Female,Helmke,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Unfavorable,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,0.706,Unfavorable
15.0,112.0,50.0,Third call,18-24,White,Female,Helmke,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,North,18 to 29,18 to 24,Republican,18 to 24,0.586,Unfavorable
15.0,112.0,51.0,Third call,40-44,White,Female,Helmke,Approve,Approve,,No,,,,,,,,,,18 to 64,Unfavorable,State,Not complete,North,30 to 44,40 to 49,,40 to 49,0.706,Unfavorable
15.0,112.0,52.0,Third call,45-49,White,Female,Helmke,Disapprove,Disapprove,Neither,Yes,No,No,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Unfavorable,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,0.706,Unfavorable
15.0,112.0,53.0,Third call,65 and over,White,Female,Helmke,Disapprove,Approve,,No,,,,,,,,,,65 and over,Unfavorable,State,Not complete,North,60 and over,60 and over,,65 and over,0.819,Unfavorable
15.0,112.0,54.0,Third call,40-44,White,Female,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,North,30 to 44,40 to 49,Republican,40 to 49,0.698,Unfavorable
15.0,112.0,55.0,Third call,30-39,White,Female,Bayh,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Better,Clinton,Democrat,Postgrad,,Moderate,18 to 64,Favorable,State,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,0.698,Unfavorable
15.0,112.0,56.0,Third call,45-49,White,Male,Bayh,Disapprove,Approve,Neither,No,No,No,Yes,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,Favorable,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,0.65,Unfavorable
15.0,112.0,57.0,Third call,30-39,White,Female,Helmke,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,0.706,Unfavorable
15.0,112.0,58.0,Third call,,White,Female,Bayh,Approve,,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Moderate,,Unfavorable,State,Complete,North,,,Republican,,0.698,Unfavorable
15.0,112.0,59.0,Third call,25-29,White,Male,Helmke,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,Unfavorable,State,Complete,North,18 to 29,25 to 29,Republican,25 to 29,0.5449999999999999,Unfavorable
15.0,112.0,60.0,Third call,40-44,White,Female,Bayh,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.698,Favorable
15.0,112.0,61.0,Third call,30-39,White,Female,Helmke,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,0.706,Unfavorable
15.0,112.0,62.0,Third call,50-59,White,Female,Bayh,Approve,Approve,Neither,No,Yes,No,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Unfavorable,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,0.698,Unfavorable
15.0,112.0,63.0,Third call,45-49,White,Female,Bayh,Disapprove,Approve,,Yes,,,Yes,Same,Dole,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,0.698,Unfavorable
15.0,112.0,64.0,Third call,30-39,White,Female,Helmke,,Approve,Neither,No,No,Yes,No,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,0.706,Unfavorable
15.0,112.0,65.0,Third call,18-24,White,Female,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,Unfavorable,State,Complete,North,18 to 29,18 to 24,Republican,18 to 24,0.58,Unfavorable
15.0,112.0,66.0,Third call,50-59,White,Female,Bayh,Approve,Approve,Neither,No,No,Yes,No,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,Favorable,State,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,0.698,Unfavorable
15.0,112.0,67.0,Third call,40-44,White,Male,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Unfavorable,State,Complete,North,30 to 44,40 to 49,Republican,40 to 49,0.65,Unfavorable
15.0,112.0,68.0,Third call,50-59,White,Male,Helmke,Approve,Approve,Neither,No,No,No,Yes,Better,Perot,Republican,Some college,15 to 30K,Moderate,18 to 64,Favorable,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,0.6569999999999999,Unfavorable
15.0,112.0,69.0,Third call,30-39,White,Male,Bayh,Approve,Approve,Neither,No,No,No,Yes,Same,Dole,Independent,College grad,75 to 100K,Moderate,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,0.65,Favorable
15.0,112.0,70.0,Third call,30-39,Hispanic,Female,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,No,,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,0.482,Unfavorable
15.0,112.0,71.0,Third call,45-49,Other,Female,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Same,Dole,,,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,North,45 to 59,40 to 49,,40 to 49,0.698,Unfavorable
15.0,113.0,1.0,First call,25-29,White,Male,Helmke,Disapprove,Disapprove,Neither,,,,,Better,,,,,,18 to 64,,National,Complete,North,18 to 29,25 to 29,,25 to 29,1.393,Favorable
15.0,113.0,2.0,First call,25-29,White,Female,Bayh,Disapprove,Disapprove,,,,,,,,,,,,18 to 64,,National,Not complete,North,18 to 29,25 to 29,,25 to 29,1.479,
15.0,113.0,3.0,First call,25-29,White,Female,Bayh,Approve,Approve,Neither,,,,,Worse,,,,,,18 to 64,,National,Complete,North,18 to 29,25 to 29,,25 to 29,1.479,Unfavorable
15.0,113.0,4.0,First call,25-29,White,Male,Helmke,Approve,Approve,Neither,,,,,Worse,,,,,,18 to 64,,National,Complete,North,18 to 29,25 to 29,,25 to 29,1.393,Favorable
15.0,113.0,5.0,First call,25-29,White,Male,Helmke,Disapprove,Disapprove,Neither,,,,,Worse,,,,,,18 to 64,,National,Complete,North,18 to 29,25 to 29,,25 to 29,1.393,Favorable
15.0,113.0,6.0,Second call,60-64,White,Male,Helmke,Disapprove,Approve,,,,,,,,,,,,18 to 64,,National,Not complete,North,60 and over,60 and over,,50 to 64,1.948,
15.0,113.0,7.0,Second call,65 and over,White,Male,Helmke,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,65 and over,Unfavorable,National,Complete,North,60 and over,60 and over,Republican,65 and over,1.948,Unfavorable
15.0,113.0,8.0,Second call,65 and over,White,Male,Bayh,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,Favorable,National,Complete,North,60 and over,60 and over,Democrat,65 and over,1.9260000000000002,Favorable
15.0,113.0,9.0,Second call,40-44,White,Male,Helmke,Disapprove,,,,,,,Better,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,North,30 to 44,40 to 49,Republican,40 to 49,1.6789999999999998,
15.0,113.0,10.0,Second call,30-39,White,Female,,Disapprove,,,,,,,Better,,Independent,,,Moderate,18 to 64,,National,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,1.814,
15.0,113.0,11.0,Second call,30-39,White,Male,Helmke,Disapprove,,,,,,,,,,,,,18 to 64,,National,Not complete,North,30 to 44,30 to 39,,30 to 39,1.6789999999999998,
15.0,113.0,12.0,Third call,40-44,White,Male,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,HS grad,100K or more,Moderate,18 to 64,Favorable,National,Complete,North,30 to 44,40 to 49,Democrat,40 to 49,1.6589999999999998,Favorable
15.0,113.0,13.0,Third call,25-29,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,15 to 30K,Moderate,18 to 64,Unfavorable,National,Complete,North,18 to 29,25 to 29,Republican,25 to 29,1.393,Unfavorable
15.0,113.0,14.0,Third call,40-44,White,Male,Bayh,Disapprove,Approve,,,,,,,,,,,,18 to 64,,National,Not complete,North,30 to 44,40 to 49,,40 to 49,1.6589999999999998,
15.0,113.0,15.0,Third call,30-39,White,Male,Bayh,Approve,Approve,Neither,No,No,No,No,Worse,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,Favorable,National,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,1.6589999999999998,Favorable
15.0,113.0,16.0,Third call,50-59,White,Female,Bayh,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Conservative,18 to 64,Favorable,National,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.782,Unfavorable
15.0,113.0,17.0,Third call,30-39,White,Female,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,Liberal,18 to 64,Favorable,National,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,1.782,Favorable
15.0,113.0,18.0,Third call,30-39,White,Male,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,Unfavorable,National,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,1.6589999999999998,Favorable
15.0,113.0,19.0,Third call,60-64,White,Male,Bayh,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,,Moderate,18 to 64,Unfavorable,National,Complete,North,60 and over,60 and over,Independent/Other,50 to 64,1.9260000000000002,Unfavorable
15.0,113.0,20.0,Third call,40-44,White,Male,Bayh,Approve,,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,North,30 to 44,40 to 49,Independent/Other,40 to 49,1.6589999999999998,
15.0,113.0,21.0,Third call,50-59,White,Female,Bayh,Approve,,,,,,,Worse,,Democrat,,15 to 30K,Liberal,18 to 64,,National,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.782,
15.0,113.0,22.0,Third call,50-59,White,Male,Bayh,Disapprove,,,,,,,Same,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.6589999999999998,
15.0,113.0,23.0,Third call,18-24,White,Female,Helmke,Disapprove,,,,,,,Worse,,Republican,,15 to 30K,Moderate,18 to 64,,National,Complete,North,18 to 29,18 to 24,Republican,18 to 24,1.496,
15.0,113.0,24.0,Third call,65 and over,White,Female,Bayh,Approve,,,,,,,Same,,Democrat,,,Moderate,65 and over,,National,Complete,North,60 and over,60 and over,Democrat,65 and over,2.068,
15.0,113.0,25.0,Third call,30-39,White,Male,Helmke,Disapprove,,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.6789999999999998,
15.0,113.0,26.0,Third call,30-39,White,Male,Bayh,Approve,,,,,,,,,,,,,18 to 64,,National,Not complete,North,30 to 44,30 to 39,,30 to 39,1.6589999999999998,
15.0,116.0,1.0,Second call,18-24,White,Male,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,Unfavorable,National,Complete,South,18 to 29,18 to 24,Independent/Other,18 to 24,2.699,Unfavorable
15.0,116.0,2.0,Second call,50-59,White,Female,,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,,Moderate,18 to 64,Unfavorable,National,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.9220000000000002,Unfavorable
15.0,116.0,3.0,Second call,50-59,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,Unfavorable,National,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,2.287,Unfavorable
15.0,116.0,4.0,Second call,50-59,Asian,Female,Helmke,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,National,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.9140000000000001,Unfavorable
15.0,116.0,5.0,Second call,45-49,White,Male,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Independent,HS grad,50 to 75K,Moderate,18 to 64,Favorable,National,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,2.257,Unfavorable
15.0,116.0,6.0,Second call,65 and over,White,Male,Helmke,Disapprove,,,,,,,Better,,Republican,,100K or more,Conservative,65 and over,,National,Complete,South,60 and over,60 and over,Republican,65 and over,2.385,
15.0,116.0,7.0,Second call,65 and over,White,Female,Bayh,Approve,,,,,,,Better,,Democrat,,15 to 30K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.9689999999999999,
15.0,116.0,8.0,Second call,45-49,Asian,Male,Helmke,Disapprove,,,,,,,Same,,Independent,,30 to 50K,Moderate,18 to 64,,National,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,2.287,
15.0,116.0,9.0,Second call,30-39,White,Female,Bayh,Disapprove,,,,,,,,,,,,,18 to 64,,National,Not complete,South,30 to 44,30 to 39,,30 to 39,1.8900000000000001,
15.0,116.0,10.0,Third call,50-59,White,Male,Bayh,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Same,Perot,Independent,Some college,50 to 75K,Conservative,18 to 64,Unfavorable,National,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,2.257,Unfavorable
15.0,116.0,11.0,Third call,45-49,White,Female,Bayh,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,Unfavorable,National,Complete,South,45 to 59,40 to 49,Republican,40 to 49,1.8900000000000001,Unfavorable
15.0,116.0,12.0,Third call,50-59,White,Male,Bayh,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,Favorable,National,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,2.257,Favorable
15.0,116.0,13.0,Third call,65 and over,White,Female,Helmke,Approve,Approve,Neither,Yes,No,Yes,No,Same,Dole,Republican,Postgrad,,Conservative,65 and over,Unfavorable,National,Complete,South,60 and over,60 and over,Republican,65 and over,1.996,Unfavorable
15.0,116.0,14.0,Third call,40-44,White,Male,Bayh,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Independent,Postgrad,100K or more,Conservative,18 to 64,Unfavorable,National,Complete,South,30 to 44,40 to 49,Independent/Other,40 to 49,2.257,Unfavorable
15.0,116.0,15.0,Third call,50-59,White,Female,Bayh,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,Unfavorable,National,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.8900000000000001,Unfavorable
15.0,116.0,16.0,Third call,30-39,White,Female,Bayh,Approve,Disapprove,Neither,No,No,,,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Favorable,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.8900000000000001,Unfavorable
15.0,116.0,17.0,Third call,45-49,White,Female,Bayh,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Favorable,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.8900000000000001,Unfavorable
15.0,116.0,18.0,Third call,65 and over,White,Female,Bayh,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,Favorable,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.9689999999999999,Favorable
15.0,116.0,19.0,Third call,65 and over,White,Male,Helmke,Disapprove,,,,,,,Same,,Independent,,50 to 75K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Independent/Other,65 and over,2.385,
15.0,116.0,20.0,Third call,30-39,White,Female,Bayh,Approve,,,,,,,Same,,Democrat,,75 to 100K,Moderate,18 to 64,,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.8900000000000001,
15.0,116.0,21.0,Third call,65 and over,White,Female,Helmke,Disapprove,,,,,,,Worse,,Republican,,,Conservative,65 and over,,National,Complete,South,60 and over,60 and over,Republican,65 and over,1.996,
15.0,116.0,22.0,Third call,65 and over,White,Male,Bayh,Disapprove,,,,,,,Same,,Independent,,,Conservative,65 and over,,National,Complete,South,60 and over,60 and over,Independent/Other,65 and over,2.354,
15.0,116.0,23.0,Third call,40-44,White,Female,Bayh,Disapprove,,,,,,,Same,,Republican,,100K or more,Conservative,18 to 64,,National,Complete,South,30 to 44,40 to 49,Republican,40 to 49,1.8900000000000001,
15.0,116.0,24.0,Third call,45-49,White,Male,Bayh,Approve,,,,,,,Same,,Democrat,,50 to 75K,Liberal,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,2.257,
15.0,116.0,25.0,Third call,18-24,White,Male,Bayh,Disapprove,,,,,,,Better,,Republican,,75 to 100K,Conservative,18 to 64,,National,Complete,South,18 to 29,18 to 24,Republican,18 to 24,2.699,
15.0,116.0,26.0,Third call,40-44,White,Male,Bayh,Approve,,,,,,,Same,,Independent,,30 to 50K,Liberal,18 to 64,,National,Complete,South,30 to 44,40 to 49,Independent/Other,40 to 49,2.257,
15.0,116.0,27.0,Third call,65 and over,White,Female,Bayh,Approve,,,,,,,Same,,Republican,,30 to 50K,Conservative,65 and over,,National,Complete,South,60 and over,60 and over,Republican,65 and over,1.9689999999999999,
15.0,116.0,28.0,Third call,65 and over,White,Male,Bayh,Approve,,,,,,,Same,,Democrat,,Under 15K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,2.354,
15.0,116.0,29.0,Third call,25-29,White,Male,Helmke,Disapprove,,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,South,18 to 29,25 to 29,Republican,25 to 29,2.734,
15.0,119.0,1.0,First call,45-49,White,Female,Helmke,Approve,Approve,Neither,No,,,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Unfavorable,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,1.596,Unfavorable
15.0,119.0,2.0,First call,50-59,White,Male,Helmke,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.486,Unfavorable
15.0,119.0,3.0,First call,30-39,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Republican,Some college,15 to 30K,Liberal,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.486,Unfavorable
15.0,119.0,4.0,First call,30-39,White,Female,Helmke,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.596,Unfavorable
15.0,119.0,5.0,First call,65 and over,White,Female,Bayh,Approve,,Neither,,No,No,Yes,Same,Clinton,Independent,HS grad,15 to 30K,Conservative,65 and over,Favorable,State,Complete,North,60 and over,60 and over,Independent/Other,65 and over,1.831,Unfavorable
15.0,119.0,6.0,First call,50-59,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,No,Better,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.486,Unfavorable
15.0,119.0,7.0,First call,45-49,Black,Male,Bayh,Approve,Approve,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,1.013,Favorable
15.0,119.0,8.0,First call,40-44,White,Male,Helmke,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,North,30 to 44,40 to 49,Republican,40 to 49,1.486,Favorable
15.0,119.0,9.0,First call,65 and over,White,Female,Helmke,,Approve,Neither,Yes,Yes,Yes,Yes,Same,Clinton,Republican,Some college,Under 15K,Conservative,65 and over,Unfavorable,State,Complete,North,60 and over,60 and over,Republican,65 and over,1.853,Unfavorable
